title,author,date,topic,classified_content
The solar component of the Gullen Range Power Station started operation on 14th September,Paul McArdle,05-10-2017 02:49:00 PM,Spring 2017 in the NEM,"The summary of the news ""The solar component of the Gullen Range Power Station started operation on 14th September"" posted at 05-10-2017 02:49:00 PM is: (The article discusses the initiation of the 10MW solar component at the Gullen Range Power Station on 14th September. This addition augments the existing wind-powered output and illustrates differences in output cycles between wind and solar energy at the site. It's part of a broader energy transition including an increasing number of renewable developments.); Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Long-term. Its root_cause is: Renewable energy expansion. Its accident scale is: Unknown. Its dates are: 14-09-2017. Its affected region is: Gullen Range, Australia. Its affected key users are: Unknown. Its cause type is: Planned infrastructure development. Its causes are: Initiation of the solar component at the power station."
Here’s two odd examples being used in attempt to justify a claim of why privatisation will lead to higher spot prices,Paul McArdle,03-10-2017 02:10:00 PM,Spring 2017 in the NEM,"The summary of the news ""Here’s two odd examples being used in attempt to justify a claim of why privatisation will lead to higher spot prices"" posted at 03-10-2017 02:10:00 PM is: The article critiques the argument that public ownership of energy assets may be preferable to privatisation, especially for state-owned entities providing essential services or holding monopolistic positions. It highlights two dubious examples: firstly, that government retention of MacGen could have made the situation around the Liddell Power Station less challenging, and secondly, a government directive to change bidding practices in Queensland, which momentarily reduced wholesale electricity prices. However, these instances are questioned for their suitability in arguing for government ownership, considering previous decisions like the merger of Queensland GOCs, which increased market concentration and control over prices. The piece also cautions against conflating the questions of market existence and asset ownership. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity market is: episodic, with specific short-term impacts related to governmental directives and market practices. Its root cause is: government decisions regarding asset ownership and market structure. Its accident scale is: Unknown. Its dates are: 06-06-2017 related to initial market impact, and historical references to the 2011 merger. Its affected region is: Queensland for the market impact example and New South Wales for the Liddell discussion. Its affected key users are: energy consumers in Queensland and potentially New South Wales depending on hypothetical scenarios. Its cause type is: Policy-related decisions. Its causes are: government directives on market participation, historical asset mergers, and privatisation considerations."
A selected (and evolving) chronology of the QLD Government’s involvement in the QLD Generation sector,Paul McArdle,03-10-2017 12:56:00 PM,Long-Term Market trends and forecasts,"The summary of the news ""A selected (and evolving) chronology of the QLD Government’s involvement in the QLD Generation sector"" posted at 03-10-2017 12:56:00 PM is: The article provides a detailed chronology of the Queensland Government's engagement in the electricity generation sector over the decades, highlighting significant events, policy decisions, and market outcomes, particularly from 1994 to early 2017. It discusses the impact of these governmental actions on the National Electricity Market (NEM), such as interconnected energy infrastructure, and the influence of major political decisions like the carbon tax and proposed generator mergers on electricity prices and market volatility. It also examines the implications of the Queensland Government's policies and actions on electricity pricing and market structure over time. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Long-term. Its root_cause is: Government involvement and policy decisions in the energy market. Its accident scale is: Unknown. Its dates are: 03-10-2017. Its affected region is: Queensland, Australia. Its affected key users are: Unknown. Its cause type is: Policy and strategic decisions. Its causes are: Government sales and acquisitions of power stations, implementation of carbon tax, market mergers and acquisitions, market volatility due to extreme climatic conditions."
Comparison between Liddell Power Station (in NSW) with Muja A&B Power Station (in WA),Paul McArdle,03-10-2017 10:40:00 AM,Energy Transition,"The summary of the news ""Comparison between Liddell Power Station (in NSW) with Muja A&B Power Station (in WA)"" posted at 03-10-2017 10:40:00 AM is: The article examines the comparisons made between Liddell Power Station in New South Wales and Muja A&B Power Station in Western Australia, highlighting ongoing debates about the potential closures of these aging facilities. Both power stations have faced technical issues, cost overruns, and project delays due to their age, with discussions about government intervention to keep them operational. Notably, Muja A&B's refurbishment faced significant budget blowouts and is scheduled for closure, while Liddell's future remains uncertain with potential government purchase under consideration. The article explores data trends in output and utilization at both stations, with Liddell showing steady utilization until 2016 and Muja's smaller units being more sporadically operational.; Its relevance level is: Level 3. Its category is: Energy policy. Its Timeframe of the event impact on the electricity_market is: Long-term potential impact due to energy policy decisions. Its root_cause is: Aging infrastructure and economic considerations in maintaining older power stations. Its accident scale is: Unknown. Its dates are: 03-10-2017. Its affected region is: New South Wales (Liddell) and Western Australia (Muja). Its affected key users are: Unknown. Its cause type is: Infrastructure and policy challenges. Its causes are: Technical issues with aging plants, higher cost impacts, government intervention considerations, and project delays."
"Is the market, that wasn’t broken, now dead?",Andrew Bonwick,28-09-2017 03:18:00 PM,Energy Transition,"The summary of the news ""Is the market, that wasn’t broken, now dead?"" posted at 28-09-2017 03:18:00 PM is: The article discusses the transformation of the Australian energy market from government-owned monopolies to privatized entities and the impact of government subsidies on energy production. It highlights the issues stemming from the mismatch between energy production and demand, particularly with wind and solar energy. The article also touches on the political climate affecting energy policies and the consequences of anti-gas drilling policies, leading to increased domestic gas prices. With significant subsidies, renewable energies have resulted in zero-priced energy at certain times, altering market pricing dynamics. These changes, alongside direct government investments and regulations, have introduced uncertainties and high prices for industrial and domestic users. Furthermore, government actions, including asset building and regulated prices, are critiqued as potentially detrimental in the long run; Its relevance level is: Level 1. Its category is: Fuel supply issues (coal, gas). Its Timeframe of the event impact on the electricity_market is: Over the next 3-5 years. Its root_cause is: Government subsidies, anti-gas drilling policies, and energy market transformation. Its accident scale is: Unknown. Its dates is: 28-09-2017. Its affected region is: Australia. Its affected key users is: Industrial and domestic energy consumers. Its cause type is: Policy and market dynamics. Its causes is: Government privatization, subsidies shifting production focus, anti-gas drilling policy impact, direct investment and regulation."
Using this train analogy to critique some recent developments with Frequency Control Ancillary Services (FCAS),Bruce Miller,28-09-2017 12:13:00 PM,Energy Transition,"The summary of the news ""Using this train analogy to critique some recent developments with Frequency Control Ancillary Services (FCAS)"" posted at 28-09-2017 12:13:00 PM is: The article critiques the market-based approach to Frequency Control Ancillary Services (FCAS) in the National Electricity Market (NEM) using a train analogy, where various engines represent power generators. It suggests that this system, which determines frequency control via economic bidding rather than technical needs, may compromise system reliability and security by introducing unpredictability and potential failures in frequency control. The author argues for a shift to lighter inertia systems and better automated controls to improve power system stability, citing the South Australia blackout as an example of the risks posed by the current approach.; Its relevance level is: Level 2 (Relevant); Its category is: Grid frequency issues; Its Timeframe of the event impact on the electricity market is: Immediate to short-term impact due to the potential for compromised frequency control; Its root_cause is: Implementation of a market-based mechanism for frequency control rather than technical assessment; Its accident scale is: Unknown; Its dates are: 28-09-2017; Its affected region is: National Electricity Market (Australia), with a specific reference to South Australia; Its affected key users are: Energy providers and consumers within the NEM, with emphasis on technical and engineering stakeholders; Its cause type is: Systemic and regulatory; Its causes are: Market-based FCAS implementation, lack of adequate automated control, and insufficient system inertia management."
Introducing a train analogy to explain Power Systems 101,Bruce Miller,28-09-2017 12:05:00 PM,Energy Literacy,"The summary of the news ""Introducing a train analogy to explain Power Systems 101"" posted at 28-09-2017 12:05:00 PM is: The article explores how analogies can be effectively used to communicate complex power system concepts. Using the analogy of a long train with engines and carriages, the article explains various technical aspects of power systems such as generators, loads, system inertia, and ancillary services. It highlights the challenges of transitioning to renewable energy sources and the importance of understanding system stability and frequency control. While the analogy simplifies these concepts for better public comprehension, it acknowledges that experts might find the simplifications lacking in depth. The piece emphasizes the need for detailed study and STEM proficiency to fully grasp the intricacies of electrical power systems; Its relevance level is: Level 3. Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Unknown. Its root_cause is: Explanation of power system concepts through analogy to improve public understanding. Its accident scale is: Unknown. Its dates are: 28-09-2017. Its affected region is: Unknown. Its affected key users are: Non-specialists and policy makers. Its cause type is: Conceptual explanation. Its causes are: Use of analogies, transition to renewable energy, need for ancillary services understanding."
September Update: More Regulation on the Retail Side,Connor James,27-09-2017 02:13:00 PM,Spring 2017 in the NEM,"The summary of the news ""September Update: More Regulation on the Retail Side"" posted at 27-09-2017 02:13:00 PM is: The article discusses the increased attention and proposed regulations in the energy retail and embedded networks sector in the National Electricity Market (NEM) in September 2017. There is continued concern about pricing and a growing number of applications for retail authorisations, with new players like Discover Energy and ZEN Energy entering the market. Discover Energy focuses on solar offers, while ZEN Energy is targeting large energy consumers. The rise of embedded networks by non-traditional players such as building developers has presented regulatory challenges. The Australian Energy Market Commission (AEMC) draft report on September 12 recommended changes to the regulatory framework to better protect customers and improve the regulatory regime. The final report is due on November 28, 2017. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity market is: Unknown. Its root cause is: New applications for energy retail authorisations and interest in embedded networks. Its accident scale is: Unknown. Its dates are: 12 September 2017 (AEMC draft report published), 18 October 2017 (ZEN Energy submissions due), 20 October 2017 (Discover Energy submissions due), 28 November 2017 (final AEMC report due). Its affected region is: Australia. Its affected key users are: Embedded network customers. Its cause type is: Regulatory challenges and market adjustments. Its causes are: Growing number of retail authorisation applications, regulatory gaps in embedded networks, need for consumer protection improvements."
Initial questions about the LGC market,Paul McArdle,26-09-2017 05:16:00 PM,Spring 2017 in the NEM,"The summary of the news ""Initial questions about the LGC market"" posted at 26-09-2017 05:16:00 PM is: Since late 2016, NEMreview has been developing its version 7, which involves moving the platform online to facilitate data set additions. This BETA version now includes LGC price data from Green Energy Trading and registration data from the Clean Energy Regulator. However, users are cautioned to expect potential errors, and feedback is encouraged to improve accuracy. The new capabilities are intended to generate insights into the energy market despite the current development stage.; Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Unknown. Its root_cause is: Development of software to include LGC price and registration data. Its accident scale is: Unknown. Its dates is: 26-09-2017 05:16:00 PM. Its affected region is: Unknown. Its affected key users are: NEMreview clients and those interested in energy market trends. Its cause type is: Data integration and software development. Its causes are: Moving NEMreview online, incorporating LGC price data, and potential data errors in the BETA version."
"Why is wind production being curtailed (or “dispatched down”, more strictly speaking)?",Paul McArdle,17-09-2017 01:55:00 PM,Energy Transition,"The summary of the news ""Why is wind production being curtailed (or “dispatched down”, more strictly speaking)?"" posted at 17-09-2017 01:55:00 PM is: The article discusses the curtailment of wind energy production in South Australia, noting over 65,746 MWh curtailed, equating to 6% of capacity. This situation arises when supply exceeds demand or when network conditions require it, with a specific constraint equation “S_WIND_1200_AUTO” used by AEMO after the 2016 blackout. These constraints are likely to increase as more projects develop in the region. This curtailment affects the economics of Semi-Scheduled projects, altering revenue and necessitating adaptation to market complexities. The report highlights the potential end of a 'grace period' for new generators and indicates that the economic impact might not be wholly negative, as it might prevent extremely low pricing situations. Its relevance level is: Level 1. Its category is: Grid/system instability. Its timeframe of the event impact on the electricity market is: Likely to increase in the future with new project developments. Its root cause is: Network conditions and supply-demand imbalance. Its accident scale is: Unknown. Its dates are: 17-09-2017. Its affected region is: South Australia. Its affected key users are: Wind energy producers. Its cause type is: System operational constraints and policy impacts. Its causes are: Supply exceeds demand scenarios; network condition constraints by AEMO; increased complexity in market participation for generators."
Analytical Challenge – determining “what might have otherwise been?”,Paul McArdle,15-09-2017 03:55:00 PM,A collection of some core analytical challenges,"The summary of the news ""Analytical Challenge – determining “what might have otherwise been?”"" posted at 15-09-2017 03:55:00 PM is: The article discusses analytical challenges faced in understanding historical events' impacts on the electricity market, with particular focus on the diverse interpretations of data and the role of hypothetical scenarios in shaping market analysis. It mentions a specific instance where claims linked the establishment of the market to increased wholesale prices, suggesting that these claims may be based on a flawed premise. It also highlights attempts to estimate energy curtailment due to specific grid constraints. Its relevance level is: Level 3. Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Unknown. Its root_cause is: Allegations linking market establishment to current price increases and interpretation issues in analysis. Its accident scale is: Unknown. Its dates are: 15-09-2017. Its affected region is: Likely the National Electricity Market (NEM) in Australia. Its affected key users are: Unknown. Its cause type is: Analytical misinterpretation. Its causes are: Claims about historical market decisions affecting current prices, constraints affecting grid management."
How much wind-powered electricity production has been curtailed in SA since these new constraints were invoked?,Paul McArdle,15-09-2017 01:32:00 PM,Spring 2017 in the NEM,"The summary of the news ""How much wind-powered electricity production has been curtailed in SA since these new constraints were invoked?"" posted at 15-09-2017 01:32:00 PM is: The article discusses the curtailment of wind-powered electricity production in South Australia due to new constraints imposed by the Australian Energy Market Operator (AEMO). It highlights that these constraints result in the reduction of wind energy output and drive down electricity prices to the Market Price Floor. The curtailment has occurred numerous times since July 19, 2017, with a substantial estimated 65,746 MWh of potential wind energy curtailed over an 8-week period, despite high projections for wind resource yields. This reduction in production negatively impacts wind farm revenues, as it was not accounted for in their original business models. The root of this issue lies in AEMO's control and curtailment practices necessary to manage grid stability amid high wind generation. Its relevance level is: Level 1. Its category is: Grid/system instability. The timeframe of the event impact on the electricity market is: Ongoing since July 19, 2017, with the impact noted over an 8-week period up to September 13, 2017. Its root cause is: AEMO's imposition of constraints to manage grid stability. Its accident scale is: Unknown. Its dates are: July 19, 2017, to September 13, 2017. Its affected region is: South Australia. Its affected key users are: Wind farm operators. Its cause type is: Operational/Regulatory. Its causes are: Wind generation curtailment due to AEMO constraints; grid management requirements to maintain system stability."
"How significant would it be, if Mt Piper were forced to close (at least temporarily)?",Paul McArdle,13-09-2017 10:32:00 AM,Spring 2017 in the NEM,"The summary of the news ""How significant would it be, if Mt Piper were forced to close (at least temporarily)?"" posted at 13-09-2017 10:32:00 AM is: The article discusses the potential impacts of a temporary closure of the Mt Piper coal-fired station in New South Wales (NSW), due to a NSW Court of Appeal decision affecting the planning consent of the Springvale coal mine. The mine is the sole supplier of coal to Mt Piper, which provides approximately 13% of the ""Scheduled Energy"" consumed by customers in NSW. This situation poses a risk to fuel supply, highlighting the dependency on coal and raising concerns about energy stability in the state; Its relevance level is: Level 1 (Most Relevant). Its category is: Fuel supply issues (coal, gas). The timeframe of the event impact on the electricity_market is: Immediate to unknown, depending on legal proceedings and alternative arrangements. Its root_cause is: Legal decision affecting the planning consent of the coal mine supplying fuel to Mt Piper. Its accident scale is: Unknown. Its dates are: 13-09-2017 10:32:00 AM. Its affected region is: New South Wales, Australia. The affected key users are: Energy consumers in NSW, particularly those dependent on coal-generated electricity. Its cause type is: Legal and regulatory. Its causes are: NSW Court of Appeal decision on Springvale coal mine affecting coal supply to Mt Piper station."
Decoding AEMO’s latest ESOO–will the lights stay on this summer?,Allan O'Neil,07-09-2017 03:57:00 PM,AEMO Electricity Statement of Opportunities,"The summary of the news ""Decoding AEMO’s latest ESOO–will the lights stay on this summer?"" posted at 07-09-2017 03:57:00 PM is: The article details the Australian Energy Market Operator's (AEMO) Electricity Statement of Opportunities (ESOO) and its projections for reliability across the National Electricity Market (NEM) for the 2017-18 summer. AEMO indicates the potential for Unserved Energy (USE) in South Australia and Victoria could approach or exceed the reliability standard due to demand growth and power stations retiring. Despite new solar and wind investments, concerns remain for energy reliability, especially with the retirement of key power stations like Liddell. Measures like the addition of battery capacity, diesel generation leasing, and demand-side responses aim to offset risks of load shedding this summer. The report serves as an indicator of the risk rather than a definitive forecast, due to uncertainties in grids and government interventions.; Its relevance level is: Level 2 (Relevant). Its category is: Grid frequency issues. Its Timeframe of the event impact on the electricity_market is: Summer 2017-2018. Its root_cause is: Projected reliability issues due to changes in generation mix and demand growth pressures. Its accident scale is: Unknown. Its dates are: 07-09-2017. Its affected region is: South Australia and Victoria, with potential implications later for New South Wales. Its affected key users are: Electricity consumers in the mentioned regions. Its cause type is: Projected energy reliability issues due to changes in the energy market. Its causes are: Changes in generation mix; increased demand; upcoming retirement of power stations; uncertainties in grid stability and external interventions."
What does “Unserved Energy” actually mean – a brief explainer,Allan O'Neil,07-09-2017 01:17:00 PM,AEMO Electricity Statement of Opportunities,"The summary of the news ""What does “Unserved Energy” actually mean – a brief explainer"" posted at 07-09-2017 01:17:00 PM is: The article explains the concept of ""Unserved Energy"" (USE) in the context of the National Electricity Market (NEM), emphasizing its role in assessing the reliability of electricity supply. USE refers to the energy demand that cannot be met due to insufficient generation or interconnector capacity, leading to load shedding. The AEMO forecasts USE as an expected value across various scenarios, often expressed as a percentage of annual consumption. The NEM reliability standard sets a benchmark that USE should not exceed 0.002% to ensure stability. Assessing USE involves modeling multiple supply-demand scenarios considering generation capacity, interconnector availability, weather, and other factors.; Its relevance level is: Level 2. Its category is: Market reactions. Its timeframe of the event impact on the electricity_market is: Unknown. Its root_cause is: Variability in supply-demand balance and interconnector capacity. Its accident scale is: Unknown. Its dates are: 07-09-2017 01:17:00 PM. Its affected region is: NEM regions within Australia. Its affected key users are: End-customers experiencing load shedding. Its cause type is: System operational considerations. Its causes are: Deficiency in generation capacity, interconnector limitations, variability in demand and supply due to weather and other factors."
It’s very misleading to claim “Since the introduction of the National Electricity Market in 1996 the wholesale price of energy has risen dramatically”,Paul McArdle,04-09-2017 12:50:00 PM,Long-Term Market trends and forecasts,"The summary of the news ""It’s very misleading to claim “Since the introduction of the National Electricity Market in 1996 the wholesale price of energy has risen dramatically”"" posted at 04-09-2017 12:50:00 PM is: The article criticizes a claim made by Allan Hicks of the ETU, which suggests that the introduction of the National Electricity Market (NEM) in 1996 caused a dramatic rise in wholesale energy prices. The author refutes this statement by showing that wholesale prices remained flat for 16 years after the actual start of the NEM in 1998 and only began to escalate around 2015 due to other factors such as droughts and the carbon tax period. The claim linking the price increase to the NEM is deemed inaccurate and misleading, calling into question the understanding of the energy sector by the Electrical Trades Union. Its relevance level is: Level 3. Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: From 2015 onwards. Its root_cause is: Misinterpretation of market trends and incorrect historical understanding. Its accident scale is: Unknown. Its dates are: 04-09-2017. Its affected region is: Australia. Its affected key users are: Large energy users. Its cause type is: Misrepresentation. Its causes are: Inaccurate claims about the relationship between the NEM's introduction and energy price increases, real contributing factors include droughts, carbon tax, and supply/demand conditions."
"On Saturday 2nd September, AEMO reacted to Severe Weather Warning by imposing limits on interconnector",Paul McArdle,03-09-2017 02:20:00 PM,Spring 2017 in the NEM,"The summary of the news ""On Saturday 2nd September, AEMO reacted to Severe Weather Warning by imposing limits on interconnector"" posted at 03-09-2017 02:20:00 PM is: The Australian Energy Market Operator (AEMO) responded to a Severe Weather Warning issued by the Bureau of Meteorology by implementing the constraint set ""I-VS_250"" on the interconnector to manage power flows, anticipating potential grid issues. This action was influenced by lessons learned from the South Australian blackout in September 2016, showcasing a trend towards more proactive measures against severe weather events. The constraint prevented westward flows, allowing surplus wind-generated power to continue flowing eastward due to high wind output in South Australia, without binding due to non-westward flow conditions.; Its relevance level is: Level 1 (Most Relevant). Its category is: Severe weather. Its timeframe of the event impact on the electricity market is: Immediate to short-term, as the constraint was applied until weather conditions eased. Its root cause is: Severe weather warning indicating potential grid instability. Its accident scale is: Unknown. Its dates (if different from the main date; if the same, repeat the same date) are: 02-09-2017 to 03-09-2017. Its affected region is: South Australia. Its affected key users are: Unknown. Its cause type is: Natural (weather-related). Its causes are: Severe weather warning; proactive imposition of interconnector flow constraint; surplus wind power generation."
Wind production in South Australia roared out of the June doldrums to a new production record in July 2017,Paul McArdle,31-08-2017 04:09:00 PM,Winter 2017 in the NEM,"The summary of the news ""Wind production in South Australia roared out of the June doldrums to a new production record in July 2017"" posted at 31-08-2017 04:09:00 PM is: The article highlights a significant increase in wind energy production in South Australia during July 2017, marking a new record of nearly 600,000 MWh. This surge in wind energy followed a period of low output in late May and June 2017 due to specific weather patterns. The data is derived from the NEM-Review v6 software tool, illustrating the variability commonly observed in wind energy generation. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. The timeframe of the event impact on the electricity market is: July 2017. Its root cause is: Weather patterns. Its accident scale is: Unknown. Its dates are: 31-08-2017. Its affected region is: South Australia. Its affected key users are: Unknown. Its cause type is: Natural. Its causes are: Weather pattern changes affecting wind energy production."
August Update: Regulatory Responses to Pricing Concern,Connor James,28-08-2017 11:44:00 AM,Winter 2014 in the NEM,"The summary of the news ""August Update: Regulatory Responses to Pricing Concern"" posted at 28-08-2017 11:44:00 AM is: The article discusses the increasing energy costs in Australia and the political and regulatory responses to address this issue. Prime Minister Malcolm Turnbull has initiated meetings with electricity industry leaders to discuss how retailers can help families obtain better energy deals. The ACCC is conducting a review of the industry with a report expected by June 2018. Various regulatory options, including re-regulation and consumer switching incentives, are being considered to alleviate the pricing pressure on households and businesses. While measures such as standardised information, government comparator websites, and consumer notification practices are aimed at encouraging customers to switch providers, the effectiveness of these efforts remains uncertain. The pressure from rising energy prices highlights the need for a balanced and effective regulatory approach. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Medium-term (up to mid-2018). Its root_cause is: Regulatory and competitive issues in the electricity retail market. Its accident scale is: Unknown. Its dates are: 28-08-2017. Its affected region is: Australia. Its affected key users are: Residential consumers. Its cause type is: Regulatory and market structure issues. Its causes are: Increased energy costs, lack of consumer switching, dominance of large retailers, insufficient competitive pressure."
"Cloud patterns on Friday 19th May 2017 – leading to a day of low Solar PV output, NEM-wide",James Luffman,25-08-2017 11:34:00 AM,Autumn 2017 in the NEM,"The summary of the news ""Cloud patterns on Friday 19th May 2017 – leading to a day of low Solar PV output, NEM-wide"" posted at 25-08-2017 11:34:00 AM is: The article discusses the low solar PV output across the National Electricity Market (NEM) on 19th May 2017 due to widespread and thick cloud cover over eastern Australia. The cloud coverage was significant enough to affect most of the populated areas within the NEM, resulting in unusually low solar power generation, which closely resembled an eclipse-like event. The event's characterization was supported by Solcast’s solar power output data and forecasts, which confirmed the significant dip in power generation for the day. Its relevance level is: Level 1 (Most Relevant). Its category is: Extreme weather. Its timeframe of the event impact on the electricity_market is: The day of 19th May 2017 with potential prolonged effects depending on solar PV's persistence as a generation source. Its root_cause is: Widespread thick cloud coverage caused by a slow-moving low-pressure system. Its accident scale is: Unknown. Its dates are: 19th May 2017. Its affected region is: Eastern Australia, encompassing significant sections of the National Electricity Market (NEM). Its affected key users are: Solar PV electricity suppliers and consumers within the NEM. Its cause type is: Meteorological. Its causes are: Slow-moving low-pressure system drawing moisture from northern Australia causing widespread and thick cloud cover over NEM regions on 19th May 2017."
A solar eclipse is just one type of a larger class of challenge with solar PV,Paul McArdle,23-08-2017 04:18:00 PM,Energy Transition,"The summary of the news ""A solar eclipse is just one type of a larger class of challenge with solar PV"" posted at 23-08-2017 04:18:00 PM is: The article discusses the impact of the North American solar eclipse on the Californian grid, highlighting challenges associated with solar PV intermittency, particularly regarding ramp rates, scheduling, and planning for future solar energy integration. While the eclipse was managed well, it flags concerns about future energy scenarios with higher renewable targets. The discussion emphasizes the importance of prediction systems, access to real data, and market structures to incentivize fast response capacity. Additional challenges include data opacity in distributed energy resources and planning for longer-term capacity needs; Its relevance level is: Level 3. Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Short-term as it pertains to the eclipse event itself, with longer-term implications for planning and integration of solar PV. Its root_cause is: Solar eclipse leading to increased ramp-rate requirements and intermittency challenges for solar PV. Its accident scale is: Unknown. Its dates are: 21st August 2017 (eclipse date) and referenced May-June 2017 (decline in solar output). Its affected region is: California and broader North America. Its affected key users are: Electricity grid operators and indirectly, solar energy producers. Its cause type is: Natural event-induced intermittency. Its causes are: Increased ramp-rate requirements, intermittency of solar energy, need for better prediction systems and real data access, and challenges in distributed energy resources management."
Energy Users as the “victim” in the train wreck that’s unfolding before our eyes,Paul McArdle,18-08-2017 12:33:00 PM,Energy Transition,"The summary of the news ""Energy Users as the ‘victim’ in the train wreck that’s unfolding before our eyes"" posted at 18-08-2017 12:33:00 PM is: The article provides a critical analysis of the escalating electricity prices in Australia's National Electricity Market (NEM), primarily affecting both residential and business consumers. It highlights government scrutiny of electricity retailers and the media's focus on the high costs impacting consumers, particularly residential users. The discussion extends to concerns about the significant impact on businesses, with high prices threatening their financial viability. The author notes that energy users aren't completely passive victims as some have not taken steps within their control to optimize energy costs. Despite calls for government's involvement, the article suggests a diversified approach involving price comparison, improved energy literacy, and innovations in self-supply solutions can benefit both groups of users.; Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its Timeframe of the event impact on the electricity_market is: Unknown. Its root_cause is: Rising electricity prices and government scrutiny. Its accident scale is: Unknown. Its dates are: 18-08-2017. Its affected region is: Australia. Its affected key users are: Residential and business energy users. Its cause type is: Market Dynamics. Its causes are: Rising wholesale and retail electricity prices, inadequate consumer action for cost optimization, and governmental pressure on electricity retailers."
"[In the NEM, at least] Business consumption of electricity dwarfs residential consumption of electricity",Paul McArdle,18-08-2017 11:16:00 AM,Energy Literacy,"The summary of the news ""In the NEM, at least, Business consumption of electricity dwarfs residential consumption of electricity"" posted at 18-08-2017 11:16:00 AM is: The article discusses the disparity between business and residential electricity consumption within the National Electricity Market (NEM) in Australia. According to data from AEMO's 2017 report, business sector electricity consumption was nearly 130,000 GWh in 2016, compared to just under 60,000 GWh for the residential sector in 2017. The speaker attributes this phenomenon to Australia's abundance of natural resources, favorable government policies, and historically low energy costs from coal-fired generation. The article highlights the challenges posed by the energy transition given this high business consumption ratio, which may not be as pronounced in other regions. Its relevance level is: Level 3. Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Unknown. Its root_cause is: The historical development of energy consumption trends and policies. Its accident scale is: Unknown. Its dates are: 18-08-2017. Its affected region is: National Electricity Market (NEM), Australia. Its affected key users are: Business and residential electricity consumers. Its cause type is: Socioeconomic and policy factors. Its causes are: Abundance of natural resources, historically favorable government policies, and reliance on coal-fired generation."
"Wind Farm output in SA constrained, again, by AEMO’s “System Strength” constraint",Paul McArdle,05-08-2017 06:23:00 PM,Winter 2017 in the NEM,"The summary of the news ""Wind Farm output in SA constrained, again, by AEMO’s “System Strength” constraint"" posted at 05-08-2017 06:23:00 PM is: During a dispatch interval at 15:45 in the NEM, South Australian wind farms were constrained due to the AEMO's ""System Strength"" constraint amidst high wind conditions from winter storms. This constraint is a measure implemented post the state-wide blackout on 28th September 2016. The affected timeframe and conditions highlight ongoing challenges with grid stability during extreme weather events. Its relevance level is: Level 1 (Most Relevant). Its category is: grid/system instability. Its timeframe of the event impact on the electricity market is: Immediate to short-term, influenced by weather conditions. Its root cause is: High wind conditions and imposed ""System Strength"" constraint by AEMO. Its accident scale is: Unknown. Its dates are: 05-08-2017. Its affected region is: South Australia. Its affected key users are: Unknown. Its cause type is: Natural events leading to imposed regulatory constraints. Its causes are: High wind conditions, ""System Strength"" constraint post-September 2016 statewide blackout."
"Energy prices below zero in South Australia, but Raise Regulation FCAS prices through the roof",Paul McArdle,31-07-2017 05:48:00 PM,Winter 2017 in the NEM,"The summary of the news ""Energy prices below zero in South Australia, but Raise Regulation FCAS prices through the roof"" posted at 31-07-2017 05:48:00 PM is: The news reports on a significant event in the electricity market in South Australia where the dispatch price for the energy commodity reached as low as negative $1000/MWh for a five-minute period. At the same time, the ""Raise Regulation"" Frequency Control Ancillary Service (FCAS) prices increased substantially. This situation highlights a complex interaction within the energy market during the Winter 2017 period in the National Electricity Market (NEM); Its relevance level is: Level 2 (Relevant). Its category is: Market reactions. Its timeframe of the event impact on the electricity_market is: Immediate, short-term. Its root_cause is: Imbalance in supply and demand leading to negative pricing. Its accident scale is: Unknown. Its dates is: 31-07-2017. Its affected region is: South Australia. Its affected key users is: Energy market participants. Its cause type is: Market dynamics. Its causes is: High energy production coupled with low demand leading to negative prices, while FCAS prices soared due to regulation needs."
