title,author,date,topic,classified_content
Why Gladstone’s prospective closure reveals a new kind of NEM failure,Greg Elkins,09-10-2025 09:52:00 AM,Closure of Gladstone,"The summary of the news ""Why Gladstone’s prospective closure reveals a new kind of NEM failure"" posted at 09-10-2025 09:52:00 AM is: Rio Tinto's announcement that Gladstone Power Station (1,680 MW) could close by 2029, six years early, highlights a structural failure in the National Electricity Market (NEM) beyond typical coal-to-renewables transition issues. The article argues that distorted market signals, misplaced risk allocation, interstate knock-on effects (notably Eraring's extension in NSW suppressing Queensland coal revenues), and delays in system-strength investments (e.g., synchronous condensers stuck in RIT-T processes) are driving an uncoordinated exit. With Gladstone already operating at minimum load, the closure threatens system reliability, especially as Queensland's Energy Roadmap projects are not fully operational until after the critical 2028-29 pinch point. The failure stems from a mismatch where governments bear political accountability for blackouts but lack levers to manage orderly exits, while complex ownership and cross-border interventions create chaotic outcomes.  
Its relevance level is: Level 1 (Most Relevant). Its category is: grid/system instability. Its Timeframe of the event impact on the electricity_market is: from 2025 to 2029 and potentially beyond, with critical reliability risks in 2028-2029. Its root_cause is: NEM market design flaws leading to misaligned incentives, delayed system strength investments (RIT-T process), and lack of coordinated planning, exacerbated by interstate interventions and complex ownership structures. Its accident scale is: potential closure of Queensland's largest coal plant (1,680 MW), already effectively mothballed. Its dates (if different from the main date) is: 09-10-2025 (same as news date). Its affected region is: Queensland (Gladstone) and interconnected regions in the NEM, particularly New South Wales due to system strength dependencies. Its affected key users is: Boyne aluminium smelter, Queensland electricity consumers, and all NEM participants reliant on system stability. Its cause type is: Market and regulatory failure. Its causes (a summarized list of cause events) is: 1. Rio Tinto's early closure announcement linked to Boyne contract expiry in 2029; 2. Eraring's extension in NSW suppressing Gladstone's economic case; 3. RIT-T process delays for synchronous condensers in NSW; 4. Complex ownership (Rio Tinto, NRG, Japanese investors) blurring accountability; 5. Lack of interstate planning coordination and inadequate regulatory response to system strength needs."
Aggregate (estimated) curtailment of Large Solar exceeds 70% on Sunday 5th October 2025,Paul McArdle,06-10-2025 11:51:00 AM,2025-09-29,"The summary of the news ""Aggregate (estimated) curtailment of Large Solar exceeds 70% on Sunday 5th October 2025"" posted at 06-10-2025 11:51:00 AM is: On Sunday 5th October 2025, aggregate curtailment of Large Solar across the NEM peaked at 73% at 13:05 NEM time, with only 2,159 MW supplied out of 8,304 MW potential output; the weekend also saw curtailment above 60% on Saturday and a notable collective underperformance on Thursday 2nd October that contributed to frequency deviations, highlighting grid integration challenges.; Its relevance level is: Level 1 (Most Relevant).; Its category is: grid/system instability.; Its Timeframe of the event impact on the electricity_market is: Immediate (during the weekend of 4-5 October 2025, with ongoing effects from preceding days).; Its root_cause is: High solar generation combined with network constraints and economic offloading leading to oversupply curtailment.; Its accident scale is: 73% curtailment (6,145 MW spilled) at peak, with sustained >60% curtailment over the weekend.; Its dates (if different from the main date; if the same, repeat the same date) is: 02-10-2025 to 05-10-2025 (events spanning Thursday 2nd October to Sunday 5th October 2025).; Its affected region is: National Electricity Market (NEM), Australia.; Its affected key users is: Semi-Scheduled Solar Farms, grid operators (AEMO), and market participants.; Its cause type is: Operational curtailment (network and economic).; Its causes (a summarized list of cause events) is: Network curtailment due to grid constraints; Economic offloading due to oversupply and negative pricing; Collective underperformance (positive Dispatch Error) on Thursday 2nd October causing frequency dips; Rapid output fluctuations on Friday 3rd October."
"Also difficult to see any fluctuation in Mainland Frequency on Sunday morning 5th October 2025, with BW02 offline (two-shifting)",Paul McArdle,05-10-2025 03:25:00 PM,2025-10-05,"The summary of the news ""Also difficult to see any fluctuation in Mainland Frequency on Sunday morning 5th October 2025, with BW02 offline (two-shifting)"" posted at 05-10-2025 03:25:00 PM is: On Sunday 5th October 2025, the BW02 generator unit was taken offline by 08:11 NEM time as part of a two-shifting operation, yet the Mainland Frequency remained remarkably stable with no observable downward fluctuation in the minutes prior to the outage, a situation similar to the previous day; this indicates that the unit's absence had negligible impact on grid frequency.  
Its relevance level is: Level 1.  
Its category is: turbine/generator failures.  
Its Timeframe of the event impact on the electricity_market is: Short-term (single day, 5 October 2025).  
Its root_cause is: Scheduled two-shifting operation taking BW02 offline.  
Its accident scale is: Unknown (no accident occurred; planned outage).  
Its dates (if different from the main date; if the same, repeat the same date) is: 05-10-2025.  
Its affected region is: Mainland (NEM – National Electricity Market, Australia).  
Its affected key users is: General electricity consumers on the mainland grid.  
Its cause type is: Operational (scheduled two-shifting).  
Its causes (a summarized list of cause events) is: BW02 unit was taken offline for two-shifting operation; no instability or frequency fluctuation resulted."
"Difficult to see any fluctuation in Mainland Frequency on Saturday morning 4th October 2025, with BW02 offline (two-shifting)",Paul McArdle,05-10-2025 03:13:00 PM,2025-10-04,"The summary of the news ""Difficult to see any fluctuation in Mainland Frequency on Saturday morning 4th October 2025, with BW02 offline (two-shifting)"" posted at 05-10-2025 03:13:00 PM is: On 4th October 2025, the BW02 unit was offline from 08:06 to 15:06 NEM time due to two-shifting operation, but high-speed monitoring in Brisbane showed no noticeable impact on system frequency.; Its relevance level is: Level 2. Its category is: Grid frequency issues. Its Timeframe of the event impact on the electricity_market is: Short-term, during the offline period on 4th October 2025 (08:06 to 15:06 NEM time), with no observed market impact. Its root_cause is: Planned two-shifting operation of BW02 unit. Its accident scale is: None. Its dates is: 04-10-2025 and 05-10-2025. Its affected region is: NEM (Queensland region). Its affected key users is: None. Its cause type is: Operational (two-shifting). Its causes is: BW02 unit taken offline on Saturday 4th October 2025 from 08:06 to 15:06 NEM time for two-shifting."
Talk about two-shifting … such as with BW02 on Saturday 4th and Sunday 5th October 2025,Paul McArdle,05-10-2025 02:41:00 PM,2024-10-07,"The summary of the news ""Talk about two-shifting … such as with BW02 on Saturday 4th and Sunday 5th October 2025"" posted at 05-10-2025 02:41:00 PM is: The article discusses AGL's two‑shifting of Bayswater Unit 2 (BW02) on 4–5 October 2025, a strategy where the boiler remains fired but the turbine is briefly offline to avoid low or negative prices and create midday headroom for renewables. It also notes a coincident AEMO direction for system strength in NSW on 5 October, which was cancelled shortly after BW02 went offline, and cautions observers against misidentifying similar events as two‑shifting without verifying rebid reasons.  
Its relevance level is: Level 2.  
Its category is: market reactions.  
Its Timeframe of the event impact on the electricity_market is: Short‑term (hours on 4–5 October 2025, with previous occurrences in spring and autumn 2025).  
Its root_cause is: AGL’s operational decision to two‑shift BW02 as a cost‑effective alternative to running through very low or negative wholesale prices, while also supporting renewable integration.  
Its accident scale is: Unknown.  
Its dates (if different from the main date; if the same, repeat the same date) is: 4–5 October 2025 (and earlier instances on 27 September 2025, 17/22/26 March/April 2025, etc.).  
Its affected region is: New South Wales, Australia (Bayswater power station).  
Its affected key users is: Electricity market participants (generators, retailers, AEMO).  
Its cause type is: Operational strategy (intentional two‑shifting).  
Its causes (a summarized list of cause events) is:  
- AGL successfully trialled two‑shifting on Bayswater Unit 4 (7 September 2024).  
- Repeat two‑shifting on BW02 occurred in autumn 2025 (17, 22 March; 26 April) and spring 2025 (27 September; 4–5 October).  
- On 5 October 2025, an AEMO direction for system strength was issued at 07:25 and cancelled by 08:30, coinciding with BW02 going offline at 08:11."
"AEMO issues (short-notice, short-lived) direction for System Strength in NSW on Sunday 5th October 2025",Paul McArdle,05-10-2025 08:52:00 AM,2025-10-05,"The summary of the news ""AEMO issues (short-notice, short-lived) direction for System Strength in NSW on Sunday 5th October 2025"" posted at 05-10-2025 08:52:00 AM is: On 5 October 2025, AEMO issued a series of market notices for a short-notice intervention in the NSW region due to a system strength deficiency, directing Snowy Hydro Limited’s MURR2-2 MURRAY2 unit to synchronise and operate as a synchronous condenser from 07:30 to 08:30 hrs. The direction was issued at 07:20, declared an intervention event with no intervention pricing, and was cancelled shortly after at 08:30, resolving the system strength issue without escalation.; Its relevance level is: Level 1 (Most Relevant); Its category is: grid/system instability; Its Timeframe of the event impact on the electricity_market is: Very short-term, from the 07:25 dispatch interval to 08:30 hrs on 05-10-2025; Its root_cause is: Insufficient system strength in the NSW region due to a lack of adequate market response to maintain secure power system operation; Its accident scale is: Minor (short-lived directional intervention, no damage or extended outage); Its dates (if different from the main date; if the same, repeat the same date) is: 05-10-2025; Its affected region is: New South Wales (NSW); Its affected key users is: AEMO (operator), Snowy Hydro Limited (directed participant), and NEM market participants; Its cause type is: Operational/Grid management issue; Its causes (a summarized list of cause events) is: AEMO identified a foreseeable system strength deficiency in NSW requiring intervention; no sufficient market response was received by the 07:20 deadline; AEMO issued a direction to a synchronous condenser to provide system strength; the system returned to a secure state within one hour."
New lowest* point for NEM-wide Market Demand on Saturday 4th October 2025?,Paul McArdle,04-10-2025 10:57:00 AM,2025-10-04,"The summary of the news ""New lowest* point for NEM-wide Market Demand on Saturday 4th October 2025?"" posted at 04-10-2025 10:57:00 AM is: The article reports a new record low for NEM-wide market demand on Saturday 4th October 2025, with the lowest point reaching 9,155 MW at the 12:00 dispatch interval, possibly the lowest ever recorded, indicating a significant drop in electricity consumption across the National Electricity Market. Its relevance level is: Level 2. Its category is: market reactions. Its Timeframe of the event impact on the electricity_market is: short-term (day). Its root_cause is: Unknown. Its accident scale is: Unknown. Its dates is: 04-10-2025. Its affected region is: National Electricity Market (NEM), Australia. Its affected key users is: Unknown. Its cause type is: Unknown. Its causes is: Unknown."
The ENTSO-E ‘Factual Report’ on ‘Grid Incident in Spain and Portugal on 28 April 2025’ is out,Paul McArdle,04-10-2025 09:25:00 AM,April 2025 power outage on Iberian Peninsula in Europe,"The summary of the news ""The ENTSO-E ‘Factual Report’ on ‘Grid Incident in Spain and Portugal on 28 April 2025’ is out"" posted at 04-10-2025 09:25:00 AM is: The ENTSO-E has published a factual report on the severe blackout that struck Spain and Portugal on 28 April 2025, the worst European power system incident in over 20 years, describing system conditions and the sequence of events from 9:00 CEST, while noting that the final report with root causes and recommendations is yet to come; Its relevance level is: Level 1 (Most Relevant). Its category is: grid/system instability. Its Timeframe of the event impact on the electricity_market is: 28 April 2025, with immediate disruption and restoration period. Its root_cause is: Unknown, to be determined in the final report. Its accident scale is: Most severe blackout in the European power system in over 20 years. Its dates is: 28 April 2025. Its affected region is: Spain, Portugal, and France (system conditions considered). Its affected key users is: Citizens and society, electricity consumers, and industrial users. Its cause type is: Grid system instability (under investigation). Its causes is: Unknown; factual report details sequence of events but root causes not yet established."
"AEMO updated MT PASA guidance, on 3rd October 2025",Paul McArdle,04-10-2025 08:29:00 AM,2025-10-03,"The summary of the news ""AEMO updated MT PASA guidance, on 3rd October 2025"" posted at 04-10-2025 08:29:00 AM is: AEMO’s Market Notice 129413, issued on 3 October 2025, updates the Medium-Term Projected Assessment of System Adequacy (MT PASA) for the coming two years. It reports that previous Low Reserve Conditions for South Australia (December 2026 – March 2027) have been resolved due to the extension of operations at Torrens B station, but new concerns have emerged for New South Wales: annual unserved energy exceeding the Reliability Standard is projected between October 2026 and October 2027, with Low Reserve Conditions specifically declared for August 2027 to October 2027. The outlook for NSW remains uncertain because a formal decision on further prolonging Eraring’s operations has not been made, and transmission augmentations such as the Waratah Super Battery Project and Project EnergyConnect Stage 2 are not yet fully commissioned. AEMO notes that upcoming transmission rating increases for lines between Yass and Sydney West may reduce risks, and the market is expected to respond to these signals. Its relevance level is: Level 1. Its category is: grid/system instability. Its Timeframe of the event impact on the electricity_market is: August 2027 to October 2027 (NSW) and previously December 2026 to March 2027 (SA, now resolved). Its root_cause is: Possible closure or delayed extension of Eraring coal-fired plant, combined with transmission constraints that are being addressed by the Waratah BESS and Project EnergyConnect. Its accident scale is: Unknown (no actual accident; projected unserved energy exceeding Reliability Standard). Its dates (if different from the main date; if the same, repeat the same date) is: Notice date 03-10-2025, article date 04-10-2025. Its affected region is: New South Wales (primary), with a resolved risk for South Australia. Its affected key users is: Electricity consumers and market participants in NSW, especially during August–October 2027. Its cause type is: Generation adequacy and transmission limitations. Its causes (a summarized list of cause events) is: 1) Eraring closure decision pending; 2) Transmission augmentations (Waratah BESS, PEC Stage 2) not yet commissioned; 3) Forecast demand exceeding supply under some circumstances in NSW."
Belatedly recording the QLD LNP’s comments about ‘coal for decades’ in September 2025,Paul McArdle,03-10-2025 09:26:00 AM,2025-10-10,"The summary of the news ""Belatedly recording the QLD LNP’s comments about ‘coal for decades’ in September 2025"" posted at 03-10-2025 09:26:00 AM is: The article belatedly records comments made by Queensland LNP leaders in September 2025, including Premier Crisafulli and Treasurer David Janetzki, at the Energy Nation 2025 conference and earlier events, reiterating their commitment to coal-fired power generation for ""decades"", which contrasts with federal Labor's emissions reduction targets and signals a prolonged reliance on coal in Queensland. Its relevance level is: Level 1 (Most Relevant). Its category is: coal-fired policies. Its Timeframe of the event impact on the electricity_market is: Long-term (several decades), anchored by policy statements in September 2025. Its root_cause is: Political commitment by the Queensland LNP to maintain coal-fired power generation. Its accident scale is: Unknown. Its dates (if different from the main date; if the same, repeat the same date) is: 24-09-2025 (conference date) and 23-09-2025 (CEDA address), with article posted on 03-10-2025. Its affected region is: Queensland, Australia. Its affected key users is: Power generators, energy consumers, emissions policy stakeholders. Its cause type is: Policy direction. Its causes (a summarized list of cause events) is: (1) LNP's stated intention to keep coal plants operating for decades; (2) Public remarks at the CEDA State of the State address on 23 Sept 2025; (3) Treasurer Janetzki's speech at Energy Nation 2025 on 24 Sept 2025; (4) Contrast with federal Labor's more aggressive climate targets."
VP5 into the Planned part of it’s lengthy Unplanned-Planned-Unplanned outage,Paul McArdle,03-10-2025 08:26:00 AM,2025-08-26 outage at VP5 following 'turbine vibrations',"The summary of the news ""VP5 into the Planned part of it’s lengthy Unplanned-Planned-Unplanned outage"" posted at 03-10-2025 08:26:00 AM is: This article updates the ongoing outage at Vales Point Power Station Unit 5 (VP5), which initially experienced an unplanned shutdown on 27 August 2025 due to turbine vibrations. The outage was later extended from an originally planned return on 9 November 2025 to 15 December 2025, and as of 3 October 2025 the planned maintenance phase has begun, though no further details on the turbine issue have been released. Its relevance level is: Level 1 (Most Relevant). Its category is: turbine/generator failures. Its Timeframe of the event impact on the electricity_market is: 27 August 2025 to 15 December 2025 (ongoing during the news date). Its root_cause is: turbine vibrations leading to an unplanned shutdown. Its accident scale is: single unit (VP5) at a coal-fired power station. Its dates are: 27 August 2025 (initial unplanned outage) to 15 December 2025 (current extended return date). Its affected region is: Vales Point, New South Wales, Australia (Delta Electricity). Its affected key users are: electricity market operators, grid stability managers, and consumers reliant on the unit's generation capacity. Its cause type is: technical failure (mechanical). Its causes are: turbine vibrations that forced an unplanned offline event, followed by a scheduled planned outage that was subsequently extended."
"NEM Mainland Frequency wanders south as the sun sets, on Thursday 2nd October 2025",Paul McArdle,02-10-2025 06:29:00 PM,2025-10-02,"The summary of the news ""NEM Mainland Frequency wanders south as the sun sets, on Thursday 2nd October 2025"" posted at 02-10-2025 06:29:00 PM is: A brief observation of the NEM Mainland grid frequency drifting downward during sunset on 2 October 2025, captured via live readings in Brisbane, indicating a likely imbalance between declining solar generation and load as evening demand rises. Its relevance level is: Level 1 (Most Relevant). Its category is: grid/system instability. Its Timeframe of the event impact on the electricity_market is: immediate (within minutes to hours of the sunset event on 2 October 2025). Its root_cause is: decline in solar photovoltaic generation at sunset causing a supply-demand imbalance that pulls frequency below the nominal 50 Hz. Its accident scale is: Unknown (no specific magnitude or duration reported). Its dates (if different from the main date; if the same, repeat the same date) is: 02-10-2025. Its affected region is: NEM Mainland (eastern and southern Australia, excluding Tasmania). Its affected key users is: all electricity consumers, generators, and grid operators on the NEM mainland. Its cause type is: operational/technical. Its causes (a summarized list of cause events) is: [solar generation ramp-down at sunset, insufficient fast frequency response or inertia to counter the ramp, possible delayed or inadequate market dispatch adjustments]."
(3 units at) Torrens B station to remain open until mid-2028 after funding arrangement reached,Paul McArdle,02-10-2025 02:48:00 PM,2025-10-01,"The summary of the news ""(3 units at) Torrens B station to remain open until mid-2028 after funding arrangement reached"" posted at 02-10-2025 02:48:00 PM is: AGL has agreed to keep the Torrens B gas station in South Australia operational until mid-2028 following a funding arrangement with the state government, prompted by transmission delays that created a reliability gap. The extension, which adds capacity from October 2025 to June 2028, resolves the previously forecast reliability shortfall for South Australia in 2026-27, as confirmed by AEMO's updated Electricity Statement of Opportunities (ESOO), eliminating the need for a Retailer Reliability Obligation (RRO) in that period. Its relevance level is: Level 1 (Most Relevant). Its category is: grid/system instability. Its Timeframe of the event impact on the electricity_market is: October 2025 to June 2028. Its root_cause is: Transmission delays necessitated the retention of the Torrens B gas plant to ensure grid reliability. Its accident scale is: Unknown. Its dates (if different from the main date; if the same, repeat the same date) is: 01-10-2025 (announcement date). Its affected region is: South Australia. Its affected key users is: South Australian electricity consumers, AGL, and AEMO. Its cause type is: Infrastructure delay. Its causes (a summarized list of cause events) is: 1) Transmission delays created a reliability gap for South Australia; 2) The South Australian government requested AGL to keep Torrens Island open; 3) A funding arrangement was negotiated between the government and AGL."
Eraring Unit 3 comes offline early Thursday 2nd October 2025 – on the (delayed) short-notice maintenance outage,Paul McArdle,02-10-2025 08:38:00 AM,2025-10-02,"The summary of the news ""Eraring Unit 3 comes offline early Thursday 2nd October 2025 – on the (delayed) short-notice maintenance outage"" posted at 02-10-2025 08:38:00 AM is: Eraring Unit 3 (ER03) in NSW experienced a delayed short-notice maintenance outage, coming offline on Thursday 2 October 2025 due to issues with one of its ID fans. The outage was originally scheduled for 25 September but postponed multiple times, with the unit now planned to return to service by 13 October 2025, though ST PASA indicates it may be offline at least until 9 October. Its relevance level is: Level 1 (Most Relevant). Its category is: turbine/generator failures. Its Timeframe of the event impact on the electricity_market is: From 2 October 2025 to at least 13 October 2025 (planned return to service). Its root_cause is: Issues with one of the unit’s ID fans. Its accident scale is: Unknown. Its dates (if different from the main date; if the same, repeat the same date) is: 02-10-2025. Its affected region is: New South Wales, Australia. Its affected key users is: AEMO and wholesale electricity market participants. Its cause type is: Mechanical failure. Its causes is: ID fan issues leading to short-notice maintenance outage."
The Nelson Review panel ‘has identified’ the Schism,Paul McArdle,01-10-2025 07:04:00 PM,2025-10 considering the draft Report of the Nelson Review,"The summary of the news ""The Nelson Review panel ‘has identified’ the Schism"" posted at 01-10-2025 07:04:00 PM is: The article discusses the Nelson Review draft report’s identification of 'the schism' in Australia's National Electricity Market – a gap where historic policy interventions (like the Renewable Energy Target) promoted renewable bulk energy but neglected essential services such as shaping, firming, system stability, and hedging. It critiques the Capacity Investment Scheme for focusing primarily on 'shaping' while excluding gas-fired generation and ignoring firming, and examines the proposed Electricity Service Entry Mechanism as a potential but still incomplete solution. The article also emphasizes the need for developing organizational capability alongside physical capacity. Its relevance level is: Level 3 (Less Relevant). Its category is: energy policy. Its Timeframe of the event impact on the electricity_market is: Long-term (future policy implementation). Its root_cause is: Incomplete policy design that prioritized bulk renewable energy over essential system services. Its accident scale is: Unknown. Its dates is: 01-10-2025. Its affected region is: Australian National Electricity Market (NEM). Its affected key users is: Electricity market participants including generators, retailers, and consumers. Its cause type is: Policy/regulatory. Its causes is: 1. Historic policy interventions (e.g., Renewable Energy Target) focused only on bulk energy; 2. Exclusion of gas-fired generation from the Capacity Investment Scheme; 3. CIS emphasis on shaping over firming; 4. Neglect of organizational capability development in new entrants."
ABC reports ‘Rio Tinto’s Gladstone coal-fired power station could be retired early’,Paul McArdle,01-10-2025 12:04:00 PM,2025-10-01,"The summary of the news ""ABC reports ‘Rio Tinto’s Gladstone coal-fired power station could be retired early’"" posted at 01-10-2025 12:04:00 PM is: The article reports that Rio Tinto’s coal-fired power station in Gladstone, Queensland, may be retired earlier than planned, contradicting recent statements by the Queensland LNP government about the future of coal power. This potential early retirement could reduce baseload generation capacity and affect electricity market prices in the region.; Its relevance level is: Level 1 (Most Relevant).; Its category is: coal-fired policies.; Its Timeframe of the event impact on the electricity_market is: Uncertain – if retirement proceeds, impacts would likely occur over a medium to long-term horizon (years).; Its root_cause is: Economic and/or policy pressures for decarbonization, potentially combined with aging plant economics.; Its accident scale is: Unknown.; Its dates (if different from the main date; if the same, repeat the same date) is: 01-10-2025.; Its affected region is: Gladstone, Queensland, Australia.; Its affected key users is: Electricity consumers in Queensland, particularly industrial users and Rio Tinto’s own operations.; Its cause type is: Policy/regulatory or economic decision.; Its causes (a summarized list of cause events) is: Changing energy market conditions, potential emissions reduction targets, possible plant age and maintenance costs."
Are CIS-ters doin’ it for themselves? Part 3: Treatment of curtailment risk,Dan Lee,01-10-2025 11:00:00 AM,Capacity Investment Scheme,"The summary of the news ""Are CIS-ters doin’ it for themselves? Part 3: Treatment of curtailment risk"" posted at 01-10-2025 11:00:00 AM is: This article examines whether the Capacity Investment Scheme (CIS) covers network curtailment risk, detailing a debate that concluded with the government clarifying that no executed CIS Agreement (CISA) underwrites curtailment, despite an earlier draft including such a provision. The change occurred during Tender #1 after Stage A submissions, raising questions about bidder awareness and impact on revenue floor bids. The piece also discusses the challenges of forecasting curtailment and the overlap between network and economic curtailment, emphasizing that curtailment patterns are uncertain and evolving. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its Timeframe of the event impact on the electricity_market is: From August 27, 2024 onward, ongoing as it affects project viability and bidding in subsequent CIS tenders. Its root_cause is: The government’s decision to remove the curtailment provision from the final CISA to avoid open-ended risk, as clarified by the Department of Climate Change, Energy, the Environment and Water (DCCEEW). Its accident scale is: Unknown. Its dates (if different from the main date) is: August 27, 2024 (publication of final CISA pro-forma). Its affected region is: National Electricity Market (NEM), Australia. Its affected key users is: Developers and bidders in CIS tenders, particularly those involved in Tender #1. Its cause type is: Policy/regulatory change. Its causes (a summarized list of cause events) is: 1) Original draft CISA for Tender #1 included a clause that deemed generation during force majeure (including network curtailment) as part of the notional quantity for revenue top-ups; 2) Following consultation, DCCEEW revised the clause in the final CISA, excluding PFME Generation from the notional quantity calculation; 3) The final CISA pro-forma was published on August 27, 2024, after Stage A applications but before Stage B bidding; 4) DCCEEW later explicitly stated that no executed CISA provides revenue underwriting for curtailment."
Finally!! … A Major Review that sees (more closely) what’s actually been happening with Demand Response!,Paul McArdle,30-09-2025 07:22:00 PM,2025-10 considering the draft Report of the Nelson Review,"The summary of the news ""Finally!! … A Major Review that sees (more closely) what’s actually been happening with Demand Response!"" posted at 30-09-2025 07:22:00 PM is: This article discusses the draft Report of the Nelson Review, which, through extensive engagement with commercial and industrial users, retailers, and aggregators, acknowledges that a significant amount of demand response is already occurring in the National Electricity Market (NEM). The author expresses surprise and approval that this long-standing reality—previously obscured by misleading statements from some stakeholders and uncritical media coverage—is now formally recognized. The article categorizes various forms of demand response (scheduled load, spot exposure, negawatts, out-of-market response, and IPRR dispatch mode) and notes the Review’s recommendation to require broader price-responsive resources to be visible or dispatchable, while cautioning against potential unintended consequences; Its relevance level is: Level 3. Its category is: Energy policy. Its Timeframe of the event impact on the electricity_market is: Ongoing (the recognition formalizes existing behavior, with no immediate new market shock). Its root_cause is: Misleading narratives about demand response levels were corrected by the Nelson Review Panel’s open-minded engagement with actual market participants. Its accident scale is: Unknown. Its dates (if different from the main date; if the same, repeat the same date) is: 30-09-2025. Its affected region is: Australia’s National Electricity Market (NEM). Its affected key users is: Commercial and industrial energy users, retailers, aggregators, and residential customers (via retailers like Amber Electric). Its cause type is: Policy/regulatory recognition. Its causes (a summarized list of cause events) is: 1) Stakeholder self-interest led to propagation of misleading statements about demand response. 2) Commentators and journalists uncritically repeated those statements. 3) The Nelson Review Panel conducted extensive engagement, leading to an accurate assessment."
"3 high-level questions, for considering the draft report of the Nelson Review",Paul McArdle,30-09-2025 03:54:00 PM,2025-10 considering the draft Report of the Nelson Review,"The summary of the news ""3 high-level questions, for considering the draft report of the Nelson Review"" posted at 30-09-2025 03:54:00 PM is: The article reflects on the Draft Report of the Nelson Review, released on 6 August 2025, ahead of the NEMdev conference in Brisbane on 8 October 2025. The author poses three high-level questions: why the review was needed (implying a failure in standard governance), which of four quadrants of scope (from limited to broad) the review addresses, and which of three time horizons (past, present, future) it focuses on. The aim is to stimulate discussion at the conference about the draft report's implications for the National Electricity Market (NEM). Its relevance level is: Level 3 – Less Relevant. Its category is: Energy policy. Its Timeframe of the event impact on the electricity_market is: Long-term policy development; immediate market impact not expected. Its root_cause is: Perceived inadequacy in existing market governance and operations framework (AEMC, AEMO, AER) that prompted a major review. Its accident scale is: Not applicable (policy review, not an accident). Its dates (if different from the main date; if the same, repeat the same date) is: 30-09-2025. Its affected region is: National Electricity Market (NEM), Australia. Its affected key users is: Policymakers, market participants, regulators, and conference attendees. Its cause type is: Policy review. Its causes (a summarized list of cause events) is: Release of the Nelson Review Draft Report on 6 August 2025; closure of public submissions on 17 September 2025; upcoming NEMdev conference on 8 October 2025."
Some of the ‘Major Reviews’ in the history of the NEM,Paul McArdle,30-09-2025 03:18:00 PM,2002-12 The Parer Review,"The summary of the news ""Some of the ‘Major Reviews’ in the history of the NEM"" posted at 30-09-2025 03:18:00 PM is: The article compiles a chronological list of major reviews that have shaped Australia's National Electricity Market (NEM), from the 1997 APEx study identifying six strategic challenges to the Nelson Review commissioned in November 2024, with notable milestones including the Parer Review (2002), ERIG Review (2007), Finkel Review (2017) triggered by the SA System Black Event, and the ESB's NEM 2.0 process (2020-2022). It underscores that many fundamental issues remain unresolved decades later. Its relevance level is: Level 3 (Less Relevant). Its category is: energy policy. Its Timeframe of the event impact on the electricity_market is: Ongoing (1997 to 2025). Its root_cause is: Recurring structural and operational challenges in electricity market design, including responses to system black events and the need for post-2025 reforms. Its accident scale is: Unknown (though the Finkel Review was prompted by the SA System Black Event in 2016). Its dates (if different from the main date; if the same, repeat the same date) are: Multiple dates: 1997, Dec 2002, Jan 2007, Jun 2017, 2020-2022, Nov 2024 (commissioned). Its affected region is: Australia's National Electricity Market (NEM). Its affected key users is: Unknown. Its cause type is: Policy and regulatory review. Its causes (a summarized list of cause events) are: Identification of enduring strategic issues in electricity markets, the SA System Black Event of September 2016, and the need for market design reforms beyond 2025."
AEMO forecasts MSL1 for the coming Saturday 4th October 2025 and Sunday 5th October 2025,Paul McArdle,29-09-2025 03:16:00 PM,2025-09-29,"The summary of the news ""AEMO forecasts MSL1 for the coming Saturday 4th October 2025 and Sunday 5th October 2025"" posted at 29-09-2025 03:16:00 PM is: The Australian Energy Market Operator (AEMO) issued two market notices on 29 September 2025, forecasting Minimum System Load (MSL1) conditions in the Victorian region for the upcoming weekend of 4–5 October 2025, due to an elevated risk of insufficient demand—with demand expected to fall below the MSL1 threshold of 1675 MW on Saturday (minimum 1547 MW) and 1535 MW on Sunday (minimum 1399 MW)—prompting concerns about maintaining a secure operating state; Its relevance level is: Level 1 (Most Relevant); Its category is: grid/system instability; Its Timeframe of the event impact on the electricity_market is: 4–5 October 2025 (Saturday and Sunday); Its root_cause is: Insufficient regional demand to maintain a secure operating state; Its accident scale is: MSL1 (forecast demand below advisory thresholds, with specific minimums of 1547 MW on 4 Oct and 1399 MW on 5 Oct); Its dates (if different from the main date) is: 04-10-2025 and 05-10-2025; Its affected region is: Victoria (VIC), Australia; Its affected key users is: Unknown (not specified in the news); Its cause type is: Forecast low demand; Its causes (a summarized list of cause events) is: Low forecast demand due to likely reduced electricity consumption over the weekend (e.g., spring public holiday or seasonal patterns)."
