title,author,date,topic,classified_content
Curtailment of distributed PV occurring in South Australia on Thursday 17th November 2022,Paul McArdle,17-11-2022 10:00:00 AM,2022-11 SA islanded,"The summary of the news ""Curtailment of distributed PV occurring in South Australia on Thursday 17th November 2022"" posted at 17-11-2022 10:00:00 AM is: The Australian Energy Market Operator (AEMO) announced that distributed photovoltaic (PV) curtailment has been initiated in South Australia on the morning of November 17, 2022, due to a Distributed PV Contingency condition. This measure is being taken to maintain system security, with the expected end time for the curtailment set for 6:00 PM the same day. The curtailment was triggered by a forecasted elevated risk of disconnection of distributed PVs which would cause a loss of scheduled generation beyond secure thresholds. As part of the intervention, actions may include directing scheduled generation or maintaining distributed PV generation below a secure threshold. The forecast DPV contingency was predicted to peak at 255 MW at 12:30 PM, with the contingency direction trigger set at 78 MW. Its relevance level is: Level 1. Its category is: Grid/system instability. Its Timeframe of the event impact on the electricity_market is: Immediate, expected to last until 6:00 PM on the same day. Its root_cause is: Forecasted elevated risk of distributed PV disconnection. Its accident scale is: Unknown. Its dates are: 17-11-2022. Its affected region is: South Australia. Its affected key users are: Unknown. Its cause type is: Technical. Its causes are: Elevated risk of DPV disconnection, curtailment to maintain system security."
Curtailment of distributed PV is occurring in South Australia on Wednesday 16th November 2022,Paul McArdle,16-11-2022 11:44:00 AM,2022-11 SA islanded,"The summary of the news ""Curtailment of distributed PV is occurring in South Australia on Wednesday 16th November 2022"" posted at 16-11-2022 11:44:00 AM is: The Australian Energy Market Operator (AEMO) announced the curtailment of distributed photovoltaic (PV) systems in South Australia on 16th November 2022 due to a Distributed PV Contingency condition. This action was necessary to maintain system security during daylight hours and was expected to continue until 17:00 NEM time. The sequence of market notices indicated potential risks of disconnection of distributed PV, requiring AEMO to keep the generated power below secure thresholds. The curtailment is part of established processes to manage power system stability amid increasing renewable energy generation. Its relevance level is: Level 2 (Relevant). Its category is: Grid frequency issues. Its timeframe of the event impact on the electricity_market is: Immediate, with actions effective on 16th November 2022. Its root_cause is: Distributed PV Contingency leading to potential system security risks. Its accident scale is: Unknown. Its dates are: 15-11-2022 to 16-11-2022. Its affected region is: South Australia. Its affected key users are: Residential and commercial solar PV owners. Its cause type is: Operational grid management. Its causes are: High levels of distributed PV generation risking power system security, necessitating curtailment to manage grid stability."
ElectraNet chief executive warns risks still to come as sunny weather forecast for Adelaide on Thursday,Dan Lee,15-11-2022 05:38:00 PM,2022-11 SA islanded,"The summary of the news ""ElectraNet chief executive warns risks still to come as sunny weather forecast for Adelaide on Thursday"" posted at 15-11-2022 05:38:00 PM is: The ongoing islanding event in South Australia, which began on Saturday due to a fallen transmission tower part of the Heywood interconnector between SA and VIC, poses ongoing risks. ElectraNet chief executive Simon Emms highlights concerns about rooftop PV production control as sunny weather is forecasted for Thursday, November 17th, predicting high rooftop PV generation could exacerbate security issues. The affected tower will remain out of service for a week, prompting worries about continued electricity market instability. Its relevance level is: Level 1 (Most Relevant). Its category is: Grid/system instability. Its timeframe of the event impact on the electricity market is: November 12th - 19th, 2022. Its root cause is: Fallen transmission tower part of the Heywood interconnector. Its accident scale is: Unknown. Its dates are: 15-11-2022, and forecasted impact on 17-11-2022 due to sunny weather. Its affected region is: South Australia. Its affected key users are: Unknown. Its cause type is: Infrastructure failure. Its causes are: Fallen transmission tower, forecasted high rooftop PV generation increasing grid instability risks."
Why the Adelaide storm was so intense,Ant Sharwood,15-11-2022 01:09:00 PM,2022-11 SA islanded,"The summary of the news ""Why the Adelaide storm was so intense"" posted at 15-11-2022 01:09:00 PM is: Adelaide and southern South Australia experienced a significant thunderstorm on Saturday, resulting in flash flooding, power outages, and widespread lightning. The storm was caused by an unstable atmosphere and a low-pressure surface trough, creating a squall line that produced severe weather conditions comparable to a low-grade tropical cyclone. A tower collapse at Tailem Bend led to the regional electricity grid's disconnection from the National Electricity Market, although it remained securely operational. The storm led to fallen trees and property damage, leaving many homes without power. South Australia rarely encounters storms of such intensity, prompting ongoing cleanup and recovery efforts; Its relevance level is: Level 1. Its category is: Extreme weather. Its timeframe of the event impact on the electricity_market is: Immediate with ongoing recovery efforts. Its root_cause is: Extreme weather conditions caused by atmospheric instability and a surface trough. Its accident scale is: Regional, affecting much of southern South Australia. Its dates are: 15-11-2022. Its affected region is: Southern South Australia, including Adelaide and Fleurieu Peninsula. Its affected key users are: Residential and business users, schools, power grid operators. Its cause type is: Natural. Its causes are: Atmospheric instability, surface trough, squall line formation, high winds, and heavy rainfall."
Dispatch of the market’s more complex at present … with SA on its own island (and TAS still in pieces),Paul McArdle,15-11-2022 12:59:00 PM,2022-10-14 major TAS loss of load,"The summary of the news ""Dispatch of the market’s more complex at present … with SA on its own island (and TAS still in pieces)"" posted at 15-11-2022 12:59:00 PM is: The article discusses the complexities faced by the Australian Energy Market Operator (AEMO) due to isolated operations of South Australia's grid since 12th November 2022, following disruptions in Tasmania since an event on 14th October 2022. The dispatch process has become more complicated with increased constraint equations, reflecting challenges in grid stability and network integration. Its relevance level is: Level 1. Its category is: Grid/system instability. Its Timeframe of the event impact on the electricity_market is: Unknown. Its root_cause is: Grid system's separation and stability issues due to previous disruptions in Tasmania and South Australia. Its accident scale is: Unknown. Its dates are: 15-11-2022, 14-10-2022 (reference to ongoing repairs from Tasmania's previous issue), 12-11-2022 (South Australia's grid isolation). Its affected region is: South Australia, Tasmania. Its affected key users are: Unknown. Its cause type is: Technical/operational challenges in grid management. Its causes are: Isolation of the South Australian grid, ongoing repairs in the Tasmanian network, increased operational constraints in the electricity dispatch process."
A messy separation: a look at the frequency swings in SA during Saturday afternoon’s islanding event,Dan Lee,15-11-2022 11:30:00 AM,2022-11 SA islanded,"The summary of the news ""A messy separation: a look at the frequency swings in SA during Saturday afternoon’s islanding event"" posted at 15-11-2022 11:30:00 AM is: The news discusses the impact of severe thunderstorms and strong winds on the 13th of November, which led to infrastructure damage and disconnection of the Heywood interconnector, causing South Australia to be electrically islanded from the National Electricity Market (NEM). This isolation resulted in significant frequency swings in South Australia, pushing the system outside the normal operating frequency band, requiring prompt intervention to stabilize it and impacting rooftop solar PV systems and frequency control ancillary services (FCAS) markets. Its relevance level is: Level 2 (Relevant). Its category is: Grid frequency issues. Its Timeframe of the event impact on the electricity_market is: Immediate to several hours, with ongoing frequency deviations continuing into the evening. Its root_cause is: Severe weather leading to the loss of the Heywood interconnector. Its accident scale is: Unknown. The dates (if different from the main date; if the same, repeat the same date) are: 13-11-2022. The affected region is: South Australia. The affected key users are: Rooftop solar PV systems and FCAS participants. The cause type is: Environmental. The causes (a summarized list of cause events) are: Thunderstorms and strong winds causing transmission network trips and the downing of a transmission tower in South Australia."
Curtailment of distributed PV is occurring in South Australia on Tuesday 15th November 2022,Paul McArdle,15-11-2022 11:08:00 AM,2022-11 SA islanded,"The summary of the news ""Curtailment of distributed PV is occurring in South Australia on Tuesday 15th November 2022"" posted at 15-11-2022 11:08:00 AM is: The article reports that on November 15, 2022, the Australian Energy Market Operator (AEMO) issued multiple market notices regarding potential contingencies related to Distributed Photovoltaic (PV) systems in South Australia. These notices were to maintain system security due to an elevated risk of disconnection of distributed PV systems as the power generated by these systems exceeded secure thresholds. The AEMO took actions such as curtailing PV generation and potentially scheduling generation to prevent system instability, with interventions potentially occurring from the morning until late afternoon. Its relevance level is: Level 1 (Most Relevant). Its category is: Grid/system instability. The timeframe of the event impact on the electricity_market is: Immediate impact on the same day, November 15, 2022, until 16:30. Its root_cause is: Elevated risk of contingent disconnection of Distributed PV systems. Its accident scale is: Unknown. Its dates are: 15-11-2022. Its affected region is: South Australia. Its affected key users are: Users reliant on distributed PV systems and the broader electrical grid in South Australia. Its cause type is: System management action due to forecast risks. Its causes (a summarized list of cause events) are: Elevated risk of exceeding secure thresholds for distributed PV generation, requiring intervention to maintain system security."
A quick review of the sequence of events in SA immediately around the islanding on Saturday 12th November 2022,Paul McArdle,14-11-2022 06:44:00 PM,2022-11 SA islanded,"The summary of the news ""A quick review of the sequence of events in SA immediately around the islanding on Saturday 12th November 2022"" posted at 14-11-2022 06:44:00 PM is: On 12th November 2022, South Australia experienced a significant power system event when the Tailem Bend - South East 275 kV #1 & #2 transmission lines tripped at 16:39, leading to the islanding of South Australia from the rest of the National Electricity Market. This triggered a series of immediate shifts in inter-regional power flows as well as significant frequency changes due to the sudden isolation. The initial market data was still reflecting pre-trip conditions, delaying the market’s response to the system's physical changes. By the 16:55 dispatch interval, the National Electricity Market Dispatch Engine (NEMDE) had caught up with recognizing the islanded state, leading to notable constraints in flows and volatility in Frequency Control Ancillary Services (FCAS) prices. Market participants began manual rebids by 17:00 to adapt to the new conditions. Its relevance level is: Level 1 (Most Relevant). Its category is: Grid/system instability. Its timeframe of the event impact on the electricity_market is: Immediate (within and just after the event). Its root_cause is: Tripping of Tailem Bend - South East transmission lines. Its accident scale is: Unknown. Its dates are: 12-11-2022. Its affected region is: South Australia. Its affected key users are: Unknown. Its cause type is: Electrical system failure. Its causes are: Tripping of key transmission lines leading to regional islanding, sudden inter-regional power flow changes, frequency stability challenges, market response lags, and subsequent rebids to stabilize the situation."
FCAS driving the island?,Allan O'Neil,14-11-2022 03:38:00 PM,2022-11 SA islanded,"The summary of the news ""FCAS driving the island?"" posted at 14-11-2022 03:38:00 PM is: The article discusses the recent islanding event in South Australia and its impact on Frequency Control Ancillary Services (FCAS) markets. Since the separation from the National Electricity Market (NEM), FCAS prices in South Australia have shown significant volatility, in contrast to the subdued regional reference prices which have average $92/MWh. This volatility is attributed to the need for South Australia to locally provide all FCAS requirements, limiting competition. The separation has resulted in high FCAS costs being distributed across both market customers and generators, with notable earnings for providers like the Hornsdale Power Reserve, Tesla big battery, and gas-fired plants at Pelican Point and Torrens Island. Overall, the FCAS market dynamics are crucial for keeping conventional generators online despite low energy prices.; Its relevance level is: Level 2 (Relevant). Its category is: Grid frequency issues. Its Timeframe of the event impact on the electricity_market is: Immediate and ongoing since the separation event. Its root_cause is: Islanding of South Australia from the NEM. Its accident scale is: Unknown. Its dates are: 14-11-2022. Its affected region is: South Australia. Its affected key users are: Electricity market participants, particularly FCAS providers and conventional generators. Its cause type is: Operational. Its causes (a summarized list of cause events) are: Islanding of South Australia leading to local provision of FCAS, limited supplier competition, and resultant FCAS price volatility."
4.2 million lightning strikes during wild weekend storms in Australia,Ben Domensino,14-11-2022 02:43:00 PM,2022-11 SA islanded,"The summary of the news ""4.2 million lightning strikes during wild weekend storms in Australia"" posted at 14-11-2022 02:43:00 PM is: An intense storm system featuring over 4.2 million lightning strikes swept through Australia over a weekend, causing widespread instability. A clash between cold upper-level air and a warm, moist atmospheric mass, along with robust upper-level winds and surface-based low-pressure troughs, led to these severe thunderstorms. Particularly in South Australia (SA), the storms resulted in the biggest power network outage since 2016, leaving 35,000 customers without electricity as of Monday morning. Its relevance level is: Level 1 (Most Relevant). Its category is: grid/system instability. Its timeframe of the event impact on the electricity market is: Immediate (weekend event with repercussions as of Monday morning). Its root cause is: Instability due to extreme weather conditions (thunderstorms and lightning). Its accident scale is: Significant, affecting the entire Australian continent with a focus on SA and NSW. Its dates are: 12-11-2022 to 13-11-2022. Its affected region is: Nationwide in Australia, with specific emphasis on South Australia and New South Wales. Its affected key users are: Residents and businesses in South Australia (notably 35,000 customers without power). Its cause type is: Natural event. Its causes are: A clash of cold air with a warm, moist air mass creating instability, severe thunderstorms triggered by low-pressure troughs, and upper-level winds contributing to storm formation."
Administered Pricing begins for FCAS (Lower Reg) in SA at 12:50 on Monday 14th November 2022,Dan Lee,14-11-2022 01:22:00 PM,2022-11 SA islanded,"The summary of the news ""Administered Pricing begins for FCAS (Lower Reg) in SA at 12:50 on Monday 14th November 2022"" posted at 14-11-2022 01:22:00 PM is: Following a weather-related islanding event in South Australia on the previous Saturday, the Australian Energy Market Operator (AEMO) has announced the initiation of an Administered Pricing period for Frequency Control Ancillary Services (FCAS) in the SA region, effective from 12:50 PM on 14th November 2022. This decision was made as the Cumulative Price Threshold (CPT) of $1,398,100 was surpassed, triggering an Administered Price Cap (APC) of $300/MWh, applicable until the cumulative price falls below the threshold; Its relevance level is: Level 1 (Most Relevant). Its category is: Extreme weather. Its timeframe of the event impact on the electricity market is: Until the cumulative price dips below the threshold. Its root cause is: Weather-related islanding event leading to price threshold breach. Its accident scale is: Unknown. Its dates are: 14-11-2022. Its affected region is: South Australia (SA). Its affected key users are: Unknown. Its cause type is: Natural. Its causes are: Weather-related islanding event, exceedance of CPT."
Run of volatility in Tasmania on Monday morning 14th November 2022,Paul McArdle,14-11-2022 08:43:00 AM,2022-10-14 major TAS loss of load,"The summary of the news ""Run of volatility in Tasmania on Monday morning 14th November 2022"" posted at 14-11-2022 08:43:00 AM is: Tasmania experienced significant volatility in electricity prices on the morning of November 14, 2022, with prices above $1,000/MWh during several dispatch intervals between 05:55 and 08:00. This volatility occurred amid increased focus on South Australia's islanding issues. The event highlights the interconnected challenges faced by the electricity market in Australia. Its relevance level is: Level 2 (Relevant). Its category is: Market reactions. Its Timeframe of the event impact on the electricity_market is: Short-term (lasting a few hours on the morning of November 14, 2022). Its root_cause is: Unknown, potentially related to broader market conditions or supply-demand imbalances. Its accident scale is: Unknown. Its dates are: 14-11-2022. Its affected region is: Tasmania. Its affected key users are: Unknown. Its cause type is: Market conditions and pricing. Its causes are: Volatility in electricity pricing during several dispatch intervals."
Case Study of the ‘N::N_UTRV_2’ constraint equation – Friday 28th October 2022,Paul McArdle,13-11-2022 08:00:00 PM,Spring 2022 in the NEM,"The summary of the news ""Case Study of the ‘N::N_UTRV_2’ constraint equation – Friday 28th October 2022"" posted at 13-11-2022 08:00:00 PM is: This report provides an analysis of the ‘N::N_UTRV_2’ constraint equation within the NEM, highlighting its impact on market prices, particularly during a spike on 28th October 2022. The constraint was invoked on multiple occasions in 2022, causing notable market disturbances, such as price volatility and network congestion. The case study underscores the role of market tools like the ‘Constraint Dashboard’ in understanding these events, and the report is supplemented by expert insights into network management challenges and market dynamics.
Its relevance level is: Level 2 (Relevant). Its category is: market reactions. Its timeframe of the event impact on the electricity_market is: October 28, 2022, to November 30, 2022. Its root_cause is: Invocation of the ‘N-RVYS_2’ constraint set due to network outages and constraint equations. Its accident scale is: Unknown. Its dates are: 12th November 2022 to 30th November 2022. Its affected region is: New South Wales (NSW) and Queensland (QLD), Australia. Its affected key users are: Electricity market participants, network operators, and large consumers. Its cause type is: Network constraint and outage events. Its causes are: Unplanned network outages, planned transmission outages, and bidding behavior of generators in southern NSW impacting the dispatch and market prices."
"Too much rooftop PV in South Australia, not enough controllability – on Sunday 13th November 2022",Paul McArdle,13-11-2022 03:46:00 PM,2022-11 SA islanded,"The summary of the news ""Too much rooftop PV in South Australia, not enough controllability – on Sunday 13th November 2022"" posted at 13-11-2022 03:46:00 PM is: The article discusses the challenges faced in South Australia due to excessive rooftop photovoltaic (PV) installations and inadequate controllability measures by SA Power Networks, as noted by calls for residents to manually turn off PV systems to alleviate grid strain. This situation indicates a serious issue with managing distributed solar power efficiently. Additionally, line voltages have been reportedly increased to trip PV inverters and manage the overload due to the lack of remotely controllable systems. Its relevance level is: Level 1 (Most Relevant). Its category is: Grid/system instability. Its Timeframe of the event impact on the electricity_market is: Immediate (as of the event date). Its root_cause is: Excess rooftop PV causing grid strain. Its accident scale is: Unknown. Its dates are: 13-11-2022. Its affected region is: South Australia. Its affected key users are: Residential rooftop PV users. Its cause type is: Operational. Its causes are: Excess rooftop PV installations; insufficient controllability measures; voltage manipulation to manage PV system overloads."
ElectraNet update at midday on Sunday 13th November 2022,Paul McArdle,13-11-2022 12:21:00 PM,2022-11 SA islanded,"The summary of the news ""ElectraNet update at midday on Sunday 13th November 2022"" posted at 13-11-2022 12:21:00 PM is: Following a severe weather event, ElectraNet is inspecting transmission lines affected by storms, with efforts underway to repair a damaged tower at Tailem Bend. Although customer supply remains unaffected, power flows between South Australia and Victoria are zero, necessitating rooftop solar curtailment to maintain system stability. ElectraNet is coordinating closely with the Australian Energy Market Operator and monitoring the high-voltage transmission network; Its relevance level is: Level 1 (Most Relevant). Its category is: Extreme weather. Its Timeframe of the event impact on the electricity_market is: Short-term, until the damaged tower is repaired. Its root_cause is: Severe weather event causing damage to transmission infrastructure. Its accident scale is: Localized impact on transmission lines and power flows between SA and VIC. Its dates are: 13-11-2022. Its affected region is: South Australia. Its affected key users are: Unknown. Its cause type is: Natural event. Its causes are: Severe weather causing damage to transmission tower at Tailem Bend, impacting power flows."
Looking forward into the week ahead in SA … living on the island,Paul McArdle,13-11-2022 12:06:00 PM,2022-11 SA islanded,"The summary of the news ""Looking forward into the week ahead in SA … living on the island"" posted at 13-11-2022 12:06:00 PM is: The article discusses the forecast for the South Australian electricity market, highlighting key events that might impact prices and grid stability in the upcoming week. Notably, the Heywood interconnector is expected to be back in service around sunset on Friday, 18th November. Additionally, the report notes various periods where electricity prices are forecast to exceed $550/MWh, indicative of potential volatility, particularly due to variation in demand and renewable energy production. Lastly, it points out that very low production of Variable Renewable Energy (VRE) is anticipated around 06:00 NEM time on Wednesday, 16th November, potentially challenging grid stability. Its relevance level is: Level 2 (Relevant). Its category is: market reactions. Its timeframe of the event impact on the electricity_market is: 7 days from 13th November 2022. Its root_cause is: Forecasted electricity price volatility and grid challenges due to renewable energy variability and Heywood interconnector outages. Its accident scale is: Unknown. Its dates are: 13-11-2022 to 18-11-2022. Its affected region is: South Australia. Its affected key users are: Electricity market participants and consumers in South Australia. Its cause type is: Market forecast and infrastructure outage. Its causes are: Heywood interconnector outage, variable renewable energy production, forecasted demand and supply imbalance."
First night of living on an island … with SA disconnected from the rest of the NEM,Paul McArdle,13-11-2022 11:21:00 AM,2022-11 SA islanded,"The summary of the news ""First night of living on an island … with SA disconnected from the rest of the NEM"" posted at 13-11-2022 11:21:00 AM is: On November 12th, 2022, South Australia was isolated from the rest of the National Electricity Market (NEM) due to storm-induced damage to transmission towers on the Heywood interconnector. Despite the Murraylink DC interconnector still operating, its limited capacity resulted in price volatility, with energy dispatch prices exceeding $1,000/MWh early the following morning. The incident's impact on South Australia's bids, particularly for wind and solar units, contributed to this price surge, and attention has been drawn to bidding behaviors amid the islanding situation. Currently, South Australia expects to remain 'islanded' until at least November 18th, pending repair progress. Its relevance level is: Level 1 (Most Relevant). Its category is: Grid/system instability. Its timeframe of the event impact on the electricity_market is: Immediate, lasting potentially until at least November 18th, 2022. Its root_cause is: Storm damage to transmission infrastructure. Its accident scale is: Unknown. Its dates are: 12-11-2022 to 18-11-2022 (or until repairs complete). Its affected region is: South Australia. Its affected key users are: South Australian electricity consumers. Its cause type is: Natural disaster. Its causes are: Storms leading to damage of transmission towers and subsequent disconnection from the NEM."
Curtailment of rooftop PV underway in South Australia,Paul McArdle,13-11-2022 10:05:00 AM,2022-11 SA islanded,"The summary of the news ""Curtailment of rooftop PV underway in South Australia"" posted at 13-11-2022 10:05:00 AM is: The Australian Energy Market Operator (AEMO) initiated curtailment of distributed photovoltaic (PV) solar energy in South Australia on November 13, 2022, following an 'islanding' event on the afternoon of November 12, 2022. This action was taken to maintain system security due to potential Distributed PV Contingency conditions. AEMO's actions included forecasts of potential disconnection risks of Distributed PV and the need to maintain rooftop PV generation below certain thresholds to ensure energy security in the region. The efforts aimed to prevent a power system imbalance due to excessive distributed PV output relative to secure levels.; Its relevance level is: Level 1 (Most Relevant). Its category is: Grid/system instability. Its Timeframe of the event impact on the electricity_market is: Short-term, within the same day (November 13, 2022). Its root_cause is: Excessive distributed PV generation leading to potential grid instability in the context of 'islanding.' Its accident scale is: Localized to South Australia. Its dates are: 12/11/2022 (islanding event) and 13/11/2022 (curtailment actions). Its affected region is: South Australia. Its affected key users are: Residential and commercial entities utilizing rooftop solar in South Australia. Its cause type is: Systemic grid condition. Its causes are: Islanding event causing Distributed PV Contingency, elevated risk of exceeding secure PV generation thresholds."
ElectraNet tweets about tower damage near Tailem Bend (out for a week),Paul McArdle,13-11-2022 09:45:00 AM,2022-11 SA islanded,"The summary of the news ""ElectraNet tweets about tower damage near Tailem Bend (out for a week)"" posted at 13-11-2022 09:45:00 AM is: A transmission tower that is part of the Heywood interconnector near Tailem Bend has been damaged, causing the Tailem Bend – South East No 1 and 2 Lines to remain out of service until 1700 hrs on 18/11/2022. This has prompted the Australian Energy Market Operator (AEMO) to issue related market notices, highlighting a significant impact on electricity transmission. ElectraNet stated more information will be provided later. Its relevance level is: Level 1. Its category is: Grid/system instability. Its timeframe of the event impact on the electricity market is: Until 18/11/2022. Its root cause is: Damage to a transmission tower. Its accident scale is: Unknown. Its dates are: 13/11/2022 (same as the main date), until 18/11/2022. Its affected region is: Tailem Bend to South East, South Australia. Its affected key users are: Unknown. Its cause type is: Infrastructure damage. Its causes are: Storms or physical damage to infrastructure."
"South Australia islanded (and ~80,000 without power), on Saturday 12th November 2022 (and until Friday 18th Nov 2022)",Paul McArdle,12-11-2022 05:48:00 PM,2022-11 SA islanded,"The summary of the news ""South Australia islanded (and ~80,000 without power), on Saturday 12th November 2022 (and until Friday 18th Nov 2022)"" posted at 12-11-2022 05:48:00 PM is: South Australia experienced a significant power system event on November 12, 2022, when multiple transmission lines tripped, causing the region to become electrically isolated from the Eastern National Electricity Market. This incident, which led to approximately 80,000 people losing power, was possibly triggered by adverse weather impacts, including intense lightning activity. The power system instability persisted, with the Tailem Bend – South East 275 kV Lines expected to remain out of service until November 18, 2022. AEMO reported that energy prices dropped significantly due to high wind generation and low demand, causing local supply shortages and price spikes in Frequency Control Ancillary Services; Its relevance level is: Level 1 (Most Relevant). Its category is: Grid/system instability. Its Timeframe of the event impact on the electricity_market is: From November 12, 2022, to November 18, 2022. Its root_cause is: Transmission line tripping possibly due to severe weather. Its accident scale is: Regional; approx. 80,000 without power. Its dates are: November 12, 2022, to November 18, 2022. Its affected region is: South Australia (SA). Its affected key users are: Unknown. Its cause type is: Non-credible contingency event. Its causes are: Multiple tripping of Tailem Bend – South East 275 kV Lines, potential storm and lightning activity influence."
ESB releases Directions Paper with respect to Transmission Access Reform,Paul McArdle,10-11-2022 06:36:00 PM,Market Reform,"The summary of the news ""ESB releases Directions Paper with respect to Transmission Access Reform"" posted at 10-11-2022 06:36:00 PM is: The Energy Security Board (ESB) released a Directions Paper outlining proposed Transmission Access Reforms for the National Electricity Market (NEM). The paper highlights the misalignment between the current market design and the Integrated System Plan (ISP), leading to inefficient generator location decisions that increase costs. The proposed reforms aim to incentivize better alignment, reducing unnecessary network expansion and supporting storage and flexible loads in Renewable Energy Zones (REZs). The paper suggests a hybrid model incorporating priority access and congestion fees to promote efficient investment and operational decisions. A technical forum is scheduled for December 5, 2022, with submissions due by December 21, 2022, to further develop the reform model. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Long-term. Its root_cause is: Misalignment between market design and Integrated System Plan (ISP) leading to inefficient locational decisions by generators. Its accident scale is: Unknown. Its dates are: 10-11-2022. Its affected region is: National Electricity Market (NEM), Australia. Its affected key users are: Renewable energy generators, storage and flexible load operators. Its cause type is: Policy-related. Its causes are: Misaligned locational decisions, inefficient network build, increased costs due to market design."
Origin Energy (perhaps) to be acquired and broken apart?,Paul McArdle,10-11-2022 03:58:00 PM,Energy Transition,"The summary of the news ""Origin Energy (perhaps) to be acquired and broken apart?"" posted at 10-11-2022 03:58:00 PM is: The article discusses a significant development in the energy sector whereby Origin Energy has received a non-binding, indicative offer for acquisition worth $18.4 billion from a consortium led by Brookfield and EIG. This proposed takeover is part of a broader plan to invest in renewable energy. The announcement has generated extensive media coverage and industry commentary, highlighting its implication for Australia's energy transition and potential impacts on financial markets. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its Timeframe of the event impact on the electricity_market is: Unknown. Its root_cause is: Proposed acquisition by Brookfield and EIG. Its accident scale is: Unknown. Its dates are: 10-11-2022. Its affected region is: Australia. Its affected key users are: Unknown. Its cause type is: Corporate/Financial. Its causes are: Bid for acquisition and investment in renewable energy transition."
Callide B2 back online on Wednesday 9th November 2022,Paul McArdle,09-11-2022 03:35:00 PM,Spring 2022 in the NEM,"The summary of the news ""Callide B2 back online on Wednesday 9th November 2022"" posted at 09-11-2022 03:35:00 PM is: The Callide B2 power unit, part of the Callide Power Station in Queensland, has resumed operations on November 9th, 2022, following a brief outage alongside all four units at the station. This outage had led to media speculation about potential blackouts during the upcoming summer. The speculation was heightened by concerns about the reliability of coal units and the broader push toward reducing reliance on coal-fired power. Current data suggests risks might be overstated, although the return of Callide B2 to service slightly earlier than anticipated helps reassure energy supply stability. Its relevance level is: Level 1 (Most Relevant). Its category is: turbine/generator failures. Its timeframe of the event impact on the electricity_market is: Immediate-term. Its root_cause is: Outage of all four units at Callide Power Station. Its accident scale is: Unknown. Its dates are: 09-11-2022. Its affected region is: Queensland, Australia. Its affected key users are: Electricity consumers in Queensland. Its cause type is: Operational failure. Its causes are: Simultaneous outages of all four units at Callide Power Station for various reasons."
Analysis Paralysis – where has our engineering gone?,Kate Summers,07-11-2022 04:23:00 PM,A collection of some core analytical challenges,"The summary of the news ""Analysis Paralysis – where has our engineering gone?"" posted at 07-11-2022 04:23:00 PM is: The speech by Kate Summers at All Energy Australia highlights the current challenges facing Australia's energy transition, focusing on the complexity and inefficiencies in the engineering connection processes. She critiques the overly complex modelling practices that delay projects and increase costs, raising concerns about their impact on Australia's transition to renewable energy. Summers advocates for a national conversation to address these roadblocks, emphasizing the need to return to fundamental engineering principles to guide the transition effectively. Its relevance level is: Level 3. Its category is: Energy policy. Its timeframe of the event impact on the electricity market is: Unknown. Its root cause is: Overly complex modelling practices and regulatory frameworks in energy connections. Its accident scale is: Unknown. Its dates is: 07-11-2022 04:23:00 PM. Its affected region is: Australia. Its affected key users is: Energy project developers and engineers. Its cause type is: System inefficiency and regulatory complexity. Its causes is: Complex engineering processes, lengthy regulatory requirements, inadequate modeling practices."
Back to the future,Greg Thorpe,07-11-2022 09:18:00 AM,Energy Transition,"The summary of the news ""Back to the future"" posted at 07-11-2022 09:18:00 AM is: The article discusses recent developments in the Australian National Electricity Market (NEM) and the shift towards increased government control and centralized decision-making. This move is seen as a return to past practices when state utilities played a central role, contrasting with the NEM's initial aim of fostering competition and reducing state boundaries' impact on electricity trade. The article outlines various changes being made in market mechanisms and regulation, emphasizing the potential consequences of such changes on investment certainty, competition, risk allocation, and regulatory duplication. The shift toward central planning is expected to bring compatibility with government policies like climate change but may also pose challenges for efficient dispatch and competition. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Long-term. Its root_cause is: Centralization and changes in market design and regulation. Its accident scale is: Unknown. Its dates are: 07-11-2022. Its affected region is: Australia. Its affected key users are: Unknown. Its cause type is: Policy and regulatory change. Its causes are: Shift in market design, increased central government control, changes in regulatory frameworks, and emphasis on Renewable Energy Zones."
