title,author,date,topic,classified_content
‘Maximising profitability in the NEM’ for Wind Farms,Paul McArdle,17-09-2020 08:00:00 PM,Areas of deeper analysis,"The summary of the news ""'Maximising profitability in the NEM' for Wind Farms"" posted at 17-09-2020 08:00:00 PM is: The article discusses a webinar focused on enhancing profitability for wind farms in the National Electricity Market (NEM) presented by Marcelle Gannon and Jonathon Dyson to an audience of Semi-Scheduled generators. The presentation highlighted the importance of avoiding Non-Conformance with the Australian Energy Market Operator (AEMO) and Non-Compliance with the Australian Energy Regulator (AER) for financial returns, and discussed the complexities of measuring profitability beyond just Capacity Factors.; Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Unknown. Its root_cause is: Discussion on strategies for profitability. Its accident scale is: Unknown. Its dates is: 17-09-2020. Its affected region is: Unknown. Its affected key users is: Wind Farms in the NEM. Its cause type is: Strategic economic decision-making. Its causes is: Maximising profitability, Non-Conformance avoidance, Non-Compliance avoidance, Understanding Capacity Factors."
Report of the Liddell Taskforce,Paul McArdle,17-09-2020 04:48:00 PM,Energy Transition,"The summary of the news ""Report of the Liddell Taskforce"" posted at 17-09-2020 04:48:00 PM is: The release of the 'Report of the Liddell Taskforce' has stirred the Australian energy sector, addressing the implications of the forthcoming closure of the Liddell Power Station. Finalized on 24th April, the report was delayed by five months and was released alongside the Federal Government's media release, aiming to ensure affordable, reliable, and secure electricity supply. This has heightened interest among stakeholders, especially concerning post-closure scenarios for Liddell; Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Post-closure planning period (no specific date indicated). Its root_cause is: Concerns over electricity supply reliability and affordability due to the power station's closure. Its accident scale is: Unknown. Its dates are: Report finalized on 24th April 2020; Government response on 15th September 2020. Its affected region is: Australian National Electricity Market. Its affected key users are: Energy sector stakeholders, government policymakers, and possibly general consumers. Its cause type is: Policy and strategic planning. Its causes are: Closure of Liddell Power Station and the associated implications for energy security and affordability."
New minimum point for Scheduled Demand in South Australia on Sunday 13th September 2020,Paul McArdle,13-09-2020 01:23:00 PM,Spring 2020 in the NEM,"The summary of the news ""New minimum point for Scheduled Demand in South Australia on Sunday 13th September 2020"" posted at 13-09-2020 01:23:00 PM is: On September 13th, 2020, South Australia experienced a significant drop in Scheduled Demand to 315MW as recorded during the 11:50 dispatch interval, the lowest point in 22 years of the National Electricity Market (NEM) excluding the SA System Black. This reduction is primarily due to increased rooftop PV generation, strong performance from three large solar farms, and low output from wind farms which were likely dispatched down due to low prices, not the lack of wind. Constraints between Victoria and South Australia did not significantly affect these outcomes. Demand metrics are typically categorized as either 'Operational Demand' or 'Scheduled Demand', the latter being more closely related to market prices. Another interesting point is that Tailem Bend Solar Farm dropped offline following negative dispatch prices, and some wind farms adapted to fluctuating prices. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Immediate (on the day of the event). Its root_cause is: Increased rooftop PV generation and economic dispatch of large solar/wind farms. Its accident scale is: None. Its dates are: 13-09-2020. Its affected region is: South Australia. Its affected key users are: Electricity market participants and operators. Its cause type is: Market conditions and generation mix. Its causes are: Increased rooftop PV generation, strong output from solar farms, and reduced wind farm production due to low prices."
Case Study of 12:20 on Wednesday 6th March 2019 (aggregate Raw Off-Target +329MW for Semi-Scheduled units),Paul McArdle,10-09-2020 06:43:00 PM,Autumn 2019 in the NEM,"The summary of the news ""Case Study of 12:20 on Wednesday 6th March 2019 (aggregate Raw Off-Target +329MW for Semi-Scheduled units)"" posted at 10-09-2020 06:43:00 PM is: The article discusses the analysis of a case study focusing on the extreme under-performance of semi-scheduled units in the National Electricity Market (NEM) on March 6, 2019. It highlights an aggregate Raw Off-Target of +329MW, indicating widespread under-performance, most notably by Macarthur Wind Farm, which contributed +93MW alone. The study also notes a trend of increasing incidents of such discrepancies since 2018. This issue stems from 'phantom generators' interfering with planned performance expectations, exacerbating challenges for grid stability and supply forecasting in the NEM.; Its relevance level is: Level 1 (Most Relevant). Its category is: Grid/system instability. Its timeframe of the event impact on the electricity_market is: Immediate, impacting dispatch interval and supply forecasts. Its root_cause is: Extreme under-performance of semi-scheduled units, notably due to certain wind farms deviating significantly from expected output. Its accident scale is: Unknown. Its dates are: 06-03-2019. Its affected region is: National Electricity Market (NEM) regions, particularly Victoria. Its affected key users are: Unknown. Its cause type is: Performance and forecasting discrepancies within the power generation sector. Its causes are: Significant deviations by semi-scheduled units from dispatch targets, notably by Macarthur Wind Farm (+93MW) and other units contributing to a cumulative shortfall of +329MW."
Seasonality and deep storage in a highly decarbonized NEM,David Leitch,10-09-2020 09:35:00 AM,Areas of deeper analysis,"The summary of the news ""Seasonality and deep storage in a highly decarbonized NEM"" posted at 10-09-2020 09:35:00 AM is: The article discusses the impact of seasonal variations in wind and solar Variable Renewable Energy (VRE) production on the National Electricity Market (NEM) and the increased need for storage solutions. As VRE market share rises, the need for storage systems increases due to fluctuating supply-demand balance throughout the year. This seasonality challenge is critical as spot market pricing will soften around December and peak around June and July. While dispatchable power's total energy supplied will decline, the demand for storage solutions like hydrogen, with its low storage costs, will become essential. Additionally, the article emphasizes the importance of addressing these issues proactively to mitigate potential challenges in the NEM. Its relevance level is: Level 3. Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Long-term, influencing future electricity market dynamics. Its root_cause is: Seasonal variation in VRE production. Its accident scale is: Unknown. Its dates is: 10-09-2020 09:35:00 AM. Its affected region is: National Electricity Market (NEM) of Australia. Its affected key users is: Policy makers and electricity market participants. Its cause type is: Internal systemic factor. Its causes is: Seasonal variations in renewable energy production and the need for effective storage solutions to balance supply and demand."
Comparing spot revenue performance across wind farms,Marcelle Gannon,10-09-2020 09:33:00 AM,"2019 - 24th and 25th January - heatwave, RERT (VIC and SA) and Load Shedding (VIC)","The summary of the news ""Comparing spot revenue performance across wind farms"" posted at 10-09-2020 09:33:00 AM is: The article discusses the performance of wind farms across the National Electricity Market (NEM) by comparing their spot revenue, particularly through the volume-weighted average (VWA) metric, and highlights the effects of factors such as transmission constraints, increased rooftop PV, and regional wind generation patterns on revenue. It draws attention to capacity factor trends across different sites and reviews the impact of the VIC-SA transmission separation on South Australian wind farms, notably increasing FCAS costs and oversupply issues. The exploration points out the sharp fall in average revenue for South Australia between 2018/19 and 2019/20 and examines specific cases such as Bald Hills, which profited considerably on a high-price day in January 2019 due to its geographical advantage. Its relevance level is: Level 2. Its category is: Market reactions. Its timeframe of the event impact on the electricity_market is: January 2019 to early 2020. Its root_cause is: Market dynamics and regional transmission and generation conditions. Its accident scale is: Unknown. Its dates are: 24th January 2019. Its affected region is: South Australia and Victoria. Its affected key users are: Wind farm operators. Its cause type is: Economic and operational. Its causes are: Transmission constraints, increased rooftop solar PV reducing demand, and regional wind patterns affecting wind farm revenue."
Case Study of 15:40 on Monday 4th February 2019 (aggregate Raw Off-Target +308MW for Semi-Scheduled units),Paul McArdle,09-09-2020 02:22:00 PM,Summer 2018-19 in the NEM,"The summary of the news ""Case Study of 15:40 on Monday 4th February 2019 (aggregate Raw Off-Target +308MW for Semi-Scheduled units)"" posted at 09-09-2020 02:22:00 PM is: The case study analyzes a significant instance of collective under-performance by Semi-Scheduled units in the National Electricity Market (NEM), which occurred at 15:40 on February 4, 2019, during summer. An aggregate Raw Off-Target of +308MW was recorded, with major contributors being Manildra Solar Farm and Lake Bonney 2 Wind Farm, both experiencing unexpected tripping and under-performance due to system constraints and possible weather-related issues. This instance is part of a larger trend where extreme events have escalated post-2018, highlighting challenges such as frequency maintenance and supply firmness that the NEM 2.0 transition aims to address. Its relevance level is: Level 1 (Most Relevant). Its category is: Grid/system instability. Its timeframe of the event impact on the electricity market is: Immediate, affecting market operations in the dispatch interval. Its root cause is: Imbalance in Semi-Scheduled units' performance due to constraints and potential weather interference. Its accident scale is: Affected multiple Semi-Scheduled units with a total under-performance of 308MW. Its dates are: 04-02-2019. Its affected region is: New South Wales (NSW) and South Australia (SA) regions. Its affected key users are: Unknown. Its cause type is: Operational/system-related and weather-related. Its causes are: System constraints, unexpected unit tripping, cloud cover, and possible weather pattern influence."
The (slow) decline of coal,Paul McArdle,08-09-2020 11:55:00 AM,Long-Term Market trends and forecasts,"The summary of the news ""The (slow) decline of coal"" posted at 08-09-2020 11:55:00 AM is: The article discusses the decline in coal generation in the National Electricity Market (NEM) in Australia, highlighting a record low in daytime scheduled demand on 29th August 2020, which was surpassed by another record on 6th September 2020. The article further delves into the trends of coal generation, emphasizing aggregate dispatch targets over metered output and discussing the market dynamics of semi-scheduled assets. It raises questions about the future of coal in the energy market and the need for a strategic transition to meet energy objectives. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Long-term. Its root_cause is: Shift in energy market dynamics and policies favoring renewable energy. Its accident scale is: Unknown. Its dates are: 29th August 2020 and 6th September 2020. Its affected region is: Australian National Electricity Market (NEM). Its affected key users are: Electricity providers and consumers within the NEM. Its cause type is: Market trend analysis. Its causes are: Decline in coal generation, increased output from semi-scheduled renewable assets, record low power demand incidents."
ESB releases ‘Post 2025 Market Design Consultation Paper’,Paul McArdle,07-09-2020 12:06:00 PM,ESB's post 2025 design process,"The summary of the news ""ESB releases ‘Post 2025 Market Design Consultation Paper’"" posted at 07-09-2020 12:06:00 PM is: The Energy Security Board (ESB) released a consultation paper outlining the proposed 'NEM 2.0' market design set to start in 2025. The paper identifies crucial workstreams, including resource adequacy, thermal generation strategy, system services, scheduling mechanisms, two-sided markets, demand flexibility, and transmission coordination, marking the most significant change since the NEM's inception over two decades ago. Original media coverage highlighted challenges related to coal power and renewable integration, with submissions due by October 19, 2020. Relevance level: Level 3. Its category is: Energy policy. Its Timeframe of the event impact on the electricity_market is: Long-term (by 2025). Its root_cause is: A proposed update to the National Electricity Market (NEM) framework for future adaptation. Its accident scale is: Unknown. Its dates are: 07-09-2020. Its affected region is: Australia. Its affected key users are: Unknown. Its cause type is: Policy development. Its causes are: Transition to renewable energy, challenges with coal power, integration of generation and transmission investments."
"Diving deeper (part 2), about low demands on Saturday 29th August 2020",Paul McArdle,07-09-2020 07:52:00 AM,Areas of deeper analysis,"The summary of the news ""Diving deeper (part 2), about low demands on Saturday 29th August 2020"" posted at 07-09-2020 07:52:00 AM is: The article provides an in-depth analysis of the notably low electricity demand in the National Electricity Market (NEM) on August 29th, 2020. This record low demand prompted a significant reduction in energy prices, leading to several wind and solar farms curtailing their production to avoid financial losses due to negative pricing. The article discusses network constraints in Victoria, South Australia, and Queensland, which further exacerbated the situation for renewable energy generators. The piece sheds light on the challenges of balancing supply and demand dynamics during periods of very low demand and questions the sustainability of current market frameworks. Moreover, it highlights the complex mechanisms behind forecasting and market bid compliance during such unique periods, exemplified by the instances of discrepancies in generation forecasts and dispatch targets.

Its relevance level is: Level 2. Its category is: Market reactions. The timeframe of the event impact on the electricity market is: Short-term, mainly focusing on the occurrences surrounding the weekend of August 29th-30th and subsequent days. The root cause is: An exceptional drop in electricity demand due to a combination of factors including increased supply from renewable energy sources and a general energy transition. Its accident scale is: Unknown. Its dates are: August 29th, 2020, through to the events occurring until September 7th, 2020. Its affected region is: Southeast Australia, specifically Victoria, South Australia, and Queensland. Its affected key users are: Renewable energy suppliers and National Electricity Market participants. Its cause type is: Systemic market and demand fluctuations. The causes are: Record low demand levels, network constraints, negative pricing, generator production curtailment, and challenges in forecasting and compliance."
Scheduled Demand in VIC drops to record low on Sunday 6th September 2020,Paul McArdle,06-09-2020 03:36:00 PM,Spring 2020 in the NEM,"The summary of the news ""Scheduled Demand in VIC drops to record low on Sunday 6th September 2020"" posted at 06-09-2020 03:36:00 PM is: On September 6, 2020, the scheduled electricity demand in Victoria fell to a record low of 2,690 MW at 13:35, marking a 250 MW decrease from previous record lows. This drop continues the trend of low and negative prices across various regions within the National Electricity Market (NEM). The transition reflects a gradual yet significant shift in energy demand patterns. Earlier record lows were surpassed less than a week after the previous low record of 2,992 MW on August 29, 2020. The occurrence was captured in real-time through NEMwatch v10 and highlighted ongoing trends in operational demand. Its relevance level is: Level 2 (Relevant). Its category is: Market reactions. Its timeframe of the event impact on the electricity_market is: Immediate. Its root_cause is: Shifts in energy demand patterns. Its accident scale is: Unknown. Its dates are: 29-08-2020, 06-09-2020. Its affected region is: Victoria, Australia. Its affected key users are: Unknown. Its cause type is: Demand fluctuation. Its causes are: Decrease in scheduled electricity demand, energy market transition."
"Exploring deeper (part 1), about minimum demand on Saturday 29th August 2020",Paul McArdle,30-08-2020 09:25:00 PM,Winter 2020 in the NEM,"The summary of the news ""Exploring deeper (part 1), about minimum demand on Saturday 29th August 2020"" posted at 30-08-2020 09:25:00 PM is: The article discusses the significant plunge in scheduled electricity demand in the National Electricity Market (NEM) on August 29, 2020, reaching its lowest level since December 2004. Contributing factors include the increased adoption of rooftop photovoltaic systems, leading to an oversupply and negative pricing during daytime hours across Queensland, Victoria, and South Australia. The surplus of available generation capacity surpassed demand by 20,000 MW at the low point. Additionally, 2,300 MW of renewable energy capacity was ""spilled"" due to curtailed supply amid negative prices. The article highlights the challenges of energy oversupply, negative pricing, and the implications for renewable energy in the NEM.; Its relevance level is: Level 2 (Relevant). Its category is: Market reactions and grid frequency issues. Its timeframe of the event's impact on the electricity market is: Immediate, during the day, primarily within daylight hours. Its root cause is: Oversupply of electricity due to increased renewable generation and low daytime demand. Its accident scale is: Unknown. Its dates are: 29-08-2020. Its affected region is: National Electricity Market (NEM) regions of Queensland, Victoria, and South Australia. Its affected key users are: Electricity market participants, including generators and potentially large industrial consumers. Its cause type is: Market dynamics and renewable energy integration. Its causes are: Increased rooftop solar generation, low scheduled demand, negative pricing, capacity curtailment."
"Victorian Scheduled Demand plunges in the middle of the day, Saturday 29th August 2020 (a new daytime record low in NEM times?)",Paul McArdle,29-08-2020 06:11:00 PM,Winter 2020 in the NEM,"The summary of the news ""Victorian Scheduled Demand plunges in the middle of the day, Saturday 29th August 2020 (a new daytime record low in NEM times?)"" posted at 29-08-2020 06:11:00 PM is: On Saturday, 29th August 2020, Victorian Scheduled Demand hit a record low of 2,992MW during the 13:05 dispatch interval, marking an unprecedented dip in daytime demand within the National Electricity Market (NEM) during this period. This drop was attributed to several factors, including pleasant weather, reduced domestic electricity usage due to statewide COVID-19 lockdown measures, and substantial wind farm production. The market response to this low demand featured negative electricity prices in Victoria from around 10:00 to 17:00, amplified by export limitations into New South Wales and a decrease in output from wind and solar farms. The absence of large industrial electricity consumers, such as the Portland smelter, further contributed to this decline. Its relevance level is: Level 2 (Relevant). Its category is: Market reactions. Its Timeframe of the event impact on the electricity_market is: Immediate. Its root_cause is: Combination of reduced demand from COVID-19 lockdowns, favorable weather conditions, and high renewable generation. Its accident scale is: Unknown. Its dates are: 29-08-2020. Its affected region is: Victoria, Australia. Its affected key users are: General consumers and renewable energy producers. Its cause type is: Market and demand-side dynamics. Its causes are: Reduced domestic demand due to favorable weather and lockdown, high wind generation, export limitations to NSW, absence of large industrial consumers."
ESOO 2020 – What a difference a year makes,Allan O'Neil,28-08-2020 01:45:00 PM,AEMO Electricity Statement of Opportunities,"The summary of the news ""ESOO 2020 – What a difference a year makes"" posted at 28-08-2020 01:45:00 PM is: The AEMO 2020 Electricity Statement of Opportunities (ESOO) indicates an improvement in projected reliability levels compared to 2019, with reduced risk of blackouts. This is attributed to new renewable generation in Victoria and a reduction in peak demand influenced by the economic impacts of COVID-19. Nonetheless, ongoing concerns include increased forced outages at aging coal plants and minimum grid demand challenges due to rooftop solar, particularly in South Australia. Changes to reliability standards are also noted, with an Interim Reliability Measure introduced, potentially affecting market price caps.; Its relevance level is: Level 2. Its category is: Reliability. Its timeframe of the event impact on the electricity_market is: Medium-term (up to the next decade). Its root_cause is: Introduction of new renewable energies and changes in demand patterns. Its accident scale is: Unknown. Its dates are: 28-08-2020. Its affected region is: National Electricity Market (NEM) regions, with a focus on Victoria and South Australia. Its affected key users are: Energy producers and consumers within the NEM. Its cause type is: Market dynamics and operational risks. Its causes are: Introduction of renewable energy, older coal plant outages, COVID-19 impact on demand, regulatory changes in reliability measures."
AEMO’s notice of Inertia Shortfall in South Australia,Paul McArdle,27-08-2020 08:17:00 PM,Summer 2020-21 in the NEM,"The summary of the news ""AEMO’s notice of Inertia Shortfall in South Australia"" posted at 27-08-2020 08:17:00 PM is: The Australian Energy Market Operator (AEMO) has highlighted a critical shortfall in inertia levels in South Australia's electricity grid, impacting its system security as the region could be at risk of instability, especially when islanded. This situation arises from the updated inertia requirements, set to an unfeasible 7,605 MWs for 2020-21 without more fast frequency response, while the minimum threshold level remains at 4,400 MWs. The issue stems from historical challenges like the 2016 System Black and recent events such as the Heywood interconnector outage in January 2020. This inertia shortfall elevates operational risks for the upcoming summer and future periods without substantial infrastructure additions. Its relevance level is: Level 1. Its category is: Grid/system instability. Its timeframe of the event impact on the electricity_market is: Summer 2020-21 and beyond. Its root_cause is: Insufficient grid inertia levels in islanded conditions. Its accident scale is: Unknown. Its dates are: 27-08-2020. Its affected region is: South Australia. Its affected key users are: All electricity consumers and grid operators in South Australia. Its cause type is: Operational constraints and system planning. Its causes are: Revised inertia requirements, Heywood interconnector outage, insufficient fast frequency response infrastructure, historical focus on system security post-2016 blackouts."
AEMO releases its 2020 Electricity Statement of Opportunities (ESOO),Paul McArdle,27-08-2020 11:57:00 AM,AEMO Electricity Statement of Opportunities,"The summary of the news ""AEMO releases its 2020 Electricity Statement of Opportunities (ESOO)"" posted at 27-08-2020 11:57:00 AM is: The Australian Energy Market Operator (AEMO) released its 2020 edition of the Electricity Statement of Opportunities (ESOO), which addresses the outlook for electricity supply and demand, focusing on the upcoming summer 2020-21 period. The report highlights the impact of COVID-19 and the increase in renewable energy installations on grid reliability, suggesting reduced likelihoods of summer blackouts. There is a particular emphasis on the risks associated with a surge in solar installations and the potential need to manage rooftop photovoltaic systems. This edition follows previous releases that have raised concerns about the reliability challenges faced in recent summers. Its relevance level is: Level 3. Its category is: Energy policy. Its timeframe of the event impact on the electricity market is: Short-term, focusing on summer 2020-21. Its root cause is: The release of the 2020 ESOO by AEMO. Its accident scale is: Unknown. Its dates are: 27-08-2020. Its affected region is: Australia. Its affected key users are: Energy policy stakeholders, grid operators, electricity consumers. Its cause type is: Strategic planning and forecasting. Its causes are: Increased renewable energy penetration, COVID-19 impact, grid management challenges."
Case Study of 5 Events (between 11:00 to 15:00) on Wednesday 7th November 2018 … where aggregate Raw Off-Target was above 300MW for Semi-Scheduled units,Paul McArdle,25-08-2020 08:15:00 PM,Spring 2018 in the NEM,"The summary of the news ""Case Study of 5 Events (between 11:00 to 15:00) on Wednesday 7th November 2018 … where aggregate Raw Off-Target was above 300MW for Semi-Scheduled units"" posted at 25-08-2020 08:15:00 PM is: The article discusses a detailed case study of five discrete instances of significant imbalances in electricity generation by semi-scheduled units on November 7, 2018, in the National Electricity Market (NEM) in Australia. These events, which occurred between 11:00 and 15:00, were instances of both under- and over-performance, with fluctuating energy outputs contributing to aggregate off-target values exceeding 300 MW. Various units, particularly the Macarthur Wind Farm, showcased substantial unpredictability in their generation outputs. The case study seeks to understand the causes and implications of these generator deviations, observing that such fluctuating outputs present a challenge for efficient electricity market operation and system reliability, potentially requiring solutions such as expanded regulation of Frequency Control Ancillary Services (FCAS); Its relevance level is: Level 2 (Relevant). Its category is: Grid frequency issues. Its Timeframe of the event impact on the electricity_market is: Immediate and potentially ongoing due to identifiable patterns of deviation. Its root_cause is: Generation unpredictability, particularly among wind and solar farms. Its accident scale is: Unknown. Its dates are: 7th November 2018. Its affected region is: NSW, VIC, and SA in the NEM. Its affected key users are: Unknown. Its cause type is: Operational instability in semi-scheduled generation units. Its causes are: Significant deviations in output from semi-scheduled wind and solar units, primarily due to unpredictable wind conditions leading to discrepancies between anticipated and actual generation outputs."
"Some late winter mainland volatility – Monday evening, 24th August 2020",Paul McArdle,24-08-2020 10:23:00 PM,Winter 2020 in the NEM,"The summary of the news ""Some late winter mainland volatility – Monday evening, 24th August 2020"" posted at 24-08-2020 10:23:00 PM is: This article discusses the market volatility seen on the evening of August 24, 2020, within the National Electricity Market (NEM), with electricity prices spiking above $10,000/MWh and $1,000/MWh within short intervals across multiple regions like SA, VIC, NSW, and QLD. The price surges were primarily driven by increased demand due to cold temperatures typical of winter and a notable reduction in available generation capacity. Specifically, a decrease in coal-fired power (due in part to maintenance delayed by COVID-19) and a sharp decline in wind generation were factors that contributed to the tightened supply. Elevated Frequency Control Ancillary Services (FCAS) prices also added to the complexity of the situation. These conditions mimic previous high-price events and underline the complexities of supply and demand dynamics in the NEM, especially during seasonal transitions.; Its relevance level is: Level 2. Its category is: Market reactions. Its Timeframe of the event impact on the electricity_market is: Short-term (same evening). Its root_cause is: Increased demand and reduced generation capacity (coal and wind). Its accident scale is: Unknown. Its dates are: 24-08-2020. Its affected region is: South Australia (SA), Victoria (VIC), New South Wales (NSW), and Queensland (QLD). Its affected key users are: Unknown. Its cause type is: Operational and demand factors. Its causes are: Unexpected high electricity prices due to increased demand, reduced coal generation, low wind generation availability, and high FCAS prices."
Solar eats a large hole in QLD daytime Scheduled Demand … lowest level in 16 years on Sunday 23rd August!,Paul McArdle,23-08-2020 01:10:00 PM,Winter 2020 in the NEM,"The summary of the news ""Solar eats a large hole in QLD daytime Scheduled Demand … lowest level in 16 years on Sunday 23rd August!"" posted at 23-08-2020 01:10:00 PM is: On August 23, 2020, Queensland experienced its lowest Scheduled Demand for electricity in 16 years due to high solar energy generation, dipping to 3,889MW at the 13:15 dispatch interval. This occurrence exemplifies the impact of increased solar energy penetration, described as the 'duck curve,' reducing daytime electricity demand seen by the market operator. Its relevance level is: Level 2 (Relevant). Its category is: Market reactions. Its Timeframe of the event impact on the electricity market is: Short term, particularly affecting daytime operations on the specified date. Its root cause is: High solar generation during daytime hours. Its accident scale is: Unknown. Its dates are: 23-08-2020. Its affected region is: Queensland, Australia. Its affected key users are: Electricity grid operators and market participants. Its cause type is: Renewable energy generation impact. Its causes are: Increased solar energy generation leading to decreased daytime electricity demand from the grid."
Friday 21st August 2020 sees a new record set for peak and average production across Wind Farms across the NEM,Paul McArdle,22-08-2020 05:34:00 PM,Winter 2020 in the NEM,"The summary of the news ""Friday 21st August 2020 sees a new record set for peak and average production across Wind Farms across the NEM"" posted at 22-08-2020 05:34:00 PM is: On Friday, August 21, 2020, a new record for wind farm production in the National Electricity Market (NEM) was set, with a peak instantaneous production of 5,075MW and an average output of 4,547MW, leading to significant negative pricing. This record was soon surpassed the next day, Saturday, August 22, with a peak production of 5,242MW. The article also discusses variability in daily capacity factors for wind and solar power and the impact of temperatures. Its relevance level is: Level 3. Its category is: Energy policy. Its timeframe of the event impact on the electricity market is: Short-term. Its root cause is: Increased wind speeds. Its accident scale is: None. Its dates are: 21-08-2020 and 22-08-2020. Its affected region is: National Electricity Market (NEM) in Australia. Its affected key users are: Energy producers and consumers in the NEM. Its cause type is: Natural event. Its causes are: High wind speeds leading to record production levels, subsequent cold temperatures impacting energy demand."
Case Study of 03:45 on Monday 15th October 2018 (aggregate Raw Off-Target +308MW for Semi-Scheduled units),Paul McArdle,19-08-2020 09:23:00 AM,Spring 2018 in the NEM,"The summary of the news ""Case Study of 03:45 on Monday 15th October 2018 (aggregate Raw Off-Target +308MW for Semi-Scheduled units)"" posted at 19-08-2020 09:23:00 AM is: The article discusses a case study from October 15, 2018, examining a significant imbalance in electricity dispatch in the National Electricity Market (NEM) due to underperformance by semi-scheduled units, notably wind farms. The imbalance was driven by adverse weather conditions, specifically high wind speeds in South Australia, leading to the reclassification of certain grid lines as credible contingency events by AEMO. The study highlights the complexities within the NEM, including system strength constraints and challenges with wind forecasting. The event's impact showcases the potential for severe weather to disrupt power generation, with implications for reliable energy supply; Its relevance level is: Level 1 (Most Relevant). Its category is: Extreme weather. Its timeframe of the event impact on the electricity_market is: Immediate to short-term, primarily affecting the interval during and shortly after the event. Its root_cause is: Severe weather, including high wind speeds that affected wind farm performance. Its accident scale is: Unknown. Its dates (if different from the main date; if the same, repeat the same date) is: 15-10-2018. Its affected region is: South Australia. Its affected key users is: Electricity consumers relying on stability and efficient operation of the NEM. Its cause type is: Natural causes. Its causes (a summarized list of cause events) is: High wind speeds leading to wind farms underperforming, grid instability due to severe weather reclassification of grid lines by AEMO."
Quantifying pandemic effects on power demand in Australia’s National Electricity Market,Mark Todoroff,18-08-2020 03:24:00 PM,Impact of Coronavirus on the NEM from March 2020,"The summary of the news ""Quantifying pandemic effects on power demand in Australia’s National Electricity Market"" posted at 18-08-2020 03:24:00 PM is: This article examines the impact of COVID-19 on power demand within the National Electricity Market (NEM) in Australia. It highlights the initial drop in demand observed in March to May 2020, followed by a recovery towards the end of July and a subsequent decline corresponding with the resurgence of COVID-19 cases in August. The analysis distinguishes between operational and native demand to account for the influence of embedded rooftop PV systems. The pandemic's impact is noted to vary across states, with Victoria being most adversely affected in the second wave. The article presents weather-adjusted demand data at both the NEM and state levels.; Its relevance level is: Level 3. Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: March to August 2020. Its root_cause is: COVID-19 pandemic. Its accident scale is: Unknown. Its dates are: March to August 2020. Its affected region is: Australia, with specific impact on Victoria. Its affected key users are: Unknown. Its cause type is: Pandemic-driven demand fluctuation. Its causes are: COVID-19 resurgence, weather-sensitive power demand, and the impact of behind-the-meter PV systems."
Case Study of 16:05 on Wednesday 19th December 2018 (aggregate Raw Off-Target +309MW for Semi-Scheduled units),Paul McArdle,16-08-2020 06:50:00 PM,Summer 2018-19 in the NEM,"The summary of the news ""Case Study of 16:05 on Wednesday 19th December 2018 (aggregate Raw Off-Target +309MW for Semi-Scheduled units)"" posted at 16-08-2020 06:50:00 PM is: The article discusses the 13th case study of a series examining instances of significant discrepancies in electricity generation against expectations within the National Electricity Market (NEM). The focus is on a single interval on 28th September 2018, characterized by a notable +309MW aggregate Raw Off-Target performance across Semi-Scheduled units, which indicates a collective under-performance in terms of energy generation relative to AEMO's forecasts. The study aims to uncover trends leading to increased occurrences of such discrepancies, potentially linked to expanded installed capacity and issues in dispatch processes. Specific under-performing units, like Clare Solar Farm and Karadoc Solar Farm, highlight constraints and operational challenges impacting generation capacity. Its relevance level is: Level 2. Its category is: Grid frequency issues. Its timeframe of the event impact on the electricity market is: Immediate to short term. Its root cause is: Dispatcher forecast inaccuracies and transmission constraints. Its accident scale is: Unknown. Its dates are: 28-09-2018. Its affected region is: Multiple regions including Queensland, Victoria, and South Australia. Its affected key users are: Unknown. Its cause type is: Operational and forecast challenges. Its causes are: Transmission constraints, forecast inaccuracies, and changes in generation output capabilities."
