title,author,date,topic,classified_content
Taking a look at Saturday’s Islanding Event through 4 second SCADA data,Paul McArdle,27-08-2018 04:02:00 PM,2018 – 25th August – double islanding,"The summary of the news ""Taking a look at Saturday’s Islanding Event through 4 second SCADA data"" posted at 27-08-2018 04:02:00 PM is: The article discusses an islanding event that occurred on Saturday, 25th August 2018, impacting electricity generation and interconnector flows. Using 4-second SCADA data published by AEMO, several observations were made: the QNI flow dropped abruptly, compensatory increases in flow from Victoria and Tasmania were noted, multiple aluminum smelters had load reductions, and some solar and wind plants experienced output drops. The event included mal-operation of two transmission lines due to protection mal-operation, leading to questions about data accuracy and incident sequence. Various anomalies, including mismatches in frequency data and unexpected generator responses, were highlighted. The analysis aimed to improve understanding and data interpretation with insights from external consultants, although there remain unanswered questions. Its relevance level is: Level 1 (Most Relevant). Its category is: Grid/system instability. Its timeframe of the event impact on the electricity_market is: Immediate to short-term. Its root_cause is: Mal-operation of protection systems leading to interconnector trips. Its accident scale is: Regionally significant as it involved multiple states within the NEM. Its dates are: 25-08-2018. Its affected region is: Primarily Queensland, New South Wales, and regions connected via interconnectors. Its affected key users are: Major industrial users like aluminum smelters and potentially local utilities. Its cause type is: Technical/system failure. Its causes are: Interconnector flow reduction, interconnector and generator trips, frequency variations, and potential data inaccuracies."
Both QLD and SA islanded from the rest of the NEM on Saturday 25th August 2018,Paul McArdle,25-08-2018 02:36:00 PM,2018 – 25th August – double islanding,"The summary of the news ""Both QLD and SA islanded from the rest of the NEM on Saturday 25th August 2018"" posted at 25-08-2018 02:36:00 PM is: Queensland and South Australia became isolated from the rest of the National Electricity Market (NEM) on August 25, 2018, due to unknown reasons, resulting in significant frequency changes across regions and a total load loss of 1,080 MW, primarily affecting New South Wales and Victoria. The fall in frequency in Victoria and New South Wales, along with the rise in frequency in Queensland and South Australia, occurred rapidly due to a lack of balance between supply and demand. AEMO is required to carefully realign the frequencies before restoring interconnections, although this process had not yet been completed by the time of reporting. Both the QNI and Heywood interconnectors experienced a significant drop in target flow and limits, indicating the complex nature of the issue. The economic impact included price fluctuations within both Queensland and South Australia. Its relevance level is: Level 1. Its category is: Grid/system instability. The timeframe of the event impact on the electricity_market is: Short-term to medium-term. Its root_cause is: Unknown interconnector tripping. Its accident scale is: Regional. Its dates are: 25-08-2018. Its affected region is: Queensland, South Australia, New South Wales, Victoria. Its affected key users are: Electricity consumers in the affected regions. Its cause type is: Physical/electrical. Its causes are: Unknown simultaneous tripping of interconnectors leading to islanding."
Confirmation of yesterday’s supposition that some wind farms are blinking in the face of negative prices,Paul McArdle,10-08-2018 10:42:00 AM,Winter 2018 in the NEM,"The summary of the news ""Confirmation of yesterday’s supposition that some wind farms are blinking in the face of negative prices"" posted at 10-08-2018 10:42:00 AM is: A recent analysis confirmed that some wind farms in South Australia have been adjusting their bidding strategies in response to negative pricing, a phenomenon influenced by the ""wind correlation penalty."" Over the previous days, wind farms began rebidding from very low price bands to higher ones to mitigate financial losses caused by negative prices. This rebidding resulted in dispatch prices temporarily rising, though estimated trading prices remained negative. This behavior signifies a shift in operational strategies for wind farms in the National Electricity Market (NEM), indicating a proactive rather than passive participation by these plants.; Its relevance level is: Level 2 (Relevant). Its category is: market reactions. Its Timeframe of the event impact on the electricity_market is: Short-term. Its root_cause is: Negative pricing due to the ""wind correlation penalty."" Its accident scale is: Unknown. Its dates are: 10-08-2018. Its affected region is: South Australia. Its affected key users are: Wind farm operators. Its cause type is: Market/financial. Its causes are: Wind correlation penalty, negative dispatch and trading prices, competitive rebidding by wind farm operators."
"The “Wind Correlation Penalty” bites in South Australia, and some wind farmers appear to blink",Paul McArdle,09-08-2018 01:59:00 PM,Winter 2018 in the NEM,"The summary of the news ""The “Wind Correlation Penalty” bites in South Australia, and some wind farmers appear to blink"" posted at 09-08-2018 01:59:00 PM is: The article discusses the impact of the ""wind correlation penalty"" seen in South Australia, where a significant drop in wind farm output coincided with market price drops to as low as –$1,000/MWh in multiple successive trading periods. This situation has been forcing wind generators to reconsider their operations as prices fell below the Large-scale Generation Certificate (LGC) recovery price, causing financial strain. Its relevance level is: Level 2 (Relevant). Its category is: Market reactions. Its Timeframe of the event impact on the electricity_market is: Short-term. Its root_cause is: Concurrent low market prices and wind generation, known as the ""wind correlation penalty"". Its accident scale is: Unknown. Its dates are: 09-08-2018. Its affected region is: South Australia. Its affected key users are: Wind farm operators. Its cause type is: Market and operational. Its causes are: Market prices dropping below the LGC recovery price leading to decreased profitability for wind farms, the wind correlation penalty affecting generator behavior."
Different approaches for dispatch,Paul McArdle,03-08-2018 11:29:00 AM,Energy Literacy,"The summary of the news ""Different approaches for dispatch"" posted at 03-08-2018 11:29:00 AM is: The article explains the shift from cost-based to price-based dispatch in the National Electricity Market (NEM) and discusses different approaches to price-based dispatch, such as ""pay as bid"" and ""marginally priced dispatch."" It highlights the lack of transparency in generator cost structures and the implications for market efficiency and pricing outcomes. The article also references the ACCC's capability to compel generators to disclose cost structures, aiding in electricity affordability analysis.; Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy . The timeframe of the event impact on the electricity_market is: Unknown; Its root_cause is: Transition in electricity dispatch models; Its accident scale is: Unknown; Its dates are: 03-08-2018; Its affected region is: NEM regions, Australia; Its affected key users are: Unknown; Its cause type is: Market structure change; Its causes are: Shift from cost-based to price-based dispatch, lack of transparency in cost structures, incentive to bid based on short-run marginal costs."
"Beginner’s Guide to how dispatch works in the NEM, and hence how prices are set",Paul McArdle,03-08-2018 11:10:00 AM,Energy Literacy,"The summary of the news ""Beginner’s Guide to how dispatch works in the NEM, and hence how prices are set"" posted at 03-08-2018 11:10:00 AM is: The article provides a beginner-level explanation of how the dispatch process works in the National Electricity Market (NEM), focusing on different generator bidding approaches, market structure understanding, and key takeaways from simplified dispatch intervals. It aims to educate new entrants to the generator market and interested stakeholders about the pricing mechanism, especially in light of recent discussions about market conduct. The explanation uses simplified assumptions like unified dispatch intervals and limited regions to clarify the complex real-world processes. The post also highlights the role of interconnectors in price setting and how constraints can lead to different economic islands with disparate pricing. Further education and one-on-one training sessions are suggested for deeper understanding.; Its relevance level is: Level 3. Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Unknown. Its root_cause is: Educational content to increase understanding of NEM operations and pricing mechanisms. Its accident scale is: Unknown. Its dates is: 03-08-2018 11:10:00 AM. Its affected region is: National Electricity Market regions of Australia. Its affected key users is: New entrants to the generator sector, industry stakeholders, and ez2view clients. Its cause type is: Informational/educational. Its causes is: Explanation of NEM dispatch process, generator bidding tactics, and the effects of interconnector constraints on pricing."
Helping to tame Villain #4 by understanding more about MLFs,Paul McArdle,27-07-2018 11:34:00 AM,Energy Literacy,"The summary of the news ""Helping to tame Villain #4 by understanding more about MLFs"" posted at 27-07-2018 11:34:00 AM is: The article discusses the challenges faced by new entrants in the energy sector due to a lack of understanding of Marginal Loss Factors (MLFs) and the associated risks, using northern Queensland as a case study. It highlights the variability and complexity of MLFs and suggests that a historical examination could better prepare developers for future changes. The piece also emphasizes the financial implications that these factors can have on new projects, particularly those located far from the Regional Reference Node. Its relevance level is: Level 2 (Relevant). Its category is: Market reactions. Its Timeframe of the event impact on the electricity_market is: 18-24 months. Its root_cause is: Ignorance of historical MLF variability. Its accident scale is: Unknown. Its dates are: 27-07-2018. Its affected region is: Northern Queensland. Its affected key users are: New entrant generators. Its cause type is: Lack of energy literacy and planning. Its causes are: Failure to consider historical MLF variability; potential oversupply of generation in northern Queensland; long electrical distance to the RRN."
How do New Entrant Retailers manage wholesale market risk?,Drew Donnelly,24-07-2018 01:46:00 PM,Winter 2018 in the NEM,"The summary of the news ""How do New Entrant Retailers manage wholesale market risk?"" posted at 24-07-2018 01:46:00 PM is: The article explores the challenges and strategies for new entrant retailers in the Australian National Electricity Market (NEM) in managing wholesale market risk. The Australian Competition and Consumer Commission (ACCC) identified that small retailers face disadvantages due to market access and illiquidity, largely driven by the vertical integration of large retailers. To mitigate these challenges, new entrants use strategies such as partnering with related entities for hedging, adopting on-selling retail models, and incorporating embedded generation like solar. These strategies help manage wholesale market risk, though embedded generation introduces reliability risks to the NEM. The report highlights the ongoing need for market reform to create fairer conditions for new entrants.; Its relevance level is: Level 3. Its category is: Energy policy. Timeframe of the event impact on the electricity_market is: Ongoing developments. Its root_cause is: Market access and illiquidity challenges for new entrant retailers. Its accident scale is: Unknown. Its dates are: 24-07-2018. Its affected region is: Australian National Electricity Market (NEM). Its affected key users are: New entrant electricity retailers. Its cause type is: Market structure and integration-related challenges. Its causes are: Market access limitations, market illiquidity, vertical integration of large retailers impacting contracting options."
Villain #4 – the yawning gap between our Sector-Wide Aggregate “Energy Literacy” and what we require,Paul McArdle,20-07-2018 09:49:00 AM,Energy Transition,"The summary of the news ""Villain #4 – the yawning gap between our Sector-Wide Aggregate 'Energy Literacy' and what we require"" posted at 20-07-2018 09:49:00 AM is: The article discusses the challenges facing the energy sector during its transition to cleaner energy, identifying a growing gap in ""Energy Literacy"" as a significant barrier. The author highlights several factors contributing to this gap, including increased complexity in the energy market, proliferation of voices due to social media, and loss of industry memory due to rapid changes. The deficiency in understanding aspects like Marginal Loss Factors (MLFs) and constraints leads to financial losses for new entrants into the market. The article suggests enhancing educational efforts and utilizing tools to improve comprehension within the industry. Its relevance level is: Level 3. Its category is: Energy policy. The timeframe of the event impact on the electricity market is: Ongoing and indefinite unless mitigative measures are adopted. The root cause is: Inadequate sector-wide Energy Literacy. Its accident scale is: Unknown. Its dates are: 1st May, 7th May, 27th July 2018 referenced within the content. Its affected region is: Broadly applicable, but specifically mentions the National Electricity Market (NEM) in Australia. Its affected key users are: Sector participants including new market entrants, developers, consultants, and financiers. Its cause type is: Cognitive/educational deficiency. Its causes (a summarized list of cause events) are: Increased market complexity, proliferation of stakeholder voices, rapid industry changes leading to attrition and knowledge gaps, inadequate preparation against these evolving complexities."
AEMO released 2018 Integrated System Plan (ISP),Paul McArdle,17-07-2018 05:00:00 PM,AEMO Integrated System Plan,"The summary of the news ""AEMO released 2018 Integrated System Plan (ISP)"" posted at 17-07-2018 05:00:00 PM is: The Australian Energy Market Operator (AEMO) released its first Integrated System Plan (ISP) for the National Electricity Market on July 17, 2018. The plan, initiated by the Finkel Review, emphasizes the need for a strategic national plan to ensure energy security, affordability, and a transition to a lower emissions future. It outlines the benefits of strategic planning of transmission infrastructure, including increased reliability, emissions reductions, and network stability through diverse large-scale generation and renewable energy zones, while enhancing consumer access to competitive markets.; Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Unknown. Its root_cause is: The need for a strategic national energy plan in response to the Finkel Review. Its accident scale is: Unknown. Its dates are: 17-07-2018 05:00:00 PM. Its affected region is: Australia. Its affected key users are: Unknown. Its cause type is: Strategic planning need. Its causes are: The need to manage the transition to a lower emissions economy and strategic planning of transmission infrastructure."
High SA Prices on Monday 9 July–Business as Usual?,Allan O'Neil,11-07-2018 03:40:00 PM,Winter 2018 in the NEM,"The summary of the news ""High SA Prices on Monday 9 July–Business as Usual?"" posted at 11-07-2018 03:40:00 PM is: The article analyzes the spike in electricity prices in South Australia on July 9, 2018, attributing it to a combination of low wind output, interconnector restrictions between South Australia and Victoria, gas availability issues, and strategic bidding by thermal generators. Despite these challenges, there was never an actual supply-demand imbalance. The main cause of the interconnector restriction was an outage of a transmission line, which led to market conditions where limited competition allowed high prices due to constrained imports from Victoria and reduced wind generation; Its relevance level is: Level 1. Its category is: Grid/system instability. Its timeframe of the event impact on the electricity_market is: Immediate (within the day). Its root_cause is: Outage of the Heywood interconnection and strategic bidding by generators. Its accident scale is: Regional (South Australia). Its dates are: 9-07-2018. Its affected region is: South Australia. Its affected key users are: Electricity consumers in South Australia. Its cause type is: Technical and strategic. Its causes are: Interconnector outage, low wind generation, gas availability, and bidding behavior of thermal generators."
Monday 9th July sees yo-yo prices in South Australia,Paul McArdle,09-07-2018 02:53:00 PM,Winter 2018 in the NEM,"The summary of the news ""Monday 9th July sees yo-yo prices in South Australia"" posted at 09-07-2018 02:53:00 PM is: On July 9th, 2018, South Australia experienced fluctuating electricity prices due to a combination of factors, including low wind and solar output, import restrictions via the Heywood link, elevated gas prices, issues at Pelican Point power station, and queries about the operational status of AGL at Torrens Island. Combined, these factors led to reduced electricity supply competition in the region. Despite these challenges, demand response mechanisms were activated to mitigate the impact, which highlighted ongoing transition challenges in the energy sector. Its relevance level is: Level 2. Its category is: Market reactions. Its timeframe of the event impact on the electricity_market is: Immediate (same day). Its root_cause is: Multiple factors impacting supply and demand balance. Its accident scale is: Localized within South Australia. Its dates is: 09-07-2018. Its affected region is: South Australia. Its affected key users is: Large energy users and general consumers. Its cause type is: Supply-demand imbalance. Its causes is: Low wind output, import restrictions, elevated gas prices, partial operation at Pelican Point, low solar output, operational issues at Torrens, and demand response activations."
"Reviewing the pattern of spot prices for Q2 2018 suggests that we’re far from out of the woods, yet",Paul McArdle,02-07-2018 07:46:00 AM,Review of Q2 Price Outcomes,"The summary of the news ""Reviewing the pattern of spot prices for Q2 2018 suggests that we’re far from out of the woods, yet"" posted at 02-07-2018 07:46:00 AM is: The article reviews electricity spot prices in the National Electricity Market (NEM) for Q2 2018, analyzing trends compared to previous years. Although prices dropped from the alarming highs of 2017, they remain significantly elevated compared to historical norms. Queensland, NSW, Victoria, and Tasmania all saw reductions in average price per megawatt-hour compared to Q2 2017, yet the levels remain concerning, indicating systemic market challenges. Despite the reduction, the persistence of high prices suggests deep-rooted, multi-faceted issues in the electricity market that are not easily resolved. Regions like South Australia continued to face especially high prices, though slightly improved from the drastic levels seen in 2017. The expectation and reality of price outcomes in 2018 varied across regions, with futures expectations being met or exceeded in some areas. Overall, challenges like prices above $100/MWh remain frequent, highlighting continued instability and systemic difficulties in the market.; Its relevance level is: Level 2. Its category is: Market reactions. Its Timeframe of the event impact on the electricity_market is: Q2 2018, with implications for future quarters. Its root_cause is: Multi-faceted market issues including historical events like droughts and operational challenges. Its accident scale is: Unknown. Its dates are: Q2 2018. Its affected region is: Queensland, New South Wales, Victoria, Tasmania, South Australia. Its affected key users are: Energy consumers and major energy users within the NEM regions. Its cause type is: Systemic market conditions and external factors like drought. Its causes are: Elevated prices due to historical drought impacts, operational inefficiencies, government directives, and systemic market transitions."
Further thoughts on the emergence of the “Solar Correlation Penalty”,Paul McArdle,25-06-2018 04:04:00 PM,Energy Transition,"The summary of the news ""Further thoughts on the emergence of the 'Solar Correlation Penalty'"" posted at 25-06-2018 04:04:00 PM is: The article discusses the increasing impact of solar generation on electricity market prices in Queensland, Australia, and introduces the concept of the ""Solar Correlation Penalty."" It highlights the challenge of high solar production correlation due to sun exposure across the National Electricity Market (NEM), which could lead to frequent negative or zero market prices, particularly during midday. The analysis notes instances of prices dropping below zero in Queensland due to constrained export capabilities, increased solar PV influx, and specific government policies affecting coal generation. The article emphasizes the importance of understanding this shift in order to address potential challenges for coal and solar generators, suggesting future implications for clients and stakeholders in the energy transition. Its relevance level is: Level 1 (Most Relevant). Its category is: Grid/system instability. Its Timeframe of the event impact on the electricity market is: Medium-term (12-24 months). Its root cause is: High correlation of solar power generation across the NEM. Its accident scale is: Unknown. Its dates are: 19-06-2018 to 21-06-2018. Its affected region is: Queensland, Australia. Its affected key users are: Wholesale-exposed generators and potential stakeholders in the energy market. Its cause type is: Market and operational dynamics. Its causes (a summarized list of cause events) are: High correlation of solar output, constraints on electricity export capacities, increased solar PV installations, and changes in coal generation due to government policies."
"Analytical Challenge – In a complex system like the NEM, it’s almost always numerous factors/changes that combine to produce an outcome",Paul McArdle,25-06-2018 03:05:00 PM,A collection of some core analytical challenges,"The summary of the news ""Analytical Challenge – In a complex system like the NEM, it’s almost always numerous factors/changes that combine to produce an outcome"" posted at 25-06-2018 03:05:00 PM is: The article highlights the complexity involved in understanding and analyzing the National Electricity Market (NEM), emphasizing that multiple factors and changes typically combine to impact outcomes within the system. It flags this complexity as a core analytical challenge without detailing specific events or incidents; Its relevance level is: Level 3. Its category is: Energy policy . Its timeframe of the event impact on the electricity market is: Unknown. Its root cause is: Complexity in the NEM system. Its accident scale is: Unknown. Its dates are: 25-06-2018 03:05:00 PM. Its affected region is: Unknown. Its affected key users are: Unknown. Its cause type is: Operational. Its causes are: Multiple factors and changes within the NEM system."
New hedging options emerge in the NEM as the energy transition accelerates,David Guiver,13-06-2018 07:11:00 AM,Energy Transition,"The summary of the news ""New hedging options emerge in the NEM as the energy transition accelerates"" posted at 13-06-2018 07:11:00 AM is: The article discusses the introduction of innovative derivatives by ERM Power in the National Electricity Market (NEM) to manage price risk associated with the growing share of intermittent renewable energy sources, such as solar and wind. The new derivatives, including the Solar Profile Product and Solar Firming Product, aim to enhance price transparency and provide risk management capabilities for solar generation. These products are designed to offer price discovery benefits for hedging purposes and are expected to support more informed pricing strategies for electricity swaps during 'sunlight hours.' The market has favorably received these new product concepts, potentially leading to further innovations in the sector as energy transition progresses.; Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Long-term impact as new products are integrated into the market. Its root_cause is: Integration of intermittent renewable energy sources into the electricity market necessitating new price risk management tools. Its accident scale is: Unknown. Its dates are: 13-06-2018 07:11:00 AM. Its affected region is: National Electricity Market regions including QLD, NSW, Victoria, and South Australia. Its affected key users are: Solar generators, corporate customers, brokers, and wholesale market participants. Its cause type is: Market-driven innovation due to changes in energy generation composition. Its causes are: Increasing share of intermittent renewable energy sources, need for new risk management products, interest from corporate customers in renewable energy procurement."
Analytical Challenge – remembering that it’s impossible to know motive (but does not stop us guessing),Paul McArdle,11-06-2018 09:21:00 AM,A collection of some core analytical challenges,"The summary of the news ""Analytical Challenge – remembering that it’s impossible to know motive (but does not stop us guessing)"" posted at 11-06-2018 09:21:00 AM is: The article discusses the ongoing analytical challenges in understanding market behaviors, specifically focusing on the complexities and possible motivations behind certain decisions in the market. It highlights the tendency for analysts to guess motives, though recognizing that certainty is unattainable. Its relevance level is: Level 3. Its category is: Less Relevant. Its timeframe of the event impact on the electricity_market is: Unknown. Its root_cause is: Analytical challenges and speculative motivations in market behavior. Its accident scale is: Unknown. Its dates are: 11-06-2018 09:21:00 AM. Its affected region is: Unknown. Its affected key users are: Unknown. Its cause type is: Analytical and speculative. Its causes are: Uncertainty in determining motivations behind market decisions."
Recapping a shaky week for the supply-demand balance in the NSW region last week (Mon 4th June to Fri 8th June 2018),Paul McArdle,11-06-2018 09:16:00 AM,Winter 2018 in the NEM,"The summary of the news ""Recapping a shaky week for the supply-demand balance in the NSW region last week (Mon 4th June to Fri 8th June 2018)"" posted at 11-06-2018 09:16:00 AM is: The article outlines significant supply-demand challenges faced by the National Electricity Market (NEM) over the period of June 4th-8th, 2018, in the New South Wales region. During this time, multiple low reserve conditions and price spikes were recorded due to inadequate coal and gas plant availability, compounded by lower output from wind and solar power sources. The challenges were further aggravated by forecasting errors related to cold weather conditions and consequently increased demand. The article highlights that even outside peak summer periods, the importance of ensuring resource availability remains high, emphasizing the multiple factors influencing grid reliability during such transitions. Industrial energy users like Tomago Aluminium were notably affected. The AEMO had to resort to Reserve Trader interventions. This period emphasized the broader risks and challenges encountered in managing the ongoing energy transition.

Its relevance level is: Level 1 (Most Relevant). Its category is: Grid/system instability. Its timeframe of the event impact on the electricity_market is: Short-term, primarily during the week of June 4th to June 8th, 2018. Its root_cause is: Multiple supply constraints including low coal, gas, and renewable outputs along with cold weather-induced demand increases. Its accident scale is: Unknown. Its dates are: June 4th to June 8th, 2018. Its affected region is: New South Wales, Australia. Its affected key users are: Industrial energy consumers, particularly companies like Tomago Aluminium. Its cause type is: Multiple aggregated causes. Its causes are: Coal and gas plant outages, low output from wind and solar, cold weather impacting demand, interconnection constraints, and forecasting errors due to weather conditions."
"Electricity demand stopped declining after 2014 (on a NEM-wide, Annual Average basis)",Paul McArdle,07-06-2018 09:21:00 PM,Long-Term Market trends and forecasts,"The summary of the news ""Electricity demand stopped declining after 2014 (on a NEM-wide, Annual Average basis)"" posted at 07-06-2018 09:21:00 PM is: The article discusses trends in electricity demand across Australia’s National Electricity Market (NEM) regions, highlighting a significant observation made at the Energy Networks 2018 conference regarding increasing electricity demand in New South Wales (NSW) over the past four years, contrary to Australian Energy Market Operator (AEMO) forecasts which suggest a decline. It also notes demand growth in Queensland due to coal seam gas compression for LNG exports, a continuing decline in Victoria, and variability in Tasmania, while overall NEM-wide demand stopped declining after 2014. The influence of rooftop solar PV production, which reduces measured demand, is also acknowledged. Its relevance level is: Level 3. Its category is: Long-Term Market trends and forecasts. Its timeframe of the event impact on the electricity_market is: Long-term, beginning from 2014 and continuing based on regional developments. Its root_cause is: Discrepancies in demand projections versus actual demand growth in specific regions. Its accident scale is: Unknown. Its dates are: 07-06-2018. Its affected region is: New South Wales, Queensland, Victoria, South Australia, Tasmania. Its affected key users are: Unknown. Its cause type is: Market observation and analysis. Its causes are: Increasing demand in regions like NSW and Queensland, regional differences such as declining demand in Victoria and South Australia, and NEM-wide dynamics of stopping decline due in part to rooftop solar PV impacts."
Winter 2018 in the NEM,Paul McArdle,01-06-2018 12:00:00 AM,Uncategorized,"The summary of the news ""Winter 2018 in the NEM"" posted at 01-06-2018 12:00:00 AM is: The article is a compilation of events that transpired in the National Electricity Market (NEM) during the winter months of 2018, spanning from June 1 to August 31. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity market is: Winter 2018 (June 1 to August 31, 2018). Its root cause is: Seasonal trends and their effects on the electricity market. Its accident scale is: Unknown. Its dates are: From June 1, 2018, to August 31, 2018. Its affected region is: NEM (National Electricity Market). Its affected key users are: Unknown. Its cause type is: Seasonal analysis. Its causes are: A summary of various events that occurred in the NEM during the specified winter period."
"AEMO issues LOR2 warning for South Australia for next Thursday, 31st May",Paul McArdle,25-05-2018 01:03:00 PM,Autumn 2018 in the NEM,"The summary of the news ""AEMO issues LOR2 warning for South Australia for next Thursday, 31st May"" posted at 25-05-2018 01:03:00 PM is: The Australian Energy Market Operator (AEMO) issued a warning for a Low Reserve Condition (LOR2) for South Australia, scheduled for Thursday, 31st May. This warning indicates forecasted insufficient reserve capacity, with expected dips in wind power generation leading to a capacity reserve dropping to 3MW. The AEMO notice notes a potential shortfall during Thursday morning and evening. Its relevance level is: Level 2 (Relevant). Its category is: Grid frequency issues. Its timeframe of the event impact on the electricity_market is: Immediate to short-term (next week from the notice date). Its root_cause is: Insufficient reserve capacity due to forecasted drop in wind power generation. Its accident scale is: N/A (This is a forecasted condition rather than an accident). Its dates are: 31-05-2018. Its affected region is: South Australia. Its affected key users are: Electricity consumers and grid operators in South Australia. Its cause type is: Forecasted energy shortfall. Its causes are: Drop in wind energy production, insufficient reserves forecast."
An updated look at daily curtailment of aggregate wind farm output across South Australia,Paul McArdle,24-05-2018 01:14:00 PM,Autumn 2018 in the NEM,"The summary of the news ""An updated look at daily curtailment of aggregate wind farm output across South Australia"" posted at 24-05-2018 01:14:00 PM is: The article discusses a Twitter conversation sparked by the AEMO's ""Quarterly Energy Dynamics – Q1 2018"" report about the wind energy curtailment in South Australia. The analysis, facilitated by NEMreview v7, highlights a significant wind drought in June 2017, followed by strong wind harvests through July to September, during which system strength constraints reduced wind output. The analysis, initially conducted in September 2017, has noted a reduction in constraints over time possibly related to lower harvest volumes.; Its relevance level is: Level 2 (Relevant). Its category is: Grid frequency issues. The timeframe of the event impact on the electricity_market is: Primarily impacting mid-2017 to late-2017, with implications extending into 2018. Its root_cause is: System strength constraints impacting wind farm outputs during high wind periods. Its accident scale is: Unknown. Its dates are: The primary analysis and events span from June 2017 to September 2017, with ongoing effects into Q1 2018. Its affected region is: South Australia. Its affected key users is: Wind energy producers and the broader National Electricity Market participants. Its cause type is: Operational constraints within the electricity grid. Its causes are: Wind drought in June 2017 followed by system strength constraints limiting output during strong wind periods."
Helping our clients make sense of (and grasp the opportunities in) the AEMO’s new MT PASA data sets,Paul McArdle,22-05-2018 02:34:00 PM,Autumn 2018 in the NEM,"The summary of the news ""Helping our clients make sense of (and grasp the opportunities in) the AEMO’s new MT PASA data sets"" posted at 22-05-2018 02:34:00 PM is: Australian Energy Market Operator (AEMO) has transitioned to a probabilistic forecasting method for predicting Low Reserve Condition (LRC) scenarios within the MT PASA framework, effective from May 10th, aiming to enhance precision and reduce market costs by improving tailored market responses and emergency reserve procurement. The initiative is keenly monitored by ez2view software clients with significant market exposure, who have been informed about relevant software upgrades to maximize opportunities from the new data sets. Its relevance level is: Level 3. Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Long-term. Its root_cause is: Implementation of probabilistic forecasting by AEMO. Its accident scale is: Unknown. Its dates are: 10-05-2018. Its affected region is: Australian National Electricity Market (NEM). Its affected key users are: ez2view software clients and broader energy market participants. Its cause type is: Policy change. Its causes are: Transition to probabilistic forecasting method by AEMO in MT PASA."
The “Solar Correlation Penalty” has already arrived in the NEM,Paul McArdle,18-05-2018 02:00:00 PM,Autumn 2018 in the NEM,"The summary of the news ""The “Solar Correlation Penalty” has already arrived in the NEM"" posted at 18-05-2018 02:00:00 PM is: The article discusses the emerging ""Solar Correlation Penalty"" phenomenon observed in the National Electricity Market (NEM), where the high correlation of solar output is depressing spot prices during daylight hours. This trend poses challenges for all generation sources operating at these times, including solar plants, both existing and new. Additionally, price spikes during sunrise and sunset are prompting considerations for future investment in dispatchable supply. The increase in solar generation is shown to affect pricing patterns significantly, echoing prior insights into the ""Wind Correlation Penalty"" related to wind farms in the NEM.; Its relevance level is: Level 2 (Relevant). Its category is: Market reactions. Its timeframe of the event impact on the electricity_market is: Immediate and ongoing. Its root_cause is: High correlation of solar output affecting spot prices. Its accident scale is: Unknown. Its dates is: 18-05-2018. Its affected region is: National Electricity Market (NEM) in Australia, comprising SA, VIC, TAS, NSW, and potentially QLD. Its affected key users is: Electricity generators and future investors in the NEM. Its cause type is: Market dynamics. Its causes is: Increase in solar PV generation, high correlation in solar output, and required ramp rates for dispatchable supply during sunrise and sunset."
A timely reminder of the need for *much* more diversity in wind harvest patterns,Paul McArdle,08-05-2018 12:50:00 PM,Autumn 2018 in the NEM,"The summary of the news ""A timely reminder of the need for *much* more diversity in wind harvest patterns"" posted at 08-05-2018 12:50:00 PM is: The article highlights the importance of diversity in wind power generation within the National Electricity Market (NEM) of Australia. Despite the expansion of renewable projects, there is a significant alignment in output among wind farms, particularly in South Australia and northern New South Wales, which could lead to challenges in energy reliability. This is evidenced by a recent drop in wind production to below 200MW across the NEM. The article suggests a growing dependence on Queensland wind farms to enhance diversity and stability of the energy supply. The need for more diverse wind harvest patterns is crucial for achieving a robust energy transition. Its relevance level is: Level 2 (Relevant). Its category is: Market reactions. Its timeframe of the event impact on the electricity_market is: Ongoing. Its root_cause is: Lack of diversity in wind farm locations leading to synchronized low wind production. Its accident scale is: Unknown. Its dates are: 08-05-2018. Its affected region is: National Electricity Market (NEM), Australia. Its affected key users are: Energy consumers in the NEM region. Its cause type is: Operational conditions. Its causes are: High alignment in output among wind farms, low wind harvest across NEM, increasing dependence on Queensland wind farms for diversity."
