title,author,date,topic,classified_content
Second Case Study (Daydream Solar Farm on Tuesday 3rd September 2019) – another eventful day,Paul McArdle,30-10-2019 07:08:00 AM,Areas of deeper analysis,"The summary of the news ""Second Case Study (Daydream Solar Farm on Tuesday 3rd September 2019) – another eventful day"" posted at 30-10-2019 07:08:00 AM is: This article presents a case study on the Daydream Solar Farm's operations on 3rd September 2019 in northern Queensland. It highlights issues such as dispatch errors, constraint-induced CPD price divergence, non-conformance, and technical failures affecting solar farm operations within the National Electricity Market (NEM). Specifically, the event on that day included a dispatch error of +57MW early in the day and plant technical issues leading to non-conformance for multiple dispatch intervals. The study serves as an exploratory mechanism to better understand solar operations and improve user comprehension of ez2view software's capabilities, aiming to demystify market complexities. Its relevance level is: Level 1 (Most Relevant). Its category is: Grid/system instability. Its timeframe of the event impact on the electricity_market is: Immediate to short-term. Its root cause is: Grid/system instability due to technical failure and inaccurate dispatch. Its accident scale is: Localized to the Daydream Solar Farm and potential broader market implications. Its dates are: 03-09-2019. Its affected region is: Northern Queensland. Its affected key users are: Market participants and AEMO. Its cause type is: Technical and operational failure. Its causes are: Dispatch errors, constraint-induced CPD price divergence, non-conformance, technical failures, and ineffective bidding strategies."
Network connection traps for new generation developers,Nathan Potter,29-10-2019 03:12:00 PM,Fuel Supplies in the NEM,"The summary of the news ""Network connection traps for new generation developers"" posted at 29-10-2019 03:12:00 PM is: The article discusses the complexities and challenges faced by developers in new generator projects within Australia's National Electricity Market (NEM). It highlights the importance of early and effective engagement with Network Service Providers (NSPs) to mitigate risks associated with network connections. Key points include the necessity of treating networks as project partners, early network engagement, avoiding disproportionate effort in the connection process, and the significance of location relative to the existing network. It warns against underestimating grid connection complexities, which can lead to delays and financial losses. Successful developers should plan strategically, involving experts to streamline the grid connection process.; Its relevance level is: Level 2. Its category is: Market reactions. Its timeframe of the event impact on the electricity_market is: Medium-term as project delays and costs impact over several months. Its root_cause is: Lack of early engagement and underestimation of network connection complexities. Its accident scale is: Unknown. Its dates are: 29-10-2019 03:12:00 PM. Its affected region is: National Electricity Market (NEM) in Australia. Its affected key users are: New generation project developers within the NEM. Its cause type is: Procedural and strategic planning errors. Its causes are: Complacency in grid connection planning, late network engagement, overestimating cost savings in land acquisition without considering network proximity, and excessive negotiation over minor contract terms."
AEMO forecasts new “lowest ever” demand today in South Australia – but misses by 200MW,Paul McArdle,26-10-2019 03:56:00 PM,Long-Term Market trends and forecasts,"The summary of the news ""AEMO forecasts new “lowest ever” demand today in South Australia – but misses by 200MW"" posted at 26-10-2019 03:56:00 PM is: The article discusses a significant forecast from the Australian Energy Market Operator (AEMO) about grid demand in South Australia, which was expected to hit a new low due to high outputs from wind and solar energy. However, the actual demand was 200MW higher than the forecasted ""lowest ever"" demand. This reflects the challenges AEMO faces with demand prediction as renewable energy output increases. The demand in South Australia on October 20th dropped to 416MW, compared to AEMO's forecast for the 12:30 trading period, highlighting discrepancies in demand forecasting. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. The timeframe of the event impact on the electricity_market is: Immediate. The root_cause is: High output from wind and solar energy, leading to decreased grid demand. Its accident scale is: Unknown. Its dates are: 20-10-2019, 01-09-2019, 17-03-1999, 20-10-2019. Its affected region is: South Australia. Its affected key users are: Unknown. The cause type is: Forecasting inaccuracies. The causes are: High renewable energy output (wind and solar), challenges in demand forecasting by AEMO."
Almost three years on – reflections on Frequency Control in the NEM,Kate Summers,25-10-2019 07:47:00 AM,Long-Term Market trends and forecasts,"The summary of the news ""Almost three years on – reflections on Frequency Control in the NEM"" posted at 25-10-2019 07:47:00 AM is: The article reflects on the lingering issues of frequency control across the National Electricity Market (NEM) in Australia, which have persisted since a 2017 report highlighted inadequacies and recommended reintroducing narrow mandated deadbands. Despite multiple reviews, events, and rule changes, the frequency control remains poor, compounded by a detuning of generators due to market mechanisms. The system's inadequate control poses risks of inefficiency and higher costs, with little progress seen in addressing fundamental design flaws in the market control approach, leaving the eastern seaboard vulnerable, particularly during peak summer periods.; Its relevance level is: Level 2 (Relevant). Its category is: Grid frequency issues. Its timeframe of the event impact on the electricity_market is: Ongoing since 2017, with immediate concern for coming summer periods. Its root_cause is: Inadequate frequency control mechanisms and market-induced generator detuning. Its accident scale is: Unknown. Its dates are: 25th August 2018 (event mentioned in content), and reference to a prior similar event on 1st November 2015. Its affected region is: Eastern seaboard of the NEM, Australia. Its affected key users are: Unknown. Its cause type is: Technical and regulatory inadequacies. Its causes are: Detuning of generators due to market mechanisms, ineffective rule changes, lack of coordination in system control."
All aboard the Negawatt Express … but where are we really headed?,Paul McArdle,21-10-2019 02:35:00 PM,2021-10-24 commencement WDRM,"The summary of the news ""All aboard the Negawatt Express … but where are we really headed?"" posted at 21-10-2019 02:35:00 PM is: The article discusses the ongoing regulatory process surrounding the establishment of a wholesale demand response mechanism (WDRM) by the Australian Energy Market Commission (AEMC). The mechanism, also referred to as a ""centralised Negawatt dispatch mechanism,"" is intended to allow energy users to temporarily reduce their consumption in response to market signals. Despite the AEMC considering various stakeholder submissions, concerns remain about whether the mechanism will effectively support the energy transition, with critics questioning its scalability and sustainability. The mechanism is perceived as interim, potentially hindering progress towards a genuine two-sided market that facilitates active demand-side participation. Continued ambiguity around implementing baselines for demand reduction and confusion regarding mechanism benefits further complicate the initiative, raising questions on whether it will adequately address future energy market challenges.; Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Timeframe of the event impact on the electricity_market: Unknown. Its root_cause is: Implementation of wholesale demand response mechanism. Its accident scale is: Unknown. Its dates are: 21-10-2019. Its affected region is: Australian National Electricity Market (NEM). Its affected key users are: Large energy users and potentially other market participants. Its cause type is: Regulatory change. Its causes are: Desire to enhance demand-side participation, implementation of an interim demand response mechanism, stakeholder misinterpretations, and lack of scalability and sustainability in proposed solutions."
‘Duck Curve’ delivers declining Minimum Demand levels in South Australia,Paul McArdle,17-10-2019 03:22:00 PM,Long-Term Market trends and forecasts,"The summary of the news ""‘Duck Curve’ delivers declining Minimum Demand levels in South Australia"" posted at 17-10-2019 03:22:00 PM is: The article highlights a significant decrease in the minimum electricity demand levels in South Australia, attributable to the increasing impact of the ""duck curve"" phenomenon. This trend is evidenced by demand levels during a recent dispatch interval dropping close to the historical minimums seen in March 1999, December 2018, and September 2019, excluding the SA System Black event. It suggests that such low demand occurrences may become more frequent due to growing renewable energy penetration and changing consumption patterns. Strategies and upgrades to tools like NEMwatch and NEMreview are being developed to monitor and analyze these trends more effectively. Its relevance level is: Level 3. Its category is: Energy policy. The timeframe of the event impact on the electricity_market is: Long-term. The root_cause is: Proliferation of renewable energy leading to decreased minimum demand levels. Its accident scale is: Unknown. The dates are: 17-10-2019. The affected region is: South Australia. The affected key users are: Unknown. The cause type is: Market trend. The causes are: Increased penetration of renewable energy, changing electricity consumption patterns."
Lessons learnt in bringing new wind and solar to commercial operations stage,Maria Cahill,16-10-2019 10:29:00 AM,Energy Transition,"The summary of the news ""Lessons learnt in bringing new wind and solar to commercial operations stage"" posted at 16-10-2019 10:29:00 AM is: The article provides insights into the renewable energy market in Australia, highlighting the significant investment in wind, solar, and storage projects due to abundant resources and favorable market conditions. However, it also addresses challenges such as grid connection issues, financial risks, and technical considerations that affect project execution. Despite these obstacles, Australia's market remains attractive for investors due to high electricity prices, lack of a strict policy framework, and robust returns compared to other markets; Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. The timeframe of the event impact on the electricity market is: Ongoing. Its root cause is: Transition to renewable energy and market conditions. Its accident scale is: Unknown. Its dates are: 16-10-2019. Its affected region is: Australia. Its affected key users are: Renewable energy investors and developers. Its cause type is: Market and technical challenges. Its causes are: Grid connection difficulties, marginal loss factors, competitive off-taker market, technical and financial risks associated with renewable projects."
A day in the life of a large-scale Solar Farm in the NEM –a Case Study of Ross River Solar Farm on Thursday 10th October 2019,Paul McArdle,14-10-2019 08:18:00 AM,Spring 2019 in the NEM,"The summary of the news ""A day in the life of a large-scale Solar Farm in the NEM – a Case Study of Ross River Solar Farm on Thursday 10th October 2019"" posted at 14-10-2019 08:18:00 AM is: The article presents a case study of the Ross River Solar Farm focusing on its operations during the 13-hour period of October 10, 2019. The study highlights the complexities of market operations as the solar farm faced several dispatch intervals with negative trading prices, leading to a series of rebidding activities. The purpose was to understand market mechanics and evaluate ez2view software's effectiveness in interpreting such dynamics. The author notes several anomalies and seeks insights into specific occasions of near Non-Conformance and unusual rebidding patterns. Its relevance level is: Level 2 (Relevant). Its category is: market reactions. Its timeframe of the event impact on the electricity_market is: Essentially immediate, noticeable during the specified trading day. Its root_cause is: Negative trading prices and complex market conditions affecting solar farm operations. Its accident scale is: Unknown. Its dates are: 10-10-2019. Its affected region is: Queensland, Australia. Its affected key users are: Market participants and operators of the Ross River Solar Farm. Its cause type is: Market operation dynamics. Its causes are: Negative trading prices, Aggregate Dispatch Errors, Non-Conformance risk, rebidding anomalies."
How Retailers Use Contracts to Hedge Customers,Warwick Forster,08-10-2019 10:19:00 AM,Energy Literacy,"The summary of the news ""How Retailers Use Contracts to Hedge Customers"" posted at 08-10-2019 10:19:00 AM is: The article delves into the mechanisms by which electricity retailers hedge their customer portfolios in the National Electricity Market (NEM), particularly through swap and cap contracts. Swaps provide fixed prices by binding parties to financial transactions independent of physical energy generation or consumption, whereas cap contracts provide payment when prices exceed a certain level, often used as a risk management strategy. The article explores how retailers use these contracts to minimize exposure to spot market volatility, align their portfolio's price certainty, and adhere to risk management policies. Moreover, alternative hedging strategies are discussed for smaller retailers or those possessing varying portfolios, emphasizing the relevance of the IFRS9 accounting standard in mainstream practices. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Medium to Long Term. Its root_cause is: Uncertainty and volatility in electricity prices. Its accident scale is: Unknown. Its dates are: 08-10-2019. Its affected region is: National Electricity Market (NEM) regions in Australia. Its affected key users are: Electricity retailers and their customers. Its cause type is: Financial and Contractual Strategy. Its causes are: Use of swap, cap contracts, and alternative hedging strategies to manage financial risk and ensure price stability."
Investments in increasing the flexibility of Coal-Fired Power,Paul McArdle,01-10-2019 12:35:00 PM,Areas of deeper analysis,"The summary of the news ""Investments in increasing the flexibility of Coal-Fired Power"" posted at 01-10-2019 12:35:00 PM is: The article discusses the transition of the National Electricity Market (NEM) in Australia from a baseload and peaking plant mix to one characterized by intermittency and flexibility. It emphasizes the need for dispatchable plants to balance the intermittent supply from renewable sources like wind and solar. The flexibility will eventually be provided by a plant mix specifically built for this purpose, but temporarily, the existing coal-fired units, among others, need to adapt to provide this flexibility. An interesting example highlighted is the operational flexibility of Stanwell Unit 1, which has demonstrated significant ramping capabilities. This kind of flexibility is expected to be even more valued in the future as the energy market continues to evolve. The article ultimately stresses the importance of coal units adapting to become more flexible to align with market demands. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity market is: Long-term (transitional period might last 20 years or more). Its root cause is: Transition of the National Electricity Market and integration of intermittent renewable energy sources. Its accident scale is: Unknown. Its dates are: 01-10-2019, with mentioned events on 20th and 27th September 2019. Its affected region is: National Electricity Market, Australia. Its affected key users are: Energy sector stakeholders and market participants. Its cause type is: Market and operational challenges. Its causes are: Increased contribution of intermittent renewable energy sources, need for greater flexibility in existing infrastructure, and evolving market dynamics."
Some observations about Storage,Paul McArdle,10-09-2019 09:48:00 AM,Areas of deeper analysis,"The summary of the news ""Some observations about Storage"" posted at 10-09-2019 09:48:00 AM is: The article discusses various insights regarding energy storage, particularly focusing on the National Electricity Market (NEM) and the role of storage technologies like Hornsdale Power Reserve in holding an auxiliary position rather than acting as a primary energy provider. The piece emphasizes the non-bulk storage nature of current batteries, highlighting their use during important times to manage grid stability. Various revenue sources, including energy market arbitrage and Frequency Control Ancillary Services (FCAS), are analyzed for the Hornsdale Power Reserve, indicating the challenges in creating viable business models for energy storage. It also reflects on the necessity for more sophisticated energy market strategies to truly harness the benefits of storage technology, predicting a future where larger volumes of 'Anytime/Anywhere Energy' will require robust infrastructure and planning.; Its relevance level is: Level 3. Its category is: Energy policy. Timeframe of the event impact on the electricity_market: Long-term influence as storage becomes more integral to energy management strategies. Its root_cause is: The growing reliance on intermittent renewable energy sources like wind and solar and the need for backup storage solutions. Its accident scale is: Unknown. Its dates (if different from the main date) is: 31st December 2018 for Hornsdale Power Reserve reporting; broader context spans years of market observation. Its affected region is: National Electricity Market regions, Australia. Its affected key users are: Energy producers and consumers within the NEM. Its cause type is: Market evolution and technological adaptation. Its causes is: Increased implementation of renewable energy, limited understanding of storage economics, and the need for policy and infrastructure advancements."
More on those negative prices – how do contracts affect bidding behaviour?,Allan O'Neil,06-09-2019 01:30:00 PM,Areas of deeper analysis,"The summary of the news ""More on those negative prices – how do contracts affect bidding behaviour?"" posted at 06-09-2019 01:30:00 PM is: The article delves into the phenomenon of negative spot prices in Queensland's electricity market and explains how electricity derivative contracts, particularly swaps, influence the bidding behaviors of generators. It highlights the financial incentives that these contracts can create under certain conditions, leading to generators sometimes benefiting from lower or negative spot prices despite the natural inclination to prefer higher prices. Through detailed explanations and diagrams, the article clarifies the complexities of how generators may be motivated to alter their output and bidding strategies, particularly when they are ""short"" to their swap positions. The analysis also touches upon market dynamics that can result in overcontracting by generators. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity market is: Immediate to a few weeks per bidding cycle but persistent influence on market behaviors. Its root cause is: Financial structuring and contractual mechanisms in the electricity market. Its accident scale is: None. Its dates are: 06-09-2019. Its affected region is: Queensland, Australia. Its affected key users are: Generators and wholesale market participants. Its cause type is: Market dynamics and financial instruments. Its causes are: Negative spot prices, contractual obligations, financial incentives for bidding at lower prices, swap agreements shaping market strategies."
Who’s responsible for those negative prices?,Allan O'Neil,05-09-2019 09:49:00 AM,Areas of deeper analysis,"The summary of the news ""Who’s responsible for those negative prices?"" posted at 05-09-2019 09:49:00 AM is: The article delves into the rise of negative spot market prices in the National Electricity Market (NEM) of Australia, focusing on Queensland. It highlights the effect of increasing solar generation shares, which have driven electricity prices to zero and below during certain periods, especially at midday. Despite the rise in solar energy, coal-fired generation remains dominant, influencing pricing through their bidding strategies. Negative prices occur when sufficient energy is offered at or below those price levels to meet demand. The article examines the strategic bidding behavior of coal generators, particularly their minimum generation levels (mingen), which constrain them from rapidly reducing output in response to solar energy flooding the market. Observing higher mingen levels in Queensland coal generators compared to New South Wales, it suggests that these coal plants have not adjusted their bids to prevent low daytime prices. This may be due to external economic incentives and potential financial strategies tied to contract positions. The situation highlights the evolving dynamics between renewable and traditional energy sources as well as the market's potential to adapt through storage solutions and flexible capacity.; Its relevance level is: Level 2. Its category is: Market reactions. Its timeframe of the event impact on the electricity market is: Short to medium term, depending on future adjustments in coal generators' bidding strategies and the integration of renewable energy. Its root cause is: The interaction between rising solar generation and coal generators' bidding behavior influenced by mingen constraints and possible financial strategies. Its accident scale is: Unknown. Its dates are: Same as the main date (05-09-2019). Its affected region is: Queensland, Australia. Its affected key users are: Power producers and consumers within the National Electricity Market (NEM). Its cause type is: Market dynamics influenced by energy generation sources. Its causes are: Rising solar generation shares, high mingen levels of coal-fired plants, strategic bidding behavior of coal generators, and potential financial incentives from contract positions."
"Four quick thoughts, as the run of negative prices in Queensland continues…",Paul McArdle,04-09-2019 11:51:00 AM,Spring 2019 in the NEM,"The summary of the news ""Four quick thoughts, as the run of negative prices in Queensland continues…"" posted at 04-09-2019 11:51:00 AM is: The article highlights the ongoing trend of negative electricity prices in Queensland, part of the National Electricity Market (NEM), during the first week of September 2019. The market is experiencing significant dispatch intervals with prices at or below $0/MWh, with some instances dropping to –$1,000/MWh. This is partially attributed to constrained exports from Queensland to New South Wales due to a transmission outage, as well as the operational behaviors of wind, solar, and coal plants. Some plants are impervious to negative pricing due to their contracting structures, while others are responding by backing off generation. The negative pricing situation raises questions about market risks, particularly for newer entrants and the adequacy of the existing Market Price Floor. Concerns are also raised about the capacity bidding strategies adopted by coal plants and the potential need for updated analytical capabilities in managing these market challenges. The ongoing energy transition may bear significant influence on this situation.; Its relevance level is: Level 2 (Relevant). Its category is: Market reactions. Its timeframe of the event impact on the electricity market is: Immediate, affecting current and near-term market operations. Its root cause is: Combination of increased renewable generation, transmission constraints, and strategic bidding decisions by market participants. Its accident scale is: Unknown. Its dates are: 04-09-2019. Its affected region is: Queensland, Australia. Its affected key users are: Electricity generators, market participants, and energy traders. Its cause type is: Market and operational dynamics. Its causes are: Negative dispatch pricing due to increased solar and wind generation, constrained exports to NSW, strategic bidding by coal plants, and inadequate market response from some generators."
Longer-term trends of low (and high) dispatch prices in the NEM across all regions.,Paul McArdle,30-08-2019 09:12:00 AM,Long-Term Market trends and forecasts,"The summary of the news ""Longer-term trends of low (and high) dispatch prices in the NEM across all regions."" posted at 30-08-2019 09:12:00 AM is: The article discusses the increasing trend of zero and negative dispatch prices in the Queensland region within the National Electricity Market (NEM). The analysis points out changes in the volume of energy offered at different price levels, particularly an increase in energy offered at $0/MWh, leading to increased market volatility. These changes correlate with fluctuations in demand and supply, resulting in more volatile price extremes. The recent suspension of investments by John Laing into the NEM is highlighted as a consequence of this increasing risk. The article discusses historical trends and warns about future volatility as new market structures like the 5-minute settlement are introduced. Significant shifts, such as governmental changes impacting energy corporations, are also cited as factors contributing to this trend.; Its relevance level is: Level 2 (Relevant). Its category is: Market reactions. Its timeframe of the event impact on the electricity_market is: Long-term. Its root_cause is: Changing risk factors and energy bidding patterns in the NEM. Its accident scale is: Unknown. Its dates are: 30-08-2019. Its affected region is: Queensland, NEM regions. Its affected key users are: Energy producers and investors. Its cause type is: Market and regulatory changes. Its causes are: Increase in $0/MWh bids, increased market volatility, changes in energy market policies, and investment suspensions."
ESOO Unboxing,Allan O'Neil,26-08-2019 03:47:00 PM,AEMO Electricity Statement of Opportunities,"The summary of the news ""ESOO Unboxing"" posted at 26-08-2019 03:47:00 PM is: The article discusses the 2019 Electricity Statement of Opportunities (ESOO) by the Australian Energy Market Operator (AEMO), focusing on reliability assessments, generator outages, and potential policy changes. A major point of concern is the extended outages of Loy Yang A2 and Mortlake 2 in Victoria, which could impact electricity reliability if not resolved by the summer peak period. The analysis highlights changes in load forecasts and the deteriorating reliability of coal generators, particularly highlighting a significant difference in outage rates between brown and black coal plants. AEMO argues for an enhanced reliability standard due to the small probability of large load curtailments, despite meeting the current reliability standard. Small capacity additions could improve reliability, but concerns remain about the adequacy of the current framework to handle rare but severe reliability issues.; Its relevance level is: Level 1. Its category is: Grid/system instability. Timeframe of the event impact on the electricity_market is: Summer 2019-20. Its root_cause is: Extended outages of Loy Yang A2 and Mortlake 2 generators. Its accident scale is: Unknown. Its dates are: 26-08-2019. Its affected region is: Victoria, Australia. Its affected key users are: Unknown. Its cause type is: Generator failures. Its causes are: Extended outages of power plants, load forecasts adjustments, changes in outage rates for coal-fired generators, potential changes in reliability standards."
ConfUSEd by the ESOO? You’re not alone.,Allan O'Neil,23-08-2019 01:31:00 PM,About Market Modelling,"The summary of the news ""ConfUSEd by the ESOO? You’re not alone."" posted at 23-08-2019 01:31:00 PM is: The article discusses the complex nature of understanding electricity system reliability, particularly as reported in AEMO’s 2019 Electricity Statement of Opportunities (ESOO). The perceived risk of power cuts in Victoria due to potential demand curtailment, influenced by the possible delay of large units returning to service and regulatory limitations on gas units operation, has drawn significant attention. The article explains how reliability in the National Electricity Market (NEM) is often misunderstood due to obscure definitions and poor communication, leading to misconceptions about power cut probabilities. The report also highlights that while the probability of demand curtailment in Victoria is notable, AEMO forecasts have generally improved reliability for other regions compared to the previous year; Its relevance level is: Level 1. Its category is: Grid/system instability. Its Timeframe of the event impact on the electricity_market is: Medium-term (specifically addressing the upcoming summer season). Its root_cause is: Delayed return of large generating units and regulatory constraints on gas unit operations. Its accident scale is: Unknown. Its dates is: 23-08-2019 01:31:00 PM. Its affected region is: Victoria. Its affected key users is: Potentially large industrial users and, indirectly, residential consumers. Its cause type is: Potential generation inadequacy and regulatory limitations. Its causes is: Delay in repair of large generation units, regulatory restrictions on gas unit operation, and communication challenges in reliability metrics interpretation."
AEMO releases its 2019 Electricity Statement of Opportunities – more tinder for the “energy wars” fire…,Paul McArdle,22-08-2019 09:00:00 AM,AEMO Electricity Statement of Opportunities,"The summary of the news ""AEMO releases its 2019 Electricity Statement of Opportunities – more tinder for the “energy wars” fire…"" posted at 22-08-2019 09:00:00 AM is: The AEMO's 2019 Electricity Statement of Opportunities highlights significant risks of blackouts in Victoria and potentially New South Wales during the upcoming summers due to aging coal fleets and generator failures. The statement stresses the need for new tools to address these risks and draws attention to the National Electricity Market's heightened vulnerability, particularly in the summer of 2019-20 and beyond. Media reports from various outlets stress the urgent potential for power cuts affecting millions of homes if the power supply issues are not resolved. Its relevance level is: Level 1. Its category is: Generator failures, grid/system instability. Its timeframe of the event impact on the electricity market is: Summer 2019-20 to Summer 2023-24. Its root cause is: Aging coal fleets, generator failures, and increased demand during summer peaks. Its accident scale is: Potentially affecting up to 1.3 million Victorian homes. Its dates are: 22-08-2019. Its affected region is: Victoria and New South Wales. Its affected key users are: Residential users in Victoria and potentially New South Wales. Its cause type is: Infrastructure and demand-related. Its causes are: Aging coal fleet, generator failures, increased demand during summer peaks."
The Fuel Mix supporting the NEM is at the start of a massive transformation,Paul McArdle,20-08-2019 02:01:00 PM,Areas of deeper analysis,"The summary of the news ""The Fuel Mix supporting the NEM is at the start of a massive transformation,"" posted at 20-08-2019 02:01:00 PM is: The news article discusses an analytical report highlighting the transformation of the fuel mix in the National Electricity Market (NEM). As of 2018, coal-fired generation supplied around 75% of the grid's energy, although its capacity is declining. This transformation involves a significant increase in renewable energy sources, such as wind and solar, despite the current dominance of coal. The report underlines the increasing risks to the electricity market as the transition progresses and coal plants close. The article emphasizes the complexity and importance of managing these closures properly, referencing prior closures such as Hazelwood, which showed examples of mishandling the transition. The transformation, though significant, is still in its early stages. Its relevance level is: Level 3. Its category is: Energy policy. The timeframe of the event's impact on the electricity market is: Medium to long term. Its root cause is: The shift from coal to renewable energy sources in the NEM. Its accident scale is: Unknown. Its dates are: 20-08-2019. Its affected region is: Australia. Its affected key users are: Energy sector stakeholders in the NEM. Its cause type is: Structural. Its causes are: Decline in coal-fired power capacity, increase in renewables, risks associated with coal plant closures."
"Transitional challenges require greatly enhanced analytical capability (exemplified in MT PASA Rule Change proposals, for instance)",Paul McArdle,15-08-2019 12:29:00 PM,Areas of deeper analysis,"The summary of the news ""Transitional challenges require greatly enhanced analytical capability (exemplified in MT PASA Rule Change proposals, for instance)"" posted at 15-08-2019 12:29:00 PM is: On 14th August 2019, discussions were conducted in Sydney with the Australian Energy Market Commission (AEMC) regarding two rule change proposals by ERM Power aimed at improving the Australian Energy Market Operator's (AEMO) MT PASA process. The proposals include enhancing data transparency, extending the methodology from deterministic to probabilistic processes, and increasing the time range covered by MT PASA from two to three years to align with the Retailer Reliability Obligation. The proposed changes are intended to boost analytical capability to deal with transitional challenges in the energy sector. The AEMC is considering these changes to support wholesale and retail market participants. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Timeframe of the event impact on the electricity_market is: Uncertain. Its root_cause is: Needs for improved transparency and methodology in energy management processes. Its accident scale is: Unknown. Its dates are: 14th August 2019 (meeting conducted), 21st August 2019 (next event planned). Its affected region is: Australia. Its affected key users are: Australian Energy Market Operator (AEMO), wholesale and retail electricity market participants. Its cause type is: Policy initiative. Its causes are: Calls for more transparent data, methodical insights for energy transition, and enhanced analytical capabilities."
5 FAQs we’re asked about the Generator Report Card (for discussion at AIE this evening),Paul McArdle,14-08-2019 11:52:00 AM,Areas of deeper analysis,"The summary of the news ""5 FAQs we’re asked about the Generator Report Card (for discussion at AIE this evening)"" posted at 14-08-2019 11:52:00 AM is: The news article discusses the presentation given by Jonathon Dyson of Greenview Strategic Consulting and another co-author regarding the Generator Report Card at an event organized by the Australian Institute of Energy. The Generator Report Card, released on 31st May 2019, encompasses a detailed analysis of the last 20 years of generation history in the National Electricity Market (NEM) and anticipates future trends. It addresses reasons for the report's development, including the 20-year milestone of the NEM, confusion and misunderstandings in the industry, the need for intensive R&D, and natural curiosity. The report contains significant analysis, with its audience spanning government departments, market bodies, direct NEM participants, and various stakeholders. The challenges of data fit-for-purpose from AEMO’s MMS database in preparing the report are noted. It also provides guidance on accessing the Generator Report Card. Its relevance level is: Level 3. Its category is: Energy policy. Its timeframe of the event impact on the electricity market is: Unknown. Its root cause is: Comprehensive analysis for educational and strategic purposes. Its accident scale is: None. Its date is: 14-08-2019. Its affected region is: National Electricity Market (NEM), Australia. Its affected key users are: Government departments, market bodies, NEM participants, and other stakeholders. Its cause type is: Analysis and reporting. Its causes are: 20-year milestone of NEM, confusion and misunderstanding in the industry, R&D needs, curiosity, data analysis challenges."
Initial thoughts and questions about last Friday’s under-frequency load shedding in Great Britain,Paul McArdle,12-08-2019 02:17:00 PM,Areas of deeper analysis,"The summary of the news ""Initial thoughts and questions about last Friday’s under-frequency load shedding in Great Britain"" posted at 12-08-2019 02:17:00 PM is: On August 9, 2019, Great Britain experienced an under-frequency load shedding event as automatic systems were triggered due to a rapid drop in electricity generation. The sequence of events included the Little Barford CCGT plant and Hornsea Wind Farm going offline, reportedly due to a lightning strike, causing a loss of approximately 1,900 MW of power. This led to a frequency drop below 49 Hz that activated load shedding protocols. The National Grid and regulatory body Ofgem initiated investigations into the event to understand its causes and implications fully. The public and media showed considerable interest in identifying the contributing factors to prevent future occurrences; Its relevance level is: Level 2. Its category is: Grid frequency issues. Its Timeframe of the event impact on the electricity_market is: Immediate to short-term. Its root_cause is: Sudden generation loss due to a lightning strike. Its accident scale is: Significant, impacting widespread areas in England and Wales. Its dates are: 09-08-2019. Its affected region is: Great Britain, particularly England and Wales. Its affected key users are: General public and industries depending on continuous power supply. Its cause type is: External natural event (lightning strike). Its causes are: Lightning strike, loss of generation at Little Barford CCGT, loss of generation at Hornsea Wind Farm, automated load shedding due to frequency drop."
"Calculated level of inertia in the South Australian grid, supplied by synchronous generation plant",Paul McArdle,12-08-2019 07:54:00 AM,2016 - 28th September - State-Wide Blackout in South Australia,"The summary of the news ""Calculated level of inertia in the South Australian grid, supplied by synchronous generation plant"" posted at 12-08-2019 07:54:00 AM is: The article discusses a recent significant automated under-frequency load shedding event in Great Britain that prompted discussions about system security in the Australian National Electricity Market (NEM), particularly focusing on the level of inertia provided by synchronous generation in South Australia. The Generator Report Card analyzed how instantaneous levels of inertia in the SA grid were calculated, especially during the state-wide blackout on September 28, 2016, stressing the importance of system frequency and contrasting it with similar challenges faced in the UK. The discussions aim to explore contributing factors to grid instability as well as to encourage dialogue around system security and the insights from the Generator Report Card.; Its relevance level is: Level 2 (Relevant). Its category is: Grid frequency issues. Its timeframe of the event impact on the electricity_market is: Unknown. Its root_cause is: System frequency issues in the grid. Its accident scale is: State-wide. Its dates are: 12-08-2019. Its affected region is: South Australia. Its affected key users are: Unknown. Its cause type is: System instability. Its causes are: Automated under-frequency load shedding event, system frequency challenges, synchronous generation inertia evaluation."
