title,author,date,topic,classified_content
AEMO forecasts new record minimum Operational Demand (NEM-wide) on Sunday 17th October,Paul McArdle,16/10/2021 14:01,Spring 2021 in the NEM,"The summary of the news ""AEMO forecasts new record minimum Operational Demand (NEM-wide) on Sunday 17th October"" posted at 16-10-2021 02:01:00 PM is: The Australian Energy Market Operator (AEMO) forecasts a new record low level of operational demand across the National Electricity Market (NEM) for Sunday, 17th October 2021. Previously, the lowest recorded demand occurred on Sunday, 3rd October 2021. This anticipated drop in demand is due to a range of factors, including increased rooftop solar generation and overall mild weather conditions, which often lead to lower electricity consumption. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Timeframe of the event impact on the electricity_market is: Short-term, primarily affecting the day of the forecasted low demand. Root_cause is: Increased renewable energy generation, specifically from rooftop solar, and mild weather conditions leading to reduced electricity consumption. Its accident scale is: Unknown. Its dates are: 17-10-2021. Its affected region is: National Electricity Market (NEM) in Australia. Its affected key users are: Unknown. Its cause type is: Systemic. Its causes are: Increased rooftop solar generation and mild weather conditions resulting in reduced electricity demand."
Large Solar production in QLD on Saturday 16th October crushed between Rooftop PV and Coal,Paul McArdle,16/10/2021 12:57,Spring 2021 in the NEM,"The summary of the news ""Large Solar production in QLD on Saturday 16th October crushed between Rooftop PV and Coal"" posted at 16-10-2021 12:57:00 PM is: On October 16, 2021, the Queensland region of the National Electricity Market (NEM) experienced a significant decline in trading prices, reaching as low as –$1,000/MWh since the morning. The low prices were due to a combination of large solar production, limited demand, and existing coal generation. This led to the curtailment of almost all large solar plant supply in Queensland and similarly affected wind farms, except for limited gas and hydro generators. The situation also highlighted the impact of changes in the dispatch process since April 2021 and the lack of influence from the Five Minute Settlement mechanism in preventing low price occurrences.; Its relevance level is: Level 1 (Most Relevant). Its category is: Extreme weather, turbine/generator failures, grid/system instability, fuel supply issues (coal, gas), coal-fired policies, gas pipeline failures. Timeframe of the event impact on the electricity_market is: Immediate and short-term impact. Its root_cause is: Overproduction of solar energy combined with limited demand. Its accident scale is: Unknown. Its dates are: 16-10-2021. Its affected region is: Queensland, Australia. Its affected key users are: Utility-scale solar and wind energy producers. Its cause type is: Market and operational dynamics. Its causes are: Overproduction of solar energy, low demand in NEM, operational constraints from existing coal and market dispatch processes."
Discussion at AIE Brisbane on 2nd Dec 2021 – Early insights on Five Minute Settlement,Paul McArdle,14/10/2021 19:14,2021-10-01 Five Minute Settlement,"The summary of the news ""Discussion at AIE Brisbane on 2nd Dec 2021 – Early insights on Five Minute Settlement"" posted at 14-10-2021 07:14:00 PM is: The news discusses a presentation at the Australian Institute of Energy (AIE) in Brisbane on December 2, 2021, focusing on preliminary insights gained from the implementation of the Five Minute Settlement (5MS) in the Australian electricity market. The discussion is part of the GenInsights21 report compilation, which analyses changes in bidding practices among QLD coal generators and VIC solar and wind generators before and after the implementation of 5MS. The insights consider various aspects such as bid volumes, dispatch processes, and price outcomes. The event offers an opportunity for attendees to access findings prior to the official report release. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its Timeframe of the event impact on the electricity_market is: Medium-term as it examines the impacts of policy implementation over time. Its root_cause is: Implementation of Five Minute Settlement in the electricity market. Its accident scale is: Unknown. Its dates are: October 2, 2021 (retrospective analysis and December 2, 2021 (discussion date)). Its affected region is: Primarily Queensland (QLD) and Victoria (VIC). Its affected key users are: Electricity market participants, including coal and renewable generators. Its cause type is: Market reform and operational change. Its causes are: Changes in bidding behavior and market dynamics due to the Five Minute Settlement policy."
"Perhaps some early changes with Bid Strategy, with Five Minute Settlement",Paul McArdle,14/10/2021 11:36,2021-10-01 Five Minute Settlement,"The summary of the news ""Perhaps some early changes with Bid Strategy, with Five Minute Settlement"" posted at 14-10-2021 11:36:00 AM is: The article discusses changes in bidding patterns in response to the Five Minute Settlement, particularly in Queensland's coal generators and Victoria's wind and solar plants. It highlights a reduction in volume bid in higher price ranges for coal generators and an increase in energy-constrained volumes offered by wind and solar plants. These observations suggest potential adaptations to new market structures, but deeper analysis is needed to confirm these trends. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Unknown. Its root_cause is: Transition to Five Minute Settlement. Its accident scale is: Unknown. Its dates are: 1st October 2021 - 14th October 2021. Its affected region is: Queensland and Victoria, Australia. Its affected key users are: Unknown. Its cause type is: Market structure change. Its causes are: Introduction of Five Minute Settlement, Market adjustments, Bid strategy changes."
"Yes, those high sensitivity price forecasts Wednesday afternoon were real – looking forward to Thursday 14th October 2021 for SA region! (Part 1)",Paul McArdle,13/10/2021 20:10,Spring 2021 in the NEM,"The summary of the news ""Yes, those high sensitivity price forecasts Wednesday afternoon were real – looking forward to Thursday 14th October 2021 for SA region! (Part 1)"" posted at 13-10-2021 08:10:00 PM is: The article reports on the high sensitivity price forecasts observed in the South Australian (SA) electricity market on October 13, 2021, as reflected by the software tools used by large energy users for demand response. The changes in the pricing mechanism post-1st October 2021 and the subsequent updates to software products like ez2view and deSide ® have left some customers re-familiarizing themselves with the new system. The article notes that software accurately displayed Australian Energy Market Operator (AEMO) data and promises further exploration in a subsequent part; Its relevance level is: Level 3. Its category is: Energy policy. Its Timeframe of the event impact on the electricity_market is: Short-term, as it pertains to the immediate effects observed on October 13, 2021, with potential implications for the following days. Its root_cause is: Changes in the pricing mechanism and related software updates. Its accident scale is: Unknown. Its dates are: 13-10-2021. Its affected region is: South Australia (SA). Its affected key users are: Large energy users participating in the SA market through demand response. Its cause type is: System change. Its causes (a summarized list of cause events) are: Transition to Five Minute Settlement (5MS) and resultant software updates."
TransGrid releases ‘Energy Vision’ – their modelled results on a clean energy future for Australia,Paul McArdle,13/10/2021 9:48,Areas of deeper analysis,"The summary of the news ""TransGrid releases ‘Energy Vision’ – their modelled results on a clean energy future for Australia"" posted at 13-10-2021 09:48:00 AM is: TransGrid has unveiled its 'Energy Vision', detailing six modeled scenarios for Australia's clean energy future in partnership with CSIRO, ClimateWorks, and Brattle Group. The report highlights a need for planning across diverse future scenarios to ensure a resilient and flexible energy system. It suggests that, under current trends, around 7 gigawatts of coal capacity will exit the national electricity market by 2030, potentially disappearing entirely by 2032 under deep decarbonisation scenarios. This transition could lead to Australia achieving 91% renewable energy by 2030. TransGrid emphasizes that the growth of renewables is challenging the economic viability of aging coal generators, suggesting a likelihood of early coal withdrawal. The company aims to prepare for all potential scenarios to maintain service under evolving conditions. Its relevance level is: Level 3. Its category is: Energy policy. Its timeframe of the event impact on the electricity market is: Long-term, focusing on developments up to 2032 and beyond. Its root cause is: Transition planning for reducing reliance on coal in favor of renewable energy sources. Its accident scale is: Unknown. Its dates are: 13-10-2021. Its affected region is: Australia. Its affected key users are: Energy producers, particularly coal-reliant generators, and broader electricity market stakeholders. Its cause type is: Strategic planning due to environmental and economic imperatives. Its causes are: The need to adapt to more renewable energy sources, economic challenges for coal generators, and policy directions toward decarbonisation."
"Re-starting compilation of GenInsights21, for release December 2021",Paul McArdle,12/10/2021 14:07,Announcements,"The summary of the news ""Re-starting compilation of GenInsights21, for release December 2021"" posted at 12-10-2021 02:07:00 PM is: The article announces the re-start of the development of the GenInsights21 report, due for release in December 2021. The report compilation was delayed due to prioritizing client requirements, preparation workload for the Five Minute Settlement, and distractions from market volatility in Q2 2021. It is expected to include analytical components covering topics such as wind diversity, renewable development history in the NEM, and many appendices exploring various aspects of market transitions, including coal plant performance and bidding behavior. Interested parties are invited to pre-order the report.; Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Unknown. Its root_cause is: Delay in report preparation due to market analysis and five-minute settlement workload. Its accident scale is: Unknown. Its dates are: 12-10-2021 02:07:00 PM. Its affected region is: Australia. Its affected key users are: Unknown. Its cause type is: Report preparation delay and market conditions. Its causes are: Higher priority tasks, client requirements, preparation for Five Minute Settlement, market volatility in Q2 2021."
Severe Weather Season Outlook – 2021/22,Ben Domensino,12/10/2021 12:35,Summer 2021-22 in the NEM,"The summary of the news ""Severe Weather Season Outlook – 2021/22"" posted at 12-10-2021 12:35:00 PM is: The article provides an outlook for Australia’s severe weather season for the 2021/22 period, highlighting key climate influences such as the Indian Ocean Dipole (IOD) and the El Niño–Southern Oscillation (ENSO). With no strong climate drivers currently affecting the region, local sea surface temperature anomalies and the potential development of a weak La Niña are expected to predominantly influence weather patterns. The season is predicted to be warmer than last, but not as extreme as the 2019/20 period. Increased rain, thunderstorms, and tropical cyclone activity, particularly in northern Australia, are anticipated, while bushfire risks will rise predominantly in eastern regions with earlier prolific grass growth. Strong wind events are less likely in southern Australia until at least the end of the year due to positive Southern Annular Mode phases. The weak La Niña, if it forms, is expected to be brief, lasting until January or February, potentially impacting weather patterns into early 2022. Its relevance level is: Level 3. Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Throughout the 2021/22 severe weather season (October 2021 to April 2022). Its root_cause is: Neutral to weak climate drivers, including a weak La Niña and local sea surface temperature anomalies. Its accident scale is: Unknown. Its dates are: 12-10-2021. Its affected region is: Australia, particularly northern and eastern regions. Its affected key users are: Unknown. Its cause type is: Climatic and meteorological conditions. Its causes are: Neutral ENSO conditions shifting toward a weak La Niña, weakening negative IOD, potential positive SAM phases, sea surface temperature anomalies."
"Recovery continues, at Victoria Big Battery",Paul McArdle,11/10/2021 13:19,2021 - 30th July - Fire at Victoria Big Battery,"The summary of the news ""Recovery continues, at Victoria Big Battery"" posted at 11-10-2021 01:19:00 PM is: The Victoria Big Battery is showing signs of recovery following the fire incident that occurred in July 2021. Recent data suggests increased activity in the battery's operations, highlighted by significant milestones, including new pricing structures and full capacity offerings. This indicates progress towards full readiness for the upcoming summer 2021-22 demand. Its relevance level is: Level 1. Its category is: Grid/system instability. Its timeframe of the event impact on the electricity_market is: Expected improvement in readiness by summer 2021-22. Its root_cause is: Fire incident at the Victoria Big Battery in July 2021. Its accident scale is: Unknown. Its dates are: 11-10-2021. Its affected region is: Victoria, Australia. Its affected key users are: Unknown. Its cause type is: Equipment failure. Its causes are: Fire incident in July 2021, subsequent recovery and operational adjustments."
AEMO releases Incident Report on 25th May 2021 event emanating from Callide C4,Paul McArdle,8/10/2021 9:34,"2021 - 25th May - Callide C4 Explosion, Fire and Outage","The summary of the news ""AEMO releases Incident Report on 25th May 2021 event emanating from Callide C4"" posted at 08-10-2021 09:34:00 AM is: The Australian Energy Market Operator (AEMO) has published an Incident Report detailing the events of May 25, 2021, when a malfunction at the Callide C4 power station triggered a series of outages across multiple units, leading to Under-Frequency Load Shedding (UFLS). The Callide C4 unit remains offline for repairs and is not expected to resume operations until early 2023. This report offers insights into the causes and consequences of the event.; Its relevance level is: Level 1. Its category is: turbine/generator failures. Its timeframe of the event impact on the electricity_market is: From May 25, 2021, until early 2023. Its root_cause is: A malfunction and explosion at the Callide C4 power station. Its accident scale is: Unknown. Its dates are: 25th May 2021. Its affected region is: Unknown. Its affected key users are: Unknown. Its cause type is: Technical failure. Its causes (a summarized list of cause events) are: Generator failure, subsequent tripping of multiple units, leading to grid instability and UFLS."
Initial look at the latency of all rebids,Paul McArdle,7/10/2021 13:55,Areas of deeper analysis,"The summary of the news ""Initial look at the latency of all rebids"" posted at 07-10-2021 01:55:00 PM is: The article discusses the examination of latency in rebids within the National Electricity Market (NEM) following the transition to Five Minute Settlement. Over 21 months and nearly 10,000,000 rebids at the Australian Energy Market Operator (AEMO) were analyzed, revealing a significant number of rebids submitted beyond the 'Gate Closure' of 60 seconds prior to the dispatch interval. This resulted in delays for some bids, affecting their consideration in the dispatch process. Additionally, the study found spikes in bids at specific times, likely due to automated algorithms. The data raises further questions for future analysis as part of ongoing projects in the energy market. Its relevance level is: Level 2 (Relevant). Its category is: Market reactions. Its timeframe of the event impact on the electricity market is: Ongoing issue recognized following Five Minute Settlement implementation. Its root_cause is: 'Gate Closure' time limit for rebids and latency in data availability. Its accident scale is: Unknown. Its dates are: 07-10-2021. Its affected region is: Australian National Electricity Market. Its affected key users are: Electricity market participants utilizing rebids. Its cause type is: System process limitation and market rule effects. Its causes are: Late submission of rebids due to system's 'Gate Closure' rule and latency in receiving data from AEMO."
AEMC proposes PFR to remain mandatory–and big changes to causer-pays,Marcelle Gannon,6/10/2021 6:54,Energy Transition,"The summary of the news ""AEMC proposes PFR to remain mandatory–and big changes to causer-pays"" posted at 06-10-2021 06:54:00 AM is: The Australian Energy Market Commission (AEMC) has released a draft determination to continue the mandatory Primary Frequency Response (PFR) arrangements and overhaul the causer-pays process for regulation Frequency Control Ancillary Services (FCAS) costs. This involves introducing a “double-sided causer-pays” scheme to provide incentives for better primary frequency control and reward positive performance. The changes aim to optimize frequency control, efficient use of regulation FCAS, and incentivize efficient investment and operation. AEMO is expected to consult on replacing the causer-pays procedure within nine months and implement it 18 months post-rule commencement; Its relevance level is: Level 2. Its category is: Grid frequency issues. The timeframe of the event impact on the electricity market is: Unknown. The root cause is: The need for optimized frequency control and efficient investment in response to the changing power system dynamics with increased renewable energy. Its accident scale is: Unknown. Its dates are: 06-10-2021. Its affected region is: Australia. Its affected key users are: Generator operators and electricity market participants. Its cause type is: Policy change. Its causes are: Continuing existing mandatory PFR, overhauling causer-pays process, incentivizing investments in primary frequency control, optimizing frequency control and efficient use of regulation FCAS."
Big Trouble For Bad Installers As Clean Energy Regulator Shows Its Teeth,Ronald Brakels,5/10/2021 12:06,Energy Transition,"The summary of the news ""Big Trouble For Bad Installers As Clean Energy Regulator Shows Its Teeth"" posted at 05-10-2021 12:06:00 PM is: This article discusses the major regulatory changes announced by the Clean Energy Regulator (CER) to improve the quality of rooftop solar installations in Australia. The CER will assume responsibility for accrediting solar installers, enforce strict compliance measures, and ensure higher quality components through rigorous testing. The aim is to eliminate substandard installations and prevent unethical practices like ""phoenixing."" These reforms are anticipated to enhance consumer satisfaction and support quality installers by reducing competition from inferior services. Despite some resistance to implementing compulsory inspections, the overall changes promise a positive shift for the solar industry.; Its relevance level is: Level 3. Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Longer-term, as it drives gradual improvement in installation quality. Its root_cause is: The need to address widespread concerns about low-quality solar installations and regulatory shortcomings. Its accident scale is: Unknown. Its dates is: 05-10-2021. Its affected region is: Australia. Its affected key users is: Residential and commercial solar power consumers. Its cause type is: Regulatory reform. Its causes is: Concerns over defective installations, misuse of accreditation, safety, and quality issues."
"Price Volatility continues in QLD on 4th October 2021, under Five Minute Settlement",Paul McArdle,4/10/2021 19:38,Spring 2021 in the NEM,"The summary of the news ""Price Volatility continues in QLD on 4th October 2021, under Five Minute Settlement"" posted at 04-10-2021 07:38:00 PM is: The article discusses the recent price volatility in Queensland's electricity market following the implementation of the Five Minute Settlement. On 4th October 2021, there were three price spikes in the region, with the first spike reaching $15,100/MWh. Several factors contributed to this volatility, including a significant reduction in solar PV contributions from a midday peak due to high temperatures and a subsequent increase in demand. Also, the dispatch/trading price at 17:55 was $1,000/MWh, influenced by market behavior changes post-transition to the Five Minute Settlement. The article notes that while price predictions aid in encouraging market response, actual results may differ. Its relevance level is: Level 2 (Relevant). Its category is: Market reactions. Its Timeframe of the event impact on the electricity_market is: Short-term, immediate impact. Its root_cause is: Transition to Five Minute Settlement and high temperatures affecting demand. Its accident scale is: Unknown. Its dates are: 01-10-2021 and 04-10-2021. Its affected region is: Queensland (QLD). Its affected key users are: Unknown. Its cause type is: Market and environmental factors. Its causes are: Implementation of Five Minute Settlement, high temperatures, reduction in solar PV contributions, market behavior changes."
The slide continues – demand in NSW lower still on Monday 4th October 2021,Paul McArdle,4/10/2021 12:50,Spring 2021 in the NEM,"The summary of the news ""The slide continues – demand in NSW lower still on Monday 4th October 2021"" posted at 04-10-2021 12:50:00 PM is: The article discusses a significant drop in electricity demand in New South Wales (NSW) on Labor Day, 4th October 2021, with the 'Scheduled Demand' hitting a low of 4,617MW at 11:15 NEM Time. This follows a trend seen in the National Electricity Market (NEM), marking the lowest demand since 19th September 2021, largely attributed to the increasing adoption of rooftop solar PV systems. This expected decline in demand was noted by AEMO during the long weekend, although it was not the lowest in NEM history. The trend reflects a historical decrease in demand since the NEM began in 1999. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity market is: Immediate (on the day of the event). Its root cause is: Increasing installation of rooftop solar PV reducing traditional grid electricity demand. Its accident scale is: Unknown. Its dates are: 04-10-2021. Its affected region is: New South Wales, Australia. Its affected key users are: Unknown. Its cause type is: Technological advancement and consumer behavior changes. Its causes are: Adoption of rooftop solar PV systems, public holiday in NSW leading to lower demand."
… also a new lowest point for NEM-wide demand on Sunday 3rd October 2021,Paul McArdle,3/10/2021 13:58,Spring 2021 in the NEM,"The summary of the news ""also a new lowest point for NEM-wide demand on Sunday 3rd October 2021"" posted at 03-10-2021 01:58:00 PM is: The article reports a new record low for both Scheduled and Operational Demand across the National Electricity Market (NEM) as of October 3rd, 2021. The Scheduled Demand reached a lowest point of 13,273MW, and Operational Demand fell to 13,972MW, indicating a significant decline in electricity usage due to factors such as increased rooftop PV generation. AEMO confirmed these records through updates on social media, emphasizing a continuation of trends seen in previous months.; Its relevance level is: Level 3. Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Immediate, as it reflects current demand conditions. Its root_cause is: Increased rooftop PV installations leading to reduced demand from the grid. Its accident scale is: Unknown, as this is not an accident but a reduction in demand. Its dates are: 03-10-2021. Its affected region is: National Electricity Market (Australia). Its affected key users are: Unknown. Its cause type is: Reduction in electricity demand. Its causes are: Record low Scheduled and Operational Demand levels confirmed by AEMO."
New low point for minimum demand (not artificially suppressed) in QLD on Sunday 3rd October 2021,Paul McArdle,3/10/2021 13:15,Spring 2021 in the NEM,"The summary of the news ""New low point for minimum demand (not artificially suppressed) in QLD on Sunday 3rd October 2021"" posted at 03-10-2021 01:15:00 PM is: On Sunday, October 3, 2021, the Queensland region of Australia's National Electricity Market (NEM) recorded a new low for minimum demand, with scheduled demand reaching 3,672MW at the 11:10 dispatch/trading interval. This is noteworthy excluding the artificial demand suppression from the Callide C4 incident in May 2021. Historical data from AEMO shows a previous low of 3,889MW in August 2020, and 3,712MW in September 2020. AEMO has confirmed the new operational demand low as 3,784MW for the half-hour ending 11:30, despite earlier exclusions of load shedding effects. The decline in minimum demand is startling, considering past demand increases due to factors like the upstream compression of coal seam gas (CSG) for LNG exports. Its relevance level is: Level 3. Its category is: residential satisfaction. Its timeframe of the event impact on the electricity_market is: Short to medium term, mainly affecting market dynamics for a few days. Its root_cause is: Decrease in electricity demand during a particular interval in the region. Its accident scale is: Unknown. Its dates are: 03-10-2021. Its affected region is: Queensland (QLD), Australia. Its affected key users are: General electricity consumers and stakeholders in the electricity market. Its cause type is: Demand fluctuation. Its causes are: Low electricity consumption observed in NEM's QLD region leading to a recorded reduction in minimum demand figures."
A first view of bids under Five Minute Settlement,Paul McArdle,2/10/2021 15:28,2021-10-01 Five Minute Settlement,"The summary of the news ""A first view of bids under Five Minute Settlement"" posted at 02-10-2021 03:28:00 PM is: The article discusses the initial analysis of the Five Minute Settlement (5MS) bidding data available from October 1, 2021, highlighting observations from the new bidding structure in the National Electricity Market (NEM). It emphasizes that though there has been no radical shift in volume allocations, certain bidding behaviors, such as ""race to the floor"" at the end of trading periods, persisted. This is exemplified by a price spike to the Market Price Cap of $15,100/MWh, followed by a drop to –$1,000/MWh. It concludes with a retrospective analysis of bidding behaviors from September 30, indicating continued bid manipulation within portfolio constraints. Its relevance level is: Level 2 (Relevant). Its category is: market reactions. Its timeframe of the event impact on the electricity_market is: short-term. Its root_cause is: implementation of the Five Minute Settlement. Its accident scale is: Unknown. Its dates are: 30-09-2021 to 01-10-2021. Its affected region is: Queensland (QLD) in the National Electricity Market. Its affected key users are: Registered Participants in the NEM. Its cause type is: Market structural change. Its causes are: Introduction of the Five Minute Settlement, continued influence of bid behaviors like ""race to the floor,"" and handling of price spikes and drops."
Five Minute Settlement has commenced … but beware some tripwires!,Paul McArdle,1/10/2021 1:06,2021-10-01 Five Minute Settlement,"The summary of the news ""Five Minute Settlement has commenced … but beware some tripwires!"" posted at 01-10-2021 01:06:00 AM is: This article discusses the commencement of the Five Minute Settlement (5MS) rule in Australia's National Electricity Market (NEM) on 1st October 2021. This change marks a significant milestone in the market, transitioning the settlement period from 30-minute to 5-minute intervals, thereby promoting more accurate price signals and operational efficiency. However, the article also warns of potential ""tripwires"" that could challenge market participants, such as invisible 5-minute trading periods and forecast inaccuracies. Investments from stakeholders, including software and operational adjustments, are highlighted as part of the preparation for this transition. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. The timeframe of the event impact on the electricity market is: Immediate and ongoing. Its root cause is: Regulatory changes in market settlement times. Its accident scale is: Unknown. Its dates are: Same as the main date, 01-10-2021. Its affected region is: Australia, particularly regions within the NEM. Its affected key users are: Market participants, electricity traders, software providers. Its cause type is: Policy change. Its causes are: Implementation of the 5MS rule in the NEM, preparation for market transition, potential forecast and operational challenges, and adjustments in market software and strategies."
Callide C4 now not due back online until 1st February 2023,Paul McArdle,29/09/2021 11:29,"2021 - 25th May - Callide C4 Explosion, Fire and Outage","The summary of the news ""Callide C4 now not due back online until 1st February 2023"" posted at 29-09-2021 11:29:00 AM is: The return-to-service date for the Callide C4 unit has been delayed once more to 1st February 2023, following an initial report expecting it to be operational by December 2022. This delay follows the catastrophic explosion, fire, and outage that began on 25th May 2021. The change in timeline is highlighted in the MT PASA DUID Availability widget and represents a significant shift in expectations for the unit's availability; Its relevance level is: Level 1 (Most Relevant). Its category is: turbine/generator failures. Its timeframe of the event impact on the electricity market is: Extended until at least 1st February 2023. Its root cause is: Explosion, fire, and resulting damage to the Callide C4 unit. Its accident scale is: Unknown. Its dates are: 29-09-2021. Its affected region is: Queensland, Australia. Its affected key users are: Unknown. Its cause type is: Mechanical failure. Its causes are: Explosion and fire leading to extended repair timeline."
What does ‘next day public’ data show us about Tuesday’s re-start of operations at Victoria Big Battery,Paul McArdle,29/09/2021 11:06,2021 - 30th July - Fire at Victoria Big Battery,"The summary of the news ""What does ‘next day public’ data show us about Tuesday’s re-start of operations at Victoria Big Battery"" posted at 29-09-2021 11:06:00 AM is: The article discusses the restart of operations at the Victoria Big Battery following a release by Energy Safe Victoria and an analysis of the Australian Energy Market Operator's (AEMO) ""Next Day Public"" data. It highlights how the battery rebid itself to discharge 30MW during a specific half-hour period, alongside noting charging periods and the challenges in isolating the increased availability's effect due to the generator capacity's brief and relatively small nature. The insights are gathered from various tools, including the 'ez2view' software. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Timeframe of the event impact on the electricity market is: Short-term and situational, mainly related to immediate operational adjustments. Its root cause is: Restart of operations and regulatory reporting. Its accident scale is: Unknown. Its dates are: 28-09-2021. Its affected region is: Victoria, Australia. Its affected key users are: Market participants utilizing the battery for energy storage and discharge. Its cause type is: Operational adjustments following regulatory oversight. Its causes are: The need for operational transparency and adjustment following a report by Energy Safe Victoria and the subsequent use of AEMO's public data to analyze battery operations."
Victoria Big Battery restarts operations following EnergySafe Victoria report,Paul McArdle,28/09/2021 16:59,2021 - 30th July - Fire at Victoria Big Battery,"The summary of the news ""Victoria Big Battery restarts operations following EnergySafe Victoria report"" posted at 28-09-2021 04:59:00 PM is: The Victoria Big Battery, which was offline since a fire on 30th July 2021, has restarted operations shortly after an Energy Safe Victoria report found that a cooling system leak caused the fire. With the site's modifications complete, the facility is cleared to resume commissioning. Initial operations began ahead of the anticipated schedule with no market bids prior to the report's release. Discrepancies in the operating status reflect significant dynamics in the Victorian market.; Its relevance level is: Level 1 (Most Relevant). Its category is: turbine/generator failures. Its Timeframe of the event impact on the electricity market is: Short-term impact during recommissioning, likely to stabilize as operations normalize. Its root cause is: Cooling system leak. Its accident scale is: Unknown. Its dates are: 28-09-2021 for the recommencement; 30-07-2021 for the initial fire incident. Its affected region is: Victoria, Australia. Its affected key users are: Unknown. Its cause type is: Technical failure. Its causes are: Cooling system leak leading to the fire."
AEMO publishes Final Report on 24th January 2021 (total loss of SCADA systems),Paul McArdle,27/09/2021 20:00,2021-01-24 - total loss of SCADA data,"The summary of the news ""AEMO publishes Final Report on 24th January 2021 (total loss of SCADA systems)"" posted at 27-09-2021 08:00:00 PM is: The article discusses the Australian Energy Market Operator's (AEMO) final report on the significant incident of total SCADA (Supervisory Control and Data Acquisition) system loss that occurred on 24th January 2021. The final report was published on 27th September 2021, following a preliminary report shared in February. This event was critical in understanding the impact on electricity market operations due to the SCADA system's failure, which is vital for monitoring and controlling utilities. The comprehensive review highlights the chronology of events and findings to prevent future occurrences.; Its relevance level is: Level 1 (Most Relevant). Its category is: Grid/system instability. Timeframe of the event impact on the electricity_market is: January 2021 to an unspecified future date as it depends on subsequent improvements and policy implementation. Its root_cause is: Total loss of SCADA systems on 24th January 2021. Its accident scale is: Unknown. Its dates are: 24-01-2021. Its affected region is: Likely Australia, as AEMO is the key operator within the country. Its affected key users are: Unknown. Its cause type is: System failure. Its causes are: Total loss of SCADA systems which are crucial for real-time data acquisition and control functions in the energy sector."
Enabling FCAS at Musselroe Wind Farm – Information Session this Wednesday 29th Sept (15:00-16:30),Paul McArdle,27/09/2021 19:42,Announcements,"The summary of the news ""Enabling FCAS at Musselroe Wind Farm – Information Session this Wednesday 29th Sept (15:00-16:30)"" posted at 27-09-2021 07:42:00 PM is: The announcement discusses an upcoming information session about enabling Frequency Control Ancillary Services (FCAS) at Musselroe Wind Farm. It highlights the evolving landscape for FCAS and its growing importance in the energy market. The article references previous FCAS initiatives at Hornsdale 2 Wind Farm and details the involvement of various stakeholders like ARENA and AEMO in ongoing trials to explore the feasibility and economic viability of wind farms providing ancillary services. The session aims to elaborate on wind farms' role in grid stability, offering a potential new revenue stream and contributing to electricity network reliability.; Its relevance level is: Level 2. Its category is: Grid frequency issues. Its Timeframe of the event impact on the electricity_market is: Medium-term, depending on results from ongoing trials and implementation. Its root_cause is: Exploration of new revenue streams and technological feasibility for wind farms in providing FCAS. Its accident scale is: Unknown. Its dates is: 29-09-2021. Its affected region is: Australia, primarily focusing on the Musselroe Wind Farm. Its affected key users is: Wind farms and stakeholders in renewable energy sectors. Its cause type is: Technological and economic exploration. Its causes is: Trial efforts to evaluate wind farms' potential in FCAS provision and its commercial sense."
"With ‘Minimum Demand’ plunging across mainland regions, AEMO initiates new Market Notices relating to Rooftop PV",Paul McArdle,26/09/2021 17:30,Energy Transition,"The summary of the news ""With ‘Minimum Demand’ plunging across mainland regions, AEMO initiates new Market Notices relating to Rooftop PV"" posted at 26-09-2021 05:30:00 PM is: The Australian Energy Market Operator (AEMO) has introduced a new market notification framework to address the challenges posed by increasing rooftop solar photovoltaic (PV) exports and their impact on minimum demand levels, particularly highlighted by recent events in South Australia. This framework aims to enhance transparency and system security by forecasting potential contingency or minimum system load events, advising on actions taken, and potentially curtailing rooftop solar PV as a last resort. The notification system consists of three steps similar to those used for notifying low electricity reserves. AEMO's new measures aim to support longer-term solutions for better integrating rooftop solar PV and flexible loads into the energy system. Its relevance level is: Level 3. Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Ongoing as it relates to continuous system operation conditions. Its root_cause is: Increase in rooftop solar PV exports leading to lower minimum demand. Its accident scale is: Unknown. Its dates are: 26-09-2021. Its affected region is: South Australia. Its affected key users are: Rooftop solar PV system operators. Its cause type is: Energy generation and demand balance issue. Its causes are: High rooftop solar PV exports, challenging system operating conditions."
