title,author,date,topic,classified_content
Know of a talented young electricity-sector engineer (a future international Cornwall scholar)?,Paul McArdle,30-06-2015 12:41:00 PM,Areas of deeper analysis,"The summary of the news ""Know of a talented young electricity-sector engineer (a future international Cornwall scholar)?"" posted at 30-06-2015 12:41:00 PM is: The article discusses the E.S. Cornwall Memorial Scholarship, which provides international experience opportunities for young engineers in the electricity sector. The scholarship aims to benefit both the engineers and the Australian electricity supply industry through the skills and insights gained from abroad. The University of Queensland, along with the Scholarship Advisory Committee, is accepting applications for the next round until July 31, 2015, with a briefing session scheduled for July 16, 2015; Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. The timeframe of the event impact on the electricity_market is: Unknown. The root_cause is: Unknown. The accident scale is: Unknown. The dates are: 30-06-2015 12:41:00 PM, 31-07-2015, 16-07-2015. The affected region is: Australia. The affected key users are: Aspiring young engineers in the electricity sector. The cause type is: Scholarship program announcement. The causes are: Call for applications for international scholarship for electricity-sector engineers."
The RET Joyride,miles.prosser,24-06-2015 07:42:00 AM,Long-Term Market trends and forecasts,"The summary of the news ""The RET Joyride"" posted at 24-06-2015 07:42:00 AM is: The article examines the Renewable Energy Target (RET) policy framework in Australia since its inception, highlighting ongoing challenges and negotiations. Despite intentions to increase renewable energy generation, the policy encountered multiple reviews, a disconnect between costs and technology, and difficulties in execution. The Warburton Review was a key milestone, revealing the oversupply of electricity and unexpected downward pressure on prices. However, negotiations concerning targets for large-scale renewable energy were complicated, with eventual agreement on a 33,000 GWh target by 2020. The discussion extends to the impact on industries like aluminium smelting, which faced significant costs, and political dynamics influenced policy decisions. The RET's future remains uncertain, with ongoing debate and potential revisions. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. The timeframe of the event impact on the electricity_market is: Long-term. The root_cause is: Frequent policy reviews and changing targets, creating instability in the legislative framework. Its accident scale is: Unknown. Its dates are: 24-06-2015 07:42:00 AM. Its affected region is: Australia. Its affected key users are: Major electricity users, renewables investors, especially the aluminium industry. Its cause type is: Policy and legislative decision-making. Its causes are: Renewable Energy Target policy inconsistencies, changing targets, political negotiations, and lobbying by industry stakeholders."
Northern Power Station becomes the next domino to fall,Paul McArdle,11-06-2015 01:55:00 PM,Winter 2015 in the NEM,"The summary of the news ""Northern Power Station becomes the next domino to fall"" posted at 11-06-2015 01:55:00 PM is: The Northern Power Station in South Australia is facing closure, potentially as early as April next year, with a definitive closure by March 2018. This decision follows a recent fire outage at the station, which coincided with increased energy market volatility and concerns about renewable energy targets. The power station has been experiencing lower production volumes despite stable revenue per MWh, yet faces unsustainable maintenance costs amidst an overall decline in demand and the ongoing energy policy shifts. Its relevance level is: Level 1 (Most Relevant). Its category is: turbine/generator failures. Its timeframe of the event impact on the electricity_market is: Short-term and potentially medium-term depending on market reactions and policy changes. Its root_cause is: Unspecified maintenance costs and declining demand trends, compounded by the recent fire outage. Its accident scale is: Unknown. Its dates are: 11-06-2015, with closure slated for as early as April 2016 and no later than March 2018. Its affected region is: South Australia. Its affected key users are: Unknown. Its cause type is: Internal operations. Its causes are: Coal stockpile fire, maintenance cost issues, and lower production volumes."
"Even the liquid-fuelled plant get a run in SA this evening with Northern offline, demand higher, and wind waning",Paul McArdle,09-06-2015 09:05:00 PM,Winter 2015 in the NEM,"The summary of the news ""Even the liquid-fuelled plant get a run in SA this evening with Northern offline, demand higher, and wind waning"" posted at 09-06-2015 09:05:00 PM is: The fire and subsequent outage at the Northern power station in South Australia have caused an increase in electricity demand, which, amid reduced wind power generation, led to a reliance on gas and liquid-fueled generation, resulting in a spike in electricity prices to $589.50/MWh. The higher demand during the evening was a result of various factors including reduced behind-the-meter wind operations and potentially weather conditions and a preceding public holiday. Its relevance level is: Level 1. Its category is: Turbine/generator failures. The timeframe of the event impact on the electricity_market is: Immediate impact on the evening of the event. Its root_cause is: Outage of the Northern power station. Its accident scale is: Unknown. Its dates are: 09-06-2015. Its affected region is: South Australia. Its affected key users are: Electricity consumers. Its cause type is: Equipment failure and high demand. Its causes are: Northern power station fire, reduced wind power output, high demand due to lower behind-the-meter wind operation, and factors such as weather and recent public holiday."
The Nyngan Solar Plant reaches full output,Paul McArdle,09-06-2015 12:18:00 PM,Winter 2015 in the NEM,"The summary of the news ""The Nyngan Solar Plant reaches full output"" posted at 09-06-2015 12:18:00 PM is: The Nyngan Solar Plant, jointly developed by First Solar and AGL Energy, has reached its full operational capacity of 102MW. The plant's output increased in two significant steps on Saturday, 6th June, from 75MW at the start of the day to its full capacity later on. Concurrently, there was a price blip observed in South Australia, possibly related to ongoing issues at Alinta’s Northern brown-coal plant. Its relevance level is: Level 2. Its category is: Market reactions. Its timeframe of the event impact on the electricity_market is: Immediate to short-term. Its root_cause is: Increase in solar plant output and instability issues at a coal plant. Its accident scale is: Unknown. Its dates are: 09-06-2015; 06-06-2015. Its affected region is: South Australia, influenced by the market reactions. Its affected key users are: Unknown. Its cause type is: Operational changes and instability. Its causes are: Increase in solar output and problems at a brown-coal plant."
Is the real issue related to 5 minute dispatch and 30 minute settlement?,greg.denton,09-06-2015 07:50:00 AM,Market Reform,"The summary of the news ""Is the real issue related to 5 minute dispatch and 30 minute settlement?"" posted at 09-06-2015 07:50:00 AM is: The Australian Energy Market Commission (AEMC) is considering a rule change in the National Electricity Market (NEM) to address concerns about ""good faith bidding."" This change focuses on the timing and reliability of market participants' bids, which have reportedly led to price spikes, especially with late bidding practices. The rule change aims to prevent manipulation of wholesale prices and ensure market fairness. However, the AEMC's analysis suggests that late bidding contributes positively to price discovery and volatility management. The real issue highlighted is the impact of averaging 5-minute dispatch prices into 30-minute settlement periods, which distorts effective bidding responses and competitive demand-side actions. It's proposed that addressing these underlying market distortions could enhance competition, rather than imposing more regulatory burdens.; Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity market is: Medium-term (ongoing debate with potential long-term implications). Its root cause is: Market design issues related to bid timing and settlement periods. Its accident scale is: Unknown. Its dates are: 09-06-2015. Its affected region is: Australia. Its affected key users are: Market participants in the National Electricity Market (NEM). Its cause type is: Policy and regulatory debate. Its causes are: Bid timing irregularities, price settlement averaging issues, concerns about wholesale pricing manipulations."
Winter 2015 in the NEM,Paul McArdle,03-06-2015 10:32:00 AM,Uncategorized,"The summary of the news ""Winter 2015 in the NEM"" posted at 03-06-2015 10:32:00 AM is: The article compiles posts related to the winter of 2015 in the National Electricity Market (NEM), focusing on electricity market dynamics during this period; Its relevance level is: Level 3 (Less Relevant). Its category is: Residential surveys. Its timeframe of the event impact on the electricity_market is: Winter of 2015. Its root_cause is: Residential energy consumption patterns and market observations during winter. Its accident scale is: Unknown. Its dates are: 03-06-2015 10:32:00 AM. Its affected region is: NEM region. Its affected key users are: Residential users. Its cause type is: Market observation. Its causes are: Analysis of winter market dynamics and residential satisfaction."
Early winter chills power Tassie demand,Paul McArdle,03-06-2015 10:23:00 AM,Winter 2015 in the NEM,"The summary of the news ""Early winter chills power Tassie demand"" posted at 03-06-2015 10:23:00 AM is: The article discusses how electricity demand in Tasmania has risen to levels not seen since winter 2011, with demand reaching up to 1650MW in the early winter 2015, during the half-hour trading period at 08:30, due to cooler weather influencing peak electricity use; Its relevance level is: Level 3 (Less Relevant). Its category is: residential satisfaction. Its timeframe of the event impact on the electricity_market is: Short-term. Its root_cause is: Early winter leading to cooler weather and increased electricity demand. Its accident scale is: Unknown. Its dates is: 03-06-2015. Its affected region is: Tasmania. Its affected key users is: Residential users. Its cause type is: Natural. Its causes are: Early winter causing cold temperatures leading to increased electricity demand in Tasmania."
Recapping Australia’s SolarCoaster Ride,Nigel Morris,28-05-2015 08:38:00 AM,Long-Term Market trends and forecasts,"The summary of the news ""Recapping Australia’s SolarCoaster Ride"" posted at 28-05-2015 08:38:00 AM is: The article reflects on the transformative journey of the solar industry in Australia over the past two decades. It underscores significant milestones, from the high initial costs of solar systems to their widespread adoption and drastic cost reduction. The narrative highlights the industry’s boom in 2011 due to favorable economic conditions and government incentives, acknowledging both the challenges and successes faced by different market players. The story portrays solar energy’s ascent as a crucial component of the energy market, engaging millions of Australians and businesses, and the evolution towards more distributed energy systems. It also touches on the contentious landscape surrounding the Renewable Energy Target (RET) and emphasizes the emotional investment and enthusiasm of solar energy users. Nigel Morris, an esteemed solar industry expert, advocates for continued support and adaptability within the sector.; Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its Timeframe of the event impact on the electricity_market is: Long-term evolution with no immediate impacts. Its root_cause is: Evolution of solar industry and market dynamics over 20 years. Its accident scale is: Unknown. Its dates are: 28-05-2015. Its affected region is: Australia. Its affected key users are: Consumers and businesses involved in solar energy usage and policy stakeholders. Its cause type is: Market and policy-driven evolution. Its causes are: High initial costs, policy incentives, market growth, price reductions, regulatory changes, consumer adoption and engagement."
Wind in South Australia contributes to LOR2 warnings,Paul McArdle,11-05-2015 08:51:00 AM,Autumn 2015 in the NEM,"The summary of the news ""Wind in South Australia contributes to LOR2 warnings"" posted at 11-05-2015 08:51:00 AM is: The article discusses the issuance of LOR2 (Lack of Reserve) warnings by AEMO for the South Australian region, primarily due to high wind production and ongoing transmission maintenance work. This situation is described as a ""credible contingency,"" indicating the grid is operating in a less secure state than usual. The wind conditions make it uneconomical for thermal generation to be initiated. While such events provide arguments for enhancing interconnection capacities and demand response, they also underline the potential for energy innovations like battery storage. Despite these conditions, the market's response could mitigate possible supply issues. Its relevance level is: Level 1. Its category is: Grid/system instability. Its timeframe of the event impact on the electricity_market is: Short to medium term, depending on weather and maintenance schedules. Its root_cause is: High wind production combined with transmission maintenance work. Its accident scale is: Unknown. Its dates are: 11-05-2015. Its affected region is: South Australia. Its affected key users are: Unknown. Its cause type is: Natural and operational factors. Its causes are: High wind generation, transmission maintenance."
"Aggregate wind farm output tops 3,200MW in the middle of the night",Paul McArdle,10-05-2015 02:38:00 PM,Autumn 2015 in the NEM,"The summary of the news ""Aggregate wind farm output tops 3,200MW in the middle of the night"" posted at 10-05-2015 02:38:00 PM is: The article discusses a recent record in wind farm output in the National Electricity Market (NEM), which reached 3,215MW during the late-night dispatch interval, surpassing previous highs. This high output represents about 16% of the scheduled demand, although the actual percentage might be lower due to non-scheduled wind output and off-peak hot water load in South Australia. This increase is attributed to new wind projects added in late 2014, contributing to low scheduled demand levels and leading to low, even negative, electricity prices in certain areas. The resolution of the Renewable Energy Target (RET) policy is expected to further influence such outcomes by 2020. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Short term, potentially extending to 2020. Its root_cause is: The addition of new wind projects to the grid. Its accident scale is: None. Its dates are: 10-05-2015. Its affected region is: National Electricity Market (NEM) region, particularly South Australia. Its affected key users are: Unknown. Its cause type is: Infrastructure expansion and policy context. Its causes are: High wind output due to new projects and fluctuations in political stance on energy policy."
"What are, and will be, business niches for aggregators?",Paul McArdle,04-05-2015 05:29:00 AM,Market Reform,"The summary of the news ""What are, and will be, business niches for aggregators?"" posted at 04-05-2015 05:29:00 AM is: The article discusses the evolving role of aggregators in the electricity supply industry, particularly within Australia's National Electricity Market. Aggregators, who play a central role in consolidating and managing various aspects of electricity delivery, payment, customer management, data, and emerging technologies like electric vehicles and battery storage, are seen as key players in adapting to the electricity sector's rapid changes. The discussion highlights the potential for aggregators to enhance network optimization, especially with the integration of mobile battery storage and distributed generation. Moreover, aggregators have diverse roles, ranging from energy retailers and brokers to data managers and demand response coordinators, thus emphasizing their significant influence on the market as the industry shifts towards more consumer-centric and technology-driven models.; Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. The timeframe of the event impact on the electricity_market is: Unknown. Its root_cause is: The increasing complexity and diversification of the electricity supply industry. Its accident scale is: Unknown. Its dates are: 04-05-2015. Its affected region is: Primarily Australia, focusing on the National Electricity Market. Its affected key users are: Energy companies, consumers, and industry stakeholders. Its cause type is: Systemic changes within the industry. Its causes are (a summarized list of cause events): Evolution of electricity market structures, integration of new technologies, regulatory adjustments, and consumer behavior shifts regarding energy usage and resource management."
Metered Generation data feed for Royalla Solar commences (6 months after plant opening),Paul McArdle,20-04-2015 01:43:00 PM,Autumn 2015 in the NEM,"The summary of the news ""Metered Generation data feed for Royalla Solar commences (6 months after plant opening)"" posted at 20-04-2015 01:43:00 PM is: The Australian Energy Market Operator (AEMO) has started publishing metered generation output data for the Royalla solar project, six months after its opening, alongside the Nyngan project. These are currently the only two large-scale solar plants in New South Wales whose outputs are reported by AEMO. Recent data showed a peak output at Royalla of 15.5MW, under the 30MW threshold for mandatory registration. Observations noted that fluctuations in electricity prices seemed to coincide with variation in output from these solar installations. This data greatly contributes to the understanding of solar contributions within the National Electricity Market (NEM), indicating the increasing role of solar energy. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Ongoing. Its root_cause is: Publication of metered data for large-scale solar. Its accident scale is: Unknown. Its dates are: 20-04-2015. Its affected region is: New South Wales, Australia. Its affected key users are: Solar energy analysts and electricity market participants. Its cause type is: Data publication and observation. Its causes are: Introduction of metered generation data for Royalla, comparison with Nyngan project, and the observed correlation between solar output and price fluctuations."
Winning the final consolation prize (Comp #2) for peak Queensland demand,Paul McArdle,17-04-2015 11:39:00 AM,Who's the best demand forecaster in the NEM?,"The summary of the news ""Winning the final consolation prize (Comp #2) for peak Queensland demand"" posted at 17-04-2015 11:39:00 AM is: The article discusses the conclusion of a series of forecasting competitions focused on peak electricity demand across various regions in the National Electricity Market (NEM) for the summer of 2014-15. Peter Sherman from InterGen won the final consolation prize for predicting Queensland's peak demand most accurately, with actual peak demand reaching 8,892MW, near an all-time record. Other competitions analyzed peak demands and wind production across the NEM, with winners announced for each category. Many forecasts did not anticipate the demand levels due to lower-than-expected peaks. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity market is: Short-term. Its root cause is: Lower-than-expected demand levels. Its accident scale is: Unknown. Its dates are: 17-04-2015 for the Queensland announcement, with other related announcements throughout early April 2015. Its affected region is: Queensland and other NEM regions. Its affected key users are: Unknown. Its cause type is: Forecasting challenge. Its causes are: Unanticipated lower peak demands."
Queensland’s peak demand very close to a new record – more possible next summer?,Paul McArdle,17-04-2015 10:54:00 AM,Summer 2014-15 in the NEM,"The summary of the news ""Queensland’s peak demand very close to a new record – more possible next summer?"" posted at 17-04-2015 10:54:00 AM is: The article analyzes Queensland's electricity demand patterns during the summer of 2014-15, highlighting the notable peak demand of 8,892 MW on March 5, 2015, which approached the all-time record. The high demand was partially mitigated by small-scale solar PV injections. It further describes the surprising nature of this demand to market participants and outlines potential future scenarios for the following summer, stressing the possible impact of changes in gas generation and further mergers. The piece discusses the contributing factors to demand fluctuations, such as upstream CSG electricity use and potential gas supply constraints, with an eye on strategic shifts in energy generation and policy.; Its relevance level is: Level 2. Its category is: Market reactions . Its timeframe of the event impact on the electricity_market is: Summer 2015-16. Its root_cause is: Increased industrial use of electricity and upstream compression. Its accident scale is: Unknown. Its dates are: 05-03-2015. Its affected region is: Queensland. Its affected key users are: Electricity consumers and market participants. Its cause type is: Demand-driven fluctuations. Its causes are: Extreme weather, increased industrial demand, reduction in gas generation, solar PV impact, and market competition dynamics."
Winning a consolation prize (Comp #7) for peak Wind Production,Paul McArdle,16-04-2015 07:00:00 AM,Who's the best demand forecaster in the NEM?,"The summary of the news ""Winning a consolation prize (Comp #7) for peak Wind Production"" posted at 16-04-2015 07:00:00 AM is: Elijah Pack from AEMO won the competition for predicting peak wind output over the summer of 2014-15, with a prediction only 1MW below the actual peak of 2,848MW. This marked Elijah's second win in the series of competitions assessing demand forecasts in the National Electricity Market (NEM). The competition recognized various individuals' ability to accurately predict energy demand across different regions and sectors, with separate prizes for each category. Its relevance level is: Level 3. Its category is: Residential surveys. The timeframe of the event impact on the electricity market is: Unknown. Its root cause is: A competition for demand forecasting. Its accident scale is: Unknown. Its dates are: 16-04-2015. Its affected region is: National Electricity Market (NEM) regions. Its affected key users are: Competitors and organizers involved in electricity demand forecasting. Its cause type is: Competition-related. Its causes are: Assessment of entries to predict peak wind output, comparison of predictions with actual peak, multiple competitions held for different demand peaks in the NEM."
Wind Peak Production climbs – linearly over 5 successive summers,Paul McArdle,16-04-2015 06:45:00 AM,Summer 2014-15 in the NEM,"The summary of the news ""Wind Peak Production climbs – linearly over 5 successive summers"" posted at 16-04-2015 06:45:00 AM is: The article discusses the observed trends in peak wind production in the National Electricity Market (NEM) during the summer of 2014-15. It highlights that wind output reached a peak of 2,848MW on December 16, 2014, coinciding with an evening demand peak. Despite expectations of higher peaks due to new wind farms, this was the highest recorded. A competition to predict peak wind output showed that most participants predicted close to the actual peak, suggesting growing predictability in wind output trends. The article also notes a general increase in average wind production over the past summers, although fluctuations and a lower-than-expected peak output this season suggest wind variability. Its relevance level is: Level 3. Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: December 2014 to March 2015. Its root_cause is: Variability in wind availability and capacity additions. Its accident scale is: Unknown. Its dates are: 16-12-2014. Its affected region is: National Electricity Market (NEM). Its affected key users are: Participants and observers of the NEM, energy analysts, renewable energy stakeholders. Its cause type is: Natural and market trends. Its causes are: Natural variability in wind, new wind farm installations."
A review of temperatures for summer 2014-15,Rob Davis,15-04-2015 01:44:00 PM,Summer 2014-15 in the NEM,"The summary of the news ""A review of temperatures for summer 2014-15"" posted at 15-04-2015 01:44:00 PM is: The review of Summer 2014-15 across the National Electricity Market (NEM) indicated that extreme temperatures were mostly average, with Brisbane experiencing more than its usual share of extreme heat days, contrasting with Melbourne's cooler-than-average conditions. Predictions of a strong El Nino event were not fully realized, yet Brisbane, unlike Melbourne, encountered frequent hot spells due to easterly heat distribution. Sydney had a middling summer without significant temperature extremes, showing a notable early period of warmth lacking humidity. Factors such as La Nina events remain crucial in forecasting summer temperatures, as they have historically influenced patterns in Brisbane and Sydney. As expected, Melbourne remained cooler, accurately aligning with forecasts suggesting the southern NEM would experience less intense heat, while stronger westerly winds shifted heat primarily eastward. Its relevance level is: Level 3; Its category is: Energy policy; Its timeframe of the event impact on the electricity_market is: Summer 2014-15; Its root_cause is: Weather patterns and climatic phenomena (El Nino/La Nina); Its accident scale is: Not applicable; Its dates are: 15-04-2015; Its affected region is: National Electricity Market, specifically Brisbane, Sydney, Melbourne, Adelaide; Its affected key users are: General electricity consumers in the NEM region; Its cause type is: Climatic factors; Its causes are: Variations in extreme heat days influenced by climatic patterns, notably El Nino and La Nina events."
Winning a consolation prize (Comp #6) for Tasmanian peak demand,Paul McArdle,14-04-2015 07:03:00 AM,Who's the best demand forecaster in the NEM?,"The summary of the news ""Winning a consolation prize (Comp #6) for Tasmanian peak demand"" posted at 14-04-2015 07:03:00 AM is: The article announces the winner of Competition #6, Reinhard Struve, for accurately forecasting the peak demand in Tasmania during the extended summer period from 1st December 2014 to 31st March 2015. Struve, who is an energy-sector stakeholder in the South Australian Department of State Development, was only 3MW off the actual peak demand of 1,389MW recorded late in the survey period. The article is part of a series announcing winners for different competition categories related to demand forecasting across various regions in the National Electricity Market (NEM) for the same period. Its relevance level is: Level 3 (Less Relevant). Its category is: Residential satisfaction. Its timeframe of the event impact on the electricity_market is: 1st December 2014 to 31st March 2015. Its root_cause is: Demand forecasting competition results. Its accident scale is: Unknown. Its dates are: 14-04-2015. Its affected region is: Tasmania. Its affected key users are: Energy stakeholders. Its cause type is: Unknown. Its causes are: Unknown."
Tassie’s “summer” demand peak comes with cold weather?,Paul McArdle,14-04-2015 06:42:00 AM,Summer 2014-15 in the NEM,"The summary of the news ""Tassie’s “summer” demand peak comes with cold weather?"" posted at 14-04-2015 06:42:00 AM is: The news article discusses the unexpected peak demand in Tasmania during the extended summer of 2014-15, which occurred on March 26th at 6:50 AM. This peak, driven by early-morning heating needs due to cold weather, reached 1,389 MW. System technical issues also led to significant demand trips, including major industrial loads. The peak demand in Tasmania was found to be highly predictable, as reflected in the accurate predictions of competition entrants. The article highlights Tasmania's distinct winter-peaking nature compared to other regions and provides detailed historical demand patterns; Its relevance level is: Level 1. Its category is: system instability. Its timeframe of the event impact on the electricity_market is: Immediate and potentially lasting through unexpected weather conditions. Its root_cause is: Cold weather causing increased heating demand leading to peak load. Its accident scale is: Unknown. Its dates is: 14-04-2015. Its affected region is: Tasmania. Its affected key users are: Major industrial loads. Its cause type is: Weather-related. Its causes are: Cold weather, system technical issues."
Winning a consolation prize (Comp #3) for NSW peak demand,Paul McArdle,13-04-2015 08:29:00 AM,Who's the best demand forecaster in the NEM?,"The summary of the news ""Winning a consolation prize (Comp #3) for NSW peak demand"" posted at 13-04-2015 08:29:00 AM is: During the summer of 2014-15, NSW demand remained moderate despite expectations due to cooler weather conditions, with peak demand falling 3,000MW short of the all-time record. Jeremy Machet, an energy-focused student, won Competition #3 by closely predicting the peak demand, being only 5MW above the actual figure. The competition was part of a series to forecast peak demands across various regions in Australia. Its relevance level is: Level 3 (Less Relevant). Its category is: Energy policy. Its timeframe of the event impact on the electricity_market is: Moderate impact during the extended summer period from 1st December 2014 to 31st March 2015. Its root_cause is: Unseasonably moderate weather leading to lower than anticipated power demand. Its accident scale is: Unknown. Its dates is: 13-04-2015. Its affected region is: New South Wales (NSW). Its affected key users is: General electricity consumers in NSW. Its cause type is: Weather-related demand variance. Its causes is: Cooler summer conditions leading to unexpected moderate demand levels."
"Similarly, the NSW summer demand peak failed to arrive",Paul McArdle,13-04-2015 08:10:00 AM,Summer 2014-15 in the NEM,"The summary of the news ""Similarly, the NSW summer demand peak failed to arrive,"" posted at 13-04-2015 08:10:00 AM is: The article analyzes the lower-than-expected peak electricity demand in New South Wales (NSW) during the summer of 2014-15. The NSW summer demand peak reached only 11,395 MW on January 23rd, which was one day after the peak in Victoria, with only a few days exceeding 11,000 MW. This underwhelming demand was consistent with expectations, as factors such as the closure of the Kurri Kurri aluminium smelter and industrial demand reduction contributed to lower electricity consumption. Despite competition entries predicting higher peaks, actual demand was at the low end of expectations, illustrating a level of uncertainty and a plausible diminished demand due to economic and weather conditions.; Its relevance level is: Level 3. Its category is: Residential satisfaction. Its timeframe of the event impact on the electricity_market is: November 2014 to February 2015. Its root_cause is: Lower-than-expected peak demand due to a mild summer, economic conditions, and industrial closures. Its accident scale is: Unknown. Its dates are: 23 January 2015; 28 January 2015. Its affected region is: New South Wales (NSW), Australia. Its affected key users are: Residential and industrial electricity consumers. Its cause type is: Market condition and economic factors. Its causes are: Mild weather conditions, closure of the Kurri Kurri smelter, and decrease in industrial demand."
"Winning a consolation prize, for Competition #5",Paul McArdle,10-04-2015 07:45:00 AM,Who's the best demand forecaster in the NEM?,"The summary of the news ""Winning a consolation prize, for Competition #5"" posted at 10-04-2015 07:45:00 AM is: The article discusses the results of a series of forecasting competitions organized to predict peak electricity demand across various regions in the National Electricity Market (NEM) during the extended summer period. Specifically, it announces the winner of Competition #5, which involved predicting the peak demand in South Australia. The article notes that Cameron Butler from Energy Price Solutions won this particular competition by accurately forecasting the demand, which did not break 3,000MW and only exceeded 2,000MW for a limited number of days. Additionally, the article recaps earlier competitions and announces winners like Connor James and Elijah Pack for other regions, while some competitions remain undecided. Its relevance level is: Level 3 (Less Relevant). Its category is: Residential satisfaction. Its timeframe of the event impact on the electricity_market is: Unknown. Its root_cause is: Competitive forecasting for demand predictions. Its accident scale is: Unknown. Its dates are: 10-04-2015. Its affected region is: South Australia. Its affected key users are: Energy market forecasters. Its cause type is: Market analysis activity. Its causes are: Competitive demand forecasting, lackluster demand in South Australia and neighboring Victoria, announcement of competition winners."
South Australian peak demand this summer was a fizzer,Paul McArdle,10-04-2015 07:30:00 AM,Summer 2014-15 in the NEM,"The summary of the news ""South Australian peak demand this summer was a fizzer"" posted at 10-04-2015 07:30:00 AM is: The article analyzes the peak electricity demand in South Australia during the summer of 2014-15, which was significantly lower than both expectations and previous years, due in part to mild weather and increased solar PV and wind generation. The peak demand was recorded at 2,784MW, surprisingly low compared to forecasted expectations, largely falling within a 2,500MW-3,000MW range predicted by some market competition entrants. The minimum demand also dropped notably, suggesting reductions in industrial loads. The changing demand dynamics highlight challenges in addressing peak scenarios with demand response alone, indicating the need for reliable generation. Its relevance level is: Level 3 (Less Relevant). Its category is: Residential satisfaction. The timeframe of the event impact on the electricity_market is: Short-term, mainly affecting the summer period. Its root_cause is: Milder summer weather conditions and increasing renewable energy contribution. Its accident scale is: Unknown. Its dates are: 07-01-2015. Its affected region is: South Australia. Its affected key users are: Residential and industrial consumers. Its cause type is: Environmental and economic. Its causes are: Milder summer weather, increased solar PV, increased wind generation, changes in industrial load demand."
"Winning a consolation prize, for Competition #4",Paul McArdle,09-04-2015 07:26:00 AM,Who's the best demand forecaster in the NEM?,"The summary of the news ""Winning a consolation prize, for Competition #4"" posted at 09-04-2015 07:26:00 AM is: The article announces the winners of the demand forecasting competition organized within the National Electricity Market (NEM). Elijah Pack from the Australian Energy Market Operator (AEMO) won the consolation prize for Competition #4 by accurately forecasting the peak demand in Victoria, which was significantly lower than historical records. The competition also noted unexpected outcomes for the peak demands across various regions within the NEM. The main competition winner was Connor James for accurately predicting the NEM-wide peak demand during an extended summer period.; Its relevance level is: Level 3. Its category is: residential surveys. Its Timeframe of the event impact on the electricity_market is: Short-term. Its root_cause is: Forecasting accuracy of peak demand. Its accident scale is: Unknown. Its dates is: 09-04-2015 07:26:00 AM. Its affected region is: Victoria, and other states within the NEM (Queensland, New South Wales, South Australia, Tasmania). Its affected key users is: Participants of the NEM, including forecasters and market analysts. Its cause type is: Market activity/forecasting competition. Its causes (a summarized list of cause events) is: Variations in regional peak electricity demand forecasts and the accuracy of predictions compared to historical demand records."
"Victorian peak demand lower by 1,600MW",Paul McArdle,09-04-2015 07:16:00 AM,Summer 2014-15 in the NEM,"The summary of the news ""Victorian peak demand lower by 1,600MW"" posted at 09-04-2015 07:16:00 AM is: The article discusses the unexpectedly low peak electricity demand in Victoria during the summer of 2014-15 within the NEM (National Electricity Market), reaching only 8,638MW on January 22, 2015, which was significantly lower than previous years. Factors contributing to this decrease include the weather conditions and the closure of the Point Henry aluminium smelter. The Australian Energy Market Operator (AEMO) predictions under certain scenarios aligned closely with the actual peak. Although solar energy had a lesser impact in Victoria, it was noted that solar and other technologies partially mitigated the fluctuations in peak demand. This decline underscores the challenge of catering to peak demand levels, which vary drastically year-on-year, and the ongoing need for efficient demand management solutions. Its relevance level is: Level 2. Its category is: Market reactions. Its timeframe of the event impact on the electricity_market is: Summer of 2014-15. Its root_cause is: Lower overall demand and industrial consumption due to closed smelter. Its accident scale is: Unknown. Its dates are: 22nd January 2015. Its affected region is: Victoria, Australia. Its affected key users are: Unknown. Its cause type is: Demand shortfall. Its causes are: Weather conditions, closure of Point Henry smelter, less pronounced solar impact, and variations in historical demand patterns."
